"regions","spatial_scale","climates","type","probas","time_window"
"Barbados","regions","ipsl-cm6a-lr ssp126","at_least_one_25_up_down",0,10
"Barbados","regions","ipsl-cm6a-lr ssp126","at_least_two_5_down",0.5,10
"Barbados","regions","ipsl-cm6a-lr ssp126","at_least_two_10_down",0,10
"Barbados","regions","ipsl-cm6a-lr ssp126","at_least_two_25_down",0,10
"Barbados","regions","ipsl-cm6a-lr ssp126","at_least_three_5_down",NA,10
"Barbados","regions","ipsl-cm6a-lr ssp126","at_least_three_10_down",NA,10
"Barbados","regions","ipsl-cm6a-lr ssp126","at_least_three_25_down",NA,10
"Barbados","regions","ipsl-cm6a-lr ssp585","at_least_one_5_up_down",0.1667,10
"Barbados","regions","ipsl-cm6a-lr ssp585","at_least_one_10_up_down",0.1667,10
"Barbados","regions","ipsl-cm6a-lr ssp585","at_least_one_25_up_down",0,10
"Barbados","regions","ipsl-cm6a-lr ssp585","at_least_two_5_down",0.6667,10
"Barbados","regions","ipsl-cm6a-lr ssp585","at_least_two_10_down",0,10
"Barbados","regions","ipsl-cm6a-lr ssp585","at_least_two_25_down",0,10
"Barbados","regions","ipsl-cm6a-lr ssp585","at_least_three_5_down",NA,10
"Barbados","regions","ipsl-cm6a-lr ssp585","at_least_three_10_down",NA,10
"Barbados","regions","ipsl-cm6a-lr ssp585","at_least_three_25_down",NA,10
"Bassas da India","regions","gfdl-esm4 ssp126","at_least_one_5_up_down",0,10
"Bassas da India","regions","gfdl-esm4 ssp126","at_least_one_10_up_down",0,10
"Bassas da India","regions","gfdl-esm4 ssp126","at_least_one_25_up_down",0,10
"Bassas da India","regions","gfdl-esm4 ssp126","at_least_two_5_down",NA,10
"Bassas da India","regions","gfdl-esm4 ssp126","at_least_two_10_down",NA,10
"Bassas da India","regions","gfdl-esm4 ssp126","at_least_two_25_down",NA,10
"Bassas da India","regions","gfdl-esm4 ssp126","at_least_three_5_down",NA,10
"Bassas da India","regions","gfdl-esm4 ssp126","at_least_three_10_down",NA,10
"Bassas da India","regions","gfdl-esm4 ssp126","at_least_three_25_down",NA,10
"Bassas da India","regions","gfdl-esm4 ssp585","at_least_one_5_up_down",0,10
"Bassas da India","regions","gfdl-esm4 ssp585","at_least_one_10_up_down",0,10
"Bassas da India","regions","gfdl-esm4 ssp585","at_least_one_25_up_down",0,10
"Bassas da India","regions","gfdl-esm4 ssp585","at_least_two_5_down",NA,10
"Bassas da India","regions","gfdl-esm4 ssp585","at_least_two_10_down",NA,10
"Bassas da India","regions","gfdl-esm4 ssp585","at_least_two_25_down",NA,10
"Bassas da India","regions","gfdl-esm4 ssp585","at_least_three_5_down",NA,10
"Bassas da India","regions","gfdl-esm4 ssp585","at_least_three_10_down",NA,10
"Bassas da India","regions","gfdl-esm4 ssp585","at_least_three_25_down",NA,10
"Bassas da India","regions","ipsl-cm6a-lr ssp126","at_least_one_5_up_down",0,10
"Bassas da India","regions","ipsl-cm6a-lr ssp126","at_least_one_10_up_down",0,10
"Bassas da India","regions","ipsl-cm6a-lr ssp126","at_least_one_25_up_down",0,10
"Bassas da India","regions","ipsl-cm6a-lr ssp126","at_least_two_5_down",NA,10
"Bassas da India","regions","ipsl-cm6a-lr ssp126","at_least_two_10_down",NA,10
"Bassas da India","regions","ipsl-cm6a-lr ssp126","at_least_two_25_down",NA,10
"Bassas da India","regions","ipsl-cm6a-lr ssp126","at_least_three_5_down",NA,10
"Bassas da India","regions","ipsl-cm6a-lr ssp126","at_least_three_10_down",NA,10
"Bassas da India","regions","ipsl-cm6a-lr ssp126","at_least_three_25_down",NA,10
"Bassas da India","regions","ipsl-cm6a-lr ssp585","at_least_one_5_up_down",0.05556111,10
"Bassas da India","regions","ipsl-cm6a-lr ssp585","at_least_one_10_up_down",0,10
"Bassas da India","regions","ipsl-cm6a-lr ssp585","at_least_one_25_up_down",0,10
"Bassas da India","regions","ipsl-cm6a-lr ssp585","at_least_two_5_down",NA,10
"Bassas da India","regions","ipsl-cm6a-lr ssp585","at_least_two_10_down",NA,10
"Bassas da India","regions","ipsl-cm6a-lr ssp585","at_least_two_25_down",NA,10
"Bassas da India","regions","ipsl-cm6a-lr ssp585","at_least_three_5_down",NA,10
"Bassas da India","regions","ipsl-cm6a-lr ssp585","at_least_three_10_down",NA,10
"Bassas da India","regions","ipsl-cm6a-lr ssp585","at_least_three_25_down",NA,10
"Belarus","regions","gfdl-esm4 ssp126","at_least_one_5_up_down",0.3605333203,10
"Belarus","regions","gfdl-esm4 ssp126","at_least_one_10_up_down",0,10
"Belarus","regions","gfdl-esm4 ssp126","at_least_one_25_up_down",0,10
"Belarus","regions","gfdl-esm4 ssp126","at_least_two_5_down",0.04545,10
"Belarus","regions","gfdl-esm4 ssp126","at_least_two_10_down",0,10
"Belarus","regions","gfdl-esm4 ssp126","at_least_two_25_down",0,10
"Belarus","regions","gfdl-esm4 ssp126","at_least_three_5_down",-6.93889390390723e-18,10
"Belarus","regions","gfdl-esm4 ssp126","at_least_three_10_down",0,10
"Belarus","regions","gfdl-esm4 ssp126","at_least_three_25_down",0,10
"Belarus","regions","gfdl-esm4 ssp585","at_least_one_5_up_down",0.99090875,10
"Belarus","regions","gfdl-esm4 ssp585","at_least_one_10_up_down",0.98465875,10
"Belarus","regions","gfdl-esm4 ssp585","at_least_one_25_up_down",0.52440625,10
"Belarus","regions","gfdl-esm4 ssp585","at_least_two_5_down",0.66588125,10
"Belarus","regions","gfdl-esm4 ssp585","at_least_two_10_down",0.61815,10
"Belarus","regions","gfdl-esm4 ssp585","at_least_two_25_down",0.1125,10
"Belarus","regions","gfdl-esm4 ssp585","at_least_three_5_down",0.196575,10
"Belarus","regions","gfdl-esm4 ssp585","at_least_three_10_down",0.1499875,10
"Belarus","regions","gfdl-esm4 ssp585","at_least_three_25_down",0.00624999999999992,10
"Belarus","regions","ipsl-cm6a-lr ssp126","at_least_one_5_up_down",0.789780625,10
"Belarus","regions","ipsl-cm6a-lr ssp126","at_least_one_10_up_down",0.33976109375,10
"Belarus","regions","ipsl-cm6a-lr ssp126","at_least_one_25_up_down",0,10
"Belarus","regions","ipsl-cm6a-lr ssp126","at_least_two_5_down",0.581835,10
"Belarus","regions","ipsl-cm6a-lr ssp126","at_least_two_10_down",0.11646875,10
"Belarus","regions","ipsl-cm6a-lr ssp126","at_least_two_25_down",0,10
"Belarus","regions","ipsl-cm6a-lr ssp126","at_least_three_5_down",0.1966,10
"Belarus","regions","ipsl-cm6a-lr ssp126","at_least_three_10_down",0.00852187499999989,10
"Belarus","regions","ipsl-cm6a-lr ssp126","at_least_three_25_down",0,10
"Belarus","regions","ipsl-cm6a-lr ssp585","at_least_one_5_up_down",0.52,10
"Belarus","regions","ipsl-cm6a-lr ssp585","at_least_one_10_up_down",0.5117281,10
"Belarus","regions","ipsl-cm6a-lr ssp585","at_least_one_25_up_down",0.30542464,10
"Belarus","regions","ipsl-cm6a-lr ssp585","at_least_two_5_down",0.994546,10
"Belarus","regions","ipsl-cm6a-lr ssp585","at_least_two_10_down",0.85636925,10
"Belarus","regions","ipsl-cm6a-lr ssp585","at_least_two_25_down",0.37456,10
"Belarus","regions","ipsl-cm6a-lr ssp585","at_least_three_5_down",0.932731,10
"Belarus","regions","ipsl-cm6a-lr ssp585","at_least_three_10_down",0.53489325,10
"Belarus","regions","ipsl-cm6a-lr ssp585","at_least_three_25_down",0.0800039999999999,10
"Belgium","regions","gfdl-esm4 ssp126","at_least_one_5_up_down",0.5121255454,10
"Belgium","regions","gfdl-esm4 ssp126","at_least_one_10_up_down",0.073332,10
"Belgium","regions","gfdl-esm4 ssp126","at_least_one_25_up_down",0,10
"Belgium","regions","gfdl-esm4 ssp126","at_least_two_5_down",0.09545,10
"Belgium","regions","gfdl-esm4 ssp126","at_least_two_10_down",-2.77555756156289e-17,10
"Belgium","regions","gfdl-esm4 ssp126","at_least_two_25_down",0,10
"Belgium","regions","gfdl-esm4 ssp126","at_least_three_5_down",0.00454499999999998,10
"Belgium","regions","gfdl-esm4 ssp126","at_least_three_10_down",-2.77555756156289e-17,10
"Belgium","regions","gfdl-esm4 ssp126","at_least_three_25_down",0,10
"Belgium","regions","gfdl-esm4 ssp585","at_least_one_5_up_down",0.6237957249168,10
"Belgium","regions","gfdl-esm4 ssp585","at_least_one_10_up_down",0.4760320664876,10
"Belgium","regions","gfdl-esm4 ssp585","at_least_one_25_up_down",0.159988,10
"Belgium","regions","gfdl-esm4 ssp585","at_least_two_5_down",0.630298485,10
"Belgium","regions","gfdl-esm4 ssp585","at_least_two_10_down",0.47120803,10
"Belgium","regions","gfdl-esm4 ssp585","at_least_two_25_down",0.0333299999999999,10
"Belgium","regions","gfdl-esm4 ssp585","at_least_three_5_down",0.23332606,10
"Belgium","regions","gfdl-esm4 ssp585","at_least_three_10_down",0.124238636,10
"Belgium","regions","gfdl-esm4 ssp585","at_least_three_25_down",-8.32667268468867e-17,10
"Belgium","regions","ipsl-cm6a-lr ssp126","at_least_one_5_up_down",0.68185,10
"Belgium","regions","ipsl-cm6a-lr ssp126","at_least_one_10_up_down",0.3118998,10
"Belgium","regions","ipsl-cm6a-lr ssp126","at_least_one_25_up_down",0,10
"Belgium","regions","ipsl-cm6a-lr ssp126","at_least_two_5_down",1,10
"Belgium","regions","ipsl-cm6a-lr ssp126","at_least_two_10_down",0.25,10
"Belgium","regions","ipsl-cm6a-lr ssp126","at_least_two_25_down",0,10
"Belgium","regions","ipsl-cm6a-lr ssp126","at_least_three_5_down",0.36363,10
"Belgium","regions","ipsl-cm6a-lr ssp126","at_least_three_10_down",0.0199999999999999,10
"Belgium","regions","ipsl-cm6a-lr ssp126","at_least_three_25_down",0,10
"Belgium","regions","ipsl-cm6a-lr ssp585","at_least_one_5_up_down",0.3967276,10
"Belgium","regions","ipsl-cm6a-lr ssp585","at_least_one_10_up_down",0.3796384,10
"Belgium","regions","ipsl-cm6a-lr ssp585","at_least_one_25_up_down",0.1301792,10
"Belgium","regions","ipsl-cm6a-lr ssp585","at_least_two_5_down",0.907279,10
"Belgium","regions","ipsl-cm6a-lr ssp585","at_least_two_10_down",0.710924,10
"Belgium","regions","ipsl-cm6a-lr ssp585","at_least_two_25_down",0.199988,10
"Belgium","regions","ipsl-cm6a-lr ssp585","at_least_three_5_down",0.60365,10
"Belgium","regions","ipsl-cm6a-lr ssp585","at_least_three_10_down",0.319104,10
"Belgium","regions","ipsl-cm6a-lr ssp585","at_least_three_25_down",0.0218159999999999,10
"Belize","regions","gfdl-esm4 ssp126","at_least_one_5_up_down",0.68892,10
"Belize","regions","gfdl-esm4 ssp126","at_least_one_10_up_down",0.1,10
"Belize","regions","gfdl-esm4 ssp126","at_least_one_25_up_down",0,10
"Belize","regions","gfdl-esm4 ssp126","at_least_two_5_down",1,10
"Belize","regions","gfdl-esm4 ssp126","at_least_two_10_down",0.7954525,10
"Belize","regions","gfdl-esm4 ssp126","at_least_two_25_down",0.00908999999999993,10
"Belize","regions","gfdl-esm4 ssp126","at_least_three_5_down",0.26362,10
"Belize","regions","gfdl-esm4 ssp126","at_least_three_10_down",0.13863,10
"Belize","regions","gfdl-esm4 ssp126","at_least_three_25_down",-6.76542155630955e-17,10
"Belize","regions","gfdl-esm4 ssp585","at_least_one_5_up_down",0.73336,10
"Belize","regions","gfdl-esm4 ssp585","at_least_one_10_up_down",0.68892,10
"Belize","regions","gfdl-esm4 ssp585","at_least_one_25_up_down",0.46664,10
"Belize","regions","gfdl-esm4 ssp585","at_least_two_5_down",1,10
"Belize","regions","gfdl-esm4 ssp585","at_least_two_10_down",1,10
"Belize","regions","gfdl-esm4 ssp585","at_least_two_25_down",0.773721616,10
"Belize","regions","gfdl-esm4 ssp585","at_least_three_5_down",0.943438384,10
"Belize","regions","gfdl-esm4 ssp585","at_least_three_10_down",0.806077576,10
"Belize","regions","gfdl-esm4 ssp585","at_least_three_25_down",0.333310404,10
"Belize","regions","ipsl-cm6a-lr ssp126","at_least_one_5_up_down",0.8383903039192,10
"Belize","regions","ipsl-cm6a-lr ssp126","at_least_one_10_up_down",0.300498090925,10
"Belize","regions","ipsl-cm6a-lr ssp126","at_least_one_25_up_down",0,10
"Belize","regions","ipsl-cm6a-lr ssp126","at_least_two_5_down",0.18181,10
"Belize","regions","ipsl-cm6a-lr ssp126","at_least_two_10_down",0.13863,10
"Belize","regions","ipsl-cm6a-lr ssp126","at_least_two_25_down",0.00908999999999993,10
"Belize","regions","ipsl-cm6a-lr ssp126","at_least_three_5_down",0.00908999999999993,10
"Belize","regions","ipsl-cm6a-lr ssp126","at_least_three_10_down",0.00681749999999992,10
"Belize","regions","ipsl-cm6a-lr ssp126","at_least_three_25_down",-6.76542155630955e-17,10
"Belize","regions","ipsl-cm6a-lr ssp585","at_least_one_5_up_down",0.599995,10
"Belize","regions","ipsl-cm6a-lr ssp585","at_least_one_10_up_down",0.599995,10
"Belize","regions","ipsl-cm6a-lr ssp585","at_least_one_25_up_down",0,10
"Belize","regions","ipsl-cm6a-lr ssp585","at_least_two_5_down",0.9983169023266,10
"Belize","regions","ipsl-cm6a-lr ssp585","at_least_two_10_down",0.996970303,10
"Belize","regions","ipsl-cm6a-lr ssp585","at_least_two_25_down",0.963643636,10
"Belize","regions","ipsl-cm6a-lr ssp585","at_least_three_5_down",0.9609486866532,10
"Belize","regions","ipsl-cm6a-lr ssp585","at_least_three_10_down",0.935360404,10
"Belize","regions","ipsl-cm6a-lr ssp585","at_least_three_25_down",0.736394848,10
"Benin","regions","gfdl-esm4 ssp126","at_least_one_5_up_down",1,10
"Benin","regions","gfdl-esm4 ssp126","at_least_one_10_up_down",0.65,10
"Benin","regions","gfdl-esm4 ssp126","at_least_one_25_up_down",0,10
"Benin","regions","gfdl-esm4 ssp126","at_least_two_5_down",0.42724,10
"Benin","regions","gfdl-esm4 ssp126","at_least_two_10_down",0.26362,10
"Benin","regions","gfdl-esm4 ssp126","at_least_two_25_down",0.022725,10
"Benin","regions","gfdl-esm4 ssp126","at_least_three_5_down",0.03636,10
"Benin","regions","gfdl-esm4 ssp126","at_least_three_10_down",0.01818,10
"Benin","regions","gfdl-esm4 ssp126","at_least_three_25_down",-3.46944695195361e-18,10
"Benin","regions","gfdl-esm4 ssp585","at_least_one_5_up_down",0.81819596,10
"Benin","regions","gfdl-esm4 ssp585","at_least_one_10_up_down",0.81819596,10
"Benin","regions","gfdl-esm4 ssp585","at_least_one_25_up_down",0.53386755365124,10
"Benin","regions","gfdl-esm4 ssp585","at_least_two_5_down",1,10
"Benin","regions","gfdl-esm4 ssp585","at_least_two_10_down",1,10
"Benin","regions","gfdl-esm4 ssp585","at_least_two_25_down",0.5908975,10
"Benin","regions","gfdl-esm4 ssp585","at_least_three_5_down",0.67679596,10
"Benin","regions","gfdl-esm4 ssp585","at_least_three_10_down",0.61208404,10
"Benin","regions","gfdl-esm4 ssp585","at_least_three_25_down",0.18408,10
"Benin","regions","ipsl-cm6a-lr ssp126","at_least_one_5_up_down",0.27837619190404,10
"Benin","regions","ipsl-cm6a-lr ssp126","at_least_one_10_up_down",0,10
"Benin","regions","ipsl-cm6a-lr ssp126","at_least_one_25_up_down",0,10
"Benin","regions","ipsl-cm6a-lr ssp126","at_least_two_5_down",0.745972336,10
"Benin","regions","ipsl-cm6a-lr ssp126","at_least_two_10_down",0.18635,10
"Benin","regions","ipsl-cm6a-lr ssp126","at_least_two_25_down",0.00908999999999993,10
"Benin","regions","ipsl-cm6a-lr ssp126","at_least_three_5_down",0.332459053,10
"Benin","regions","ipsl-cm6a-lr ssp126","at_least_three_10_down",0.0136349999999999,10
"Benin","regions","ipsl-cm6a-lr ssp126","at_least_three_25_down",-6.76542155630955e-17,10
"Benin","regions","ipsl-cm6a-lr ssp585","at_least_one_5_up_down",0.672703636,10
"Benin","regions","ipsl-cm6a-lr ssp585","at_least_one_10_up_down",0.505031414,10
"Benin","regions","ipsl-cm6a-lr ssp585","at_least_one_25_up_down",0.09696996970606,10
"Benin","regions","ipsl-cm6a-lr ssp585","at_least_two_5_down",1,10
"Benin","regions","ipsl-cm6a-lr ssp585","at_least_two_10_down",0.986531986936,10
"Benin","regions","ipsl-cm6a-lr ssp585","at_least_two_25_down",0.784355328601,10
"Benin","regions","ipsl-cm6a-lr ssp585","at_least_three_5_down",0.95960404,10
"Benin","regions","ipsl-cm6a-lr ssp585","at_least_three_10_down",0.865329293064,10
"Benin","regions","ipsl-cm6a-lr ssp585","at_least_three_25_down",0.4113768687374,10
"Bermuda","regions","gfdl-esm4 ssp126","at_least_one_5_up_down",0.6667,10
"Bermuda","regions","gfdl-esm4 ssp126","at_least_one_10_up_down",0.6667,10
"Bermuda","regions","gfdl-esm4 ssp126","at_least_one_25_up_down",0,10
"Bermuda","regions","gfdl-esm4 ssp126","at_least_two_5_down",0,10
"Bermuda","regions","gfdl-esm4 ssp126","at_least_two_10_down",0,10
"Bermuda","regions","gfdl-esm4 ssp126","at_least_two_25_down",-5.55111512312578e-17,10
"Bermuda","regions","gfdl-esm4 ssp126","at_least_three_5_down",NA,10
"Bermuda","regions","gfdl-esm4 ssp126","at_least_three_10_down",NA,10
"Bermuda","regions","gfdl-esm4 ssp126","at_least_three_25_down",NA,10
"Bermuda","regions","gfdl-esm4 ssp585","at_least_one_5_up_down",0,10
"Bermuda","regions","gfdl-esm4 ssp585","at_least_one_10_up_down",0,10
"Bermuda","regions","gfdl-esm4 ssp585","at_least_one_25_up_down",0,10
"Bermuda","regions","gfdl-esm4 ssp585","at_least_two_5_down",1,10
"Bermuda","regions","gfdl-esm4 ssp585","at_least_two_10_down",0.75,10
"Bermuda","regions","gfdl-esm4 ssp585","at_least_two_25_down",-5.55111512312578e-17,10
"Bermuda","regions","gfdl-esm4 ssp585","at_least_three_5_down",NA,10
"Bermuda","regions","gfdl-esm4 ssp585","at_least_three_10_down",NA,10
"Bermuda","regions","gfdl-esm4 ssp585","at_least_three_25_down",NA,10
"Bermuda","regions","ipsl-cm6a-lr ssp126","at_least_one_5_up_down",0,10
"Bermuda","regions","ipsl-cm6a-lr ssp126","at_least_one_10_up_down",0,10
"Bermuda","regions","ipsl-cm6a-lr ssp126","at_least_one_25_up_down",0,10
"Bermuda","regions","ipsl-cm6a-lr ssp126","at_least_two_5_down",0.55556111,10
"Bermuda","regions","ipsl-cm6a-lr ssp126","at_least_two_10_down",0.11113889,10
"Bermuda","regions","ipsl-cm6a-lr ssp126","at_least_two_25_down",0,10
"Bermuda","regions","ipsl-cm6a-lr ssp126","at_least_three_5_down",NA,10
"Bermuda","regions","ipsl-cm6a-lr ssp126","at_least_three_10_down",NA,10
"Bermuda","regions","ipsl-cm6a-lr ssp126","at_least_three_25_down",NA,10
"Bermuda","regions","ipsl-cm6a-lr ssp585","at_least_one_5_up_down",0,10
"Bermuda","regions","ipsl-cm6a-lr ssp585","at_least_one_10_up_down",0,10
"Bermuda","regions","ipsl-cm6a-lr ssp585","at_least_one_25_up_down",0,10
"Bermuda","regions","ipsl-cm6a-lr ssp585","at_least_two_5_down",1,10
"Bermuda","regions","ipsl-cm6a-lr ssp585","at_least_two_10_down",1,10
"Bermuda","regions","ipsl-cm6a-lr ssp585","at_least_two_25_down",0.27773889,10
"Bermuda","regions","ipsl-cm6a-lr ssp585","at_least_three_5_down",NA,10
"Bermuda","regions","ipsl-cm6a-lr ssp585","at_least_three_10_down",NA,10
"Bermuda","regions","ipsl-cm6a-lr ssp585","at_least_three_25_down",NA,10
"Bhutan","regions","gfdl-esm4 ssp126","at_least_one_5_up_down",0.593384476575754,10
"Bhutan","regions","gfdl-esm4 ssp126","at_least_one_10_up_down",0.170234793407721,10
"Bhutan","regions","gfdl-esm4 ssp126","at_least_one_25_up_down",0,10
"Bhutan","regions","gfdl-esm4 ssp126","at_least_two_5_down",0.10555,10
"Bhutan","regions","gfdl-esm4 ssp126","at_least_two_10_down",0.01111,10
"Bhutan","regions","gfdl-esm4 ssp126","at_least_two_25_down",0,10
"Bhutan","regions","gfdl-esm4 ssp126","at_least_three_5_down",0.00555500000000003,10
"Bhutan","regions","gfdl-esm4 ssp126","at_least_three_10_down",-2.08166817117217e-17,10
"Bhutan","regions","gfdl-esm4 ssp126","at_least_three_25_down",0,10
"Bhutan","regions","gfdl-esm4 ssp585","at_least_one_5_up_down",0.852169113297644,10
"Bhutan","regions","gfdl-esm4 ssp585","at_least_one_10_up_down",0.701140786447438,10
"Bhutan","regions","gfdl-esm4 ssp585","at_least_one_25_up_down",0.314476657584145,10
"Bhutan","regions","gfdl-esm4 ssp585","at_least_two_5_down",0.638561910292,10
"Bhutan","regions","gfdl-esm4 ssp585","at_least_two_10_down",0.394667253348,10
"Bhutan","regions","gfdl-esm4 ssp585","at_least_two_25_down",0.070698788,10
"Bhutan","regions","gfdl-esm4 ssp585","at_least_three_5_down",0.27069846582,10
"Bhutan","regions","gfdl-esm4 ssp585","at_least_three_10_down",0.0780492924719999,10
"Bhutan","regions","gfdl-esm4 ssp585","at_least_three_25_down",0.00403959599999995,10
"Bhutan","regions","ipsl-cm6a-lr ssp126","at_least_one_5_up_down",0.29290202,10
"Bhutan","regions","ipsl-cm6a-lr ssp126","at_least_one_10_up_down",0,10
"Bhutan","regions","ipsl-cm6a-lr ssp126","at_least_one_25_up_down",0,10
"Bhutan","regions","ipsl-cm6a-lr ssp126","at_least_two_5_down",0.02019798,10
"Bhutan","regions","ipsl-cm6a-lr ssp126","at_least_two_10_down",0,10
"Bhutan","regions","ipsl-cm6a-lr ssp126","at_least_two_25_down",0,10
"Bhutan","regions","ipsl-cm6a-lr ssp126","at_least_three_5_down",-5.20417042793042e-17,10
"Bhutan","regions","ipsl-cm6a-lr ssp126","at_least_three_10_down",0,10
"Bhutan","regions","ipsl-cm6a-lr ssp126","at_least_three_25_down",0,10
"Bhutan","regions","ipsl-cm6a-lr ssp585","at_least_one_5_up_down",0.427243636,10
