"regions","climates","at_least_one_shock","at_least_two_shocks","at_least_three_shocks","time_window"
"Latvia","ipsl-cm6a-lr ssp585",0.949195694826645,0.202520800252631,0.00939375761639472,20
"Lebanon","gfdl-esm4 ssp126",1,0.03080003764275,0,20
"Lebanon","gfdl-esm4 ssp585",0.985282987062655,0.110100737272026,0,20
"Lebanon","ipsl-cm6a-lr ssp126",0.98838551501283,0.411082942013084,0.0227249999999998,20
"Lebanon","ipsl-cm6a-lr ssp585",0.998555055460015,0.368751797601699,0.00137741042699968,20
"Lesotho","gfdl-esm4 ssp126",0.992488098960001,0.406990740539732,0.0322002659659195,20
"Lesotho","gfdl-esm4 ssp585",0.945368280749013,0.124346455761577,0.00600194580803581,20
"Lesotho","ipsl-cm6a-lr ssp126",0.905962848652067,0.105234128354727,0.0022532682869999,20
"Lesotho","ipsl-cm6a-lr ssp585",0.989312618123572,0.382175452025527,0.0346379208559872,20
"Liberia","gfdl-esm4 ssp126",0.863134947689508,0.0568883466752972,-2.22044604925031e-16,20
"Liberia","gfdl-esm4 ssp585",0.97297153288302,0.158159433117104,0.00225326828699968,20
"Liberia","ipsl-cm6a-lr ssp126",1,0.143618553040759,0.00525085637903544,20
"Liberia","ipsl-cm6a-lr ssp585",1,0.355367198118589,0.00826280999999973,20
"Libya","gfdl-esm4 ssp126",0.996744644130308,0.132218595,0,20
"Libya","gfdl-esm4 ssp585",1,0.200852810684384,0.00826280999999973,20
"Libya","ipsl-cm6a-lr ssp126",0.977856588402109,0.0796445967320927,0.00378825749999989,20
"Libya","ipsl-cm6a-lr ssp585",1,0.776528338881532,0.0151148920120489,20
"Liechtenstein","gfdl-esm4 ssp126",0.966081286712147,0.304858355533802,0.0195142217707412,20
"Liechtenstein","gfdl-esm4 ssp585",1,0.595919289758507,0.099830336118062,20
"Liechtenstein","ipsl-cm6a-lr ssp126",1,0.0327109981251801,0,20
"Liechtenstein","ipsl-cm6a-lr ssp585",0.984028035368871,0.173761046684385,0.00413140499999998,20
"Line Group","gfdl-esm4 ssp126",1,1,0,20
"Line Group","gfdl-esm4 ssp585",1,0.6171875,0,20
"Line Group","ipsl-cm6a-lr ssp126",1,0.0833249999999999,0,20
"Line Group","ipsl-cm6a-lr ssp585",1,0.30561111,0,20
"Lithuania","gfdl-esm4 ssp126",0.970053755103104,0.200634359495862,0.00206570249999993,20
"Lithuania","gfdl-esm4 ssp585",1,0.279343425993655,0.00150217885799986,20
"Lithuania","ipsl-cm6a-lr ssp126",0.968244715685611,0.256585232476608,0.0173052002480978,20
"Lithuania","ipsl-cm6a-lr ssp585",0.99446737122108,0.378306822202183,0.0341184290346496,20
"Macedonia","gfdl-esm4 ssp126",0.999459257155136,0.848197297597564,0.29748689238919,20
"Macedonia","gfdl-esm4 ssp585",0.996354068812724,0.416408861195088,0.0432782543752807,20
"Macedonia","ipsl-cm6a-lr ssp126",0.969587402778063,0.371884810458938,0.026868125674945,20
"Macedonia","ipsl-cm6a-lr ssp585",0.9956918004626,0.582294080575041,0.120010055468264,20
"Macquarie Island","gfdl-esm4 ssp126",1,0,0,20
"Macquarie Island","gfdl-esm4 ssp585",0.71875,0,0,20
"Macquarie Island","ipsl-cm6a-lr ssp126",0.87944999016201,0.20137986125,0,20
"Macquarie Island","ipsl-cm6a-lr ssp585",0.968610849137209,0.125025,0,20
"Madagascar","gfdl-esm4 ssp126",1,0.28650023555303,0,20
"Madagascar","gfdl-esm4 ssp585",1,0.435675657677947,0.00826280999999995,20
"Madagascar","ipsl-cm6a-lr ssp126",0.938796660900376,0.129636289629948,0.00413223128099971,20
"Madagascar","ipsl-cm6a-lr ssp585",1,0.229131855432,-2.22044604925031e-16,20
"Madeira","gfdl-esm4 ssp126",1,0,0,20
"Madeira","gfdl-esm4 ssp585",0.75,0,0,20
"Madeira","ipsl-cm6a-lr ssp126",1,0,0,20
"Madeira","ipsl-cm6a-lr ssp585",0.30561111,0,0,20
"Malawi","gfdl-esm4 ssp126",0.996921260445615,0.547714899003666,0.0541562636839396,20
"Malawi","gfdl-esm4 ssp585",0.998800771000768,0.649928575718728,0.127374924771596,20
"Malawi","ipsl-cm6a-lr ssp126",1,0.658357527755141,0.098465409447899,20
"Malawi","ipsl-cm6a-lr ssp585",1,0.45944970333328,0.0230121238694808,20
"Malaysia","gfdl-esm4 ssp126",1,0.501544195439172,0.0232396826079188,20
"Malaysia","gfdl-esm4 ssp585",0.978793740437259,0.22360016907714,0,20
"Malaysia","ipsl-cm6a-lr ssp126",0.944098268381651,0.0977882394180779,0,20
"Malaysia","ipsl-cm6a-lr ssp585",0.97114890259854,0.217476008434314,0.00150217885800008,20
"Maldives","gfdl-esm4 ssp126",0.25,0,0,20
"Maldives","gfdl-esm4 ssp585",0.5,0,0,20
"Maldives","ipsl-cm6a-lr ssp126",0.44443889,0,0,20
"Maldives","ipsl-cm6a-lr ssp585",0.99566032984375,0,0,20
"Mali","gfdl-esm4 ssp126",0.99128782569254,0.225052463265725,0.00901307314799993,20
"Mali","gfdl-esm4 ssp585",0.977092480467197,0.18496946471024,0.00413140499999998,20
"Mali","ipsl-cm6a-lr ssp126",1,0.54276413331309,0.0226203164563556,20
"Mali","ipsl-cm6a-lr ssp585",1,0.850907450302632,0.234987689725757,20
"Malta","gfdl-esm4 ssp126",0.940673828125,0,0,20
"Malta","gfdl-esm4 ssp585",0.25,0,0,20
"Malta","ipsl-cm6a-lr ssp126",0.58335,0,0,20
"Malta","ipsl-cm6a-lr ssp585",0.909592013020856,0,0,20
"Marshall Islands","gfdl-esm4 ssp126",0.90625,0,0,20
"Marshall Islands","gfdl-esm4 ssp585",0.9296875,0,0,20
"Marshall Islands","ipsl-cm6a-lr ssp126",0.88426273175925,0,0,20
"Marshall Islands","ipsl-cm6a-lr ssp585",0.75,0,0,20
"Martinique","gfdl-esm4 ssp126",1,0,0,20
"Martinique","gfdl-esm4 ssp585",1,0,0,20
"Martinique","ipsl-cm6a-lr ssp126",0.869795573229156,0,0,20
"Martinique","ipsl-cm6a-lr ssp585",0.994187136168237,0,0,20
"Matthew and Hunter Islands","gfdl-esm4 ssp126",0,0,0,20
"Matthew and Hunter Islands","gfdl-esm4 ssp585",0,0,0,20
"Matthew and Hunter Islands","ipsl-cm6a-lr ssp126",0.7106828689815,0,0,20
"Matthew and Hunter Islands","ipsl-cm6a-lr ssp585",0.44443889,0,0,20
"Mauritania","gfdl-esm4 ssp126",0.992256318361272,0.622911138588363,0.149922770038846,20
"Mauritania","gfdl-esm4 ssp585",1,0.1115592975,0,20
"Mauritania","ipsl-cm6a-lr ssp126",0.95690299116076,0.144204265423257,0,20
"Mauritania","ipsl-cm6a-lr ssp585",1,0.868456094166128,0.342618018707743,20
"Mayotte","gfdl-esm4 ssp126",1,0,0,20
"Mayotte","gfdl-esm4 ssp585",1,0,0,20
"Mayotte","ipsl-cm6a-lr ssp126",0.722219445,0,0,20
"Mayotte","ipsl-cm6a-lr ssp585",1,0,0,20
"Melilla","gfdl-esm4 ssp126",0.6590875,0,0,20
"Melilla","gfdl-esm4 ssp585",0.827541285513514,0,0,20
"Melilla","ipsl-cm6a-lr ssp126",0.436512647777371,0,0,20
"Melilla","ipsl-cm6a-lr ssp585",0.919162637388997,0.06059394,0,20
"Mexico","gfdl-esm4 ssp126",0.986859901569019,0.660442197103234,0.201791180161531,20
"Mexico","gfdl-esm4 ssp585",0.999055925736795,0.896657864591197,0.534926032164534,20
"Mexico","ipsl-cm6a-lr ssp126",0.996960191524665,0.713236156582185,0.263072388855133,20
"Mexico","ipsl-cm6a-lr ssp585",1,0.655034771005913,0.0888794486850114,20
"Micronesia","gfdl-esm4 ssp126",1,0,0,20
"Micronesia","gfdl-esm4 ssp585",1,0,0,20
"Micronesia","ipsl-cm6a-lr ssp126",0.7499875,0,0,20
"Micronesia","ipsl-cm6a-lr ssp585",0.970704296875,0,0,20
"Moldova","gfdl-esm4 ssp126",0.997897526435188,0.537597421027778,0.02629226142,20
"Moldova","gfdl-esm4 ssp585",1,0.427139080714438,0.0253123100644985,20
"Moldova","ipsl-cm6a-lr ssp126",0.804036598831134,0.20865186,0.0247884299999999,20
"Moldova","ipsl-cm6a-lr ssp585",1,0.54401002826417,0.0669099502161178,20
"Monaco","gfdl-esm4 ssp126",0.998067259684024,0.217951466421205,0.00413140499999987,20
"Monaco","gfdl-esm4 ssp585",0.880426772864515,0.0883413434196563,0,20
"Monaco","ipsl-cm6a-lr ssp126",0.912520924593748,0.0639831264825926,0.00206570249999993,20
"Monaco","ipsl-cm6a-lr ssp585",0.972402599714112,0.172926384830375,0,20
"Mongolia","gfdl-esm4 ssp126",0.987198555708189,0.282362718300733,0.0212955781815927,20
"Mongolia","gfdl-esm4 ssp585",1,0.196780738881561,0.000751089428999818,20
"Mongolia","ipsl-cm6a-lr ssp126",0.87506499267991,0.0768035482185789,0,20
"Mongolia","ipsl-cm6a-lr ssp585",0.966486099220292,0.163069871138231,0.00300153788678037,20
"Montenegro","gfdl-esm4 ssp126",0.96543819490243,0.295045901035484,0.0291078139274998,20
"Montenegro","gfdl-esm4 ssp585",0.995817490895362,0.4220374561129,0.0311502536339823,20
"Montenegro","ipsl-cm6a-lr ssp126",0.991287879811688,0.366236471262702,0.0210338091359998,20
"Montenegro","ipsl-cm6a-lr ssp585",0.989074997667654,0.349644250818235,0.00999134888013298,20
"Montserrat","gfdl-esm4 ssp126",1,0,0,20
"Montserrat","gfdl-esm4 ssp585",1,0,0,20
"Montserrat","ipsl-cm6a-lr ssp126",1,0,0,20
"Montserrat","ipsl-cm6a-lr ssp585",1,0.3333,0,20
"Morocco","gfdl-esm4 ssp126",0.961604240403204,0.268543759599502,0.011266341435,20
"Morocco","gfdl-esm4 ssp585",1,0.85343839879855,0.225264880595681,20
"Morocco","ipsl-cm6a-lr ssp126",0.988431162409257,0.100638571766432,-2.22044604925031e-16,20
"Morocco","ipsl-cm6a-lr ssp585",0.999853194019361,0.591824440894141,0.0791666794603816,20
"Mozambique","gfdl-esm4 ssp126",0.999105760490338,0.522596596736467,0.0339406827611293,20
"Mozambique","gfdl-esm4 ssp585",1,0.753022674884999,0.197093306337302,20
"Mozambique","ipsl-cm6a-lr ssp126",0.999207047203291,0.639714338346945,0.104634711084366,20
"Mozambique","ipsl-cm6a-lr ssp585",1,0.6976777079972,0.113325452063359,20
"Myanmar","gfdl-esm4 ssp126",1,0.955587089188221,0.672001133738933,20
"Myanmar","gfdl-esm4 ssp585",0.944816567822901,0.196475462947146,0.0156252999090621,20
"Myanmar","ipsl-cm6a-lr ssp126",1,0.589783398038134,0.0976511092937775,20
"Myanmar","ipsl-cm6a-lr ssp585",1,0.771239236088488,0.213783098969434,20
"Namibia","gfdl-esm4 ssp126",0.979830220060865,0.330569215,0,20
"Namibia","gfdl-esm4 ssp585",0.98794327406623,0.208836797179346,0,20
"Namibia","ipsl-cm6a-lr ssp126",0.765222994696442,0.104675619573,0,20
"Namibia","ipsl-cm6a-lr ssp585",0.961891457909632,0.215194869535125,0.0227227274999999,20
"Nauru","gfdl-esm4 ssp126",0.994140625,0.375,0,20
"Nauru","gfdl-esm4 ssp585",0.4375,0,0,20
"Nauru","ipsl-cm6a-lr ssp126",0.678533307098693,0,0,20
"Nauru","ipsl-cm6a-lr ssp585",0.999455044015772,0.234418749375,0,20
"Navassa Island","gfdl-esm4 ssp126",0.25,0,0,20
"Navassa Island","gfdl-esm4 ssp585",0.5,0,0,20
"Navassa Island","ipsl-cm6a-lr ssp126",0.758912034722284,0,0,20
"Navassa Island","ipsl-cm6a-lr ssp585",0.421365737963,0,0,20
"Nepal","gfdl-esm4 ssp126",1,0.769335692074607,0.262208434670283,20
"Nepal","gfdl-esm4 ssp585",1,0.823643808608708,0.237799614500133,20
"Nepal","ipsl-cm6a-lr ssp126",1,0.58169845931645,0.0833596864641662,20
"Nepal","ipsl-cm6a-lr ssp585",1,0.779380719050055,0.111552698510286,20
"Netherlands","gfdl-esm4 ssp126",0.997078969188698,0.218972316611874,0,20
"Netherlands","gfdl-esm4 ssp585",0.976434537224947,0.125632199082679,0,20
"Netherlands","ipsl-cm6a-lr ssp126",1,0.00826280999999995,0,20
"Netherlands","ipsl-cm6a-lr ssp585",1,0.0666934906952769,0,20
"New Caledonia","gfdl-esm4 ssp126",1,0.25,0,20
"New Caledonia","gfdl-esm4 ssp585",0.75,0,0,20
"New Caledonia","ipsl-cm6a-lr ssp126",0.7106828689815,0,0,20
"New Caledonia","ipsl-cm6a-lr ssp585",1,0,0,20
"New Zealand","gfdl-esm4 ssp126",0.996606708179692,0.68889396127889,0.11156157,20
"New Zealand","gfdl-esm4 ssp585",1,0.314027276752932,-2.22044604925031e-16,20
"New Zealand","ipsl-cm6a-lr ssp126",1,0.551494379950636,0.0664613467541502,20
"New Zealand","ipsl-cm6a-lr ssp585",0.918817864783685,0.118242496769342,0,20
"Nicaragua","gfdl-esm4 ssp126",1,0.266215860115899,-2.22044604925031e-16,20
"Nicaragua","gfdl-esm4 ssp585",0.992083276404477,0.267706806990527,0,20
"Nicaragua","ipsl-cm6a-lr ssp126",0.998237504170024,0.297233450871099,0.00075108942900004,20
"Nicaragua","ipsl-cm6a-lr ssp585",0.999759642801766,0.623666830438532,0.0557739674999996,20
"Niger","gfdl-esm4 ssp126",1,0.454674972654531,0.0330512399999998,20
"Niger","gfdl-esm4 ssp585",1,0.452660683726203,0.0278495674865457,20
"Niger","ipsl-cm6a-lr ssp126",1,0.853787323022316,0.278967492783756,20
"Niger","ipsl-cm6a-lr ssp585",1,0.771979566474175,0.0673540746985093,20
"Nigeria","gfdl-esm4 ssp126",0.891806069666143,0.0407701143085524,0,20
"Nigeria","gfdl-esm4 ssp585",0.996334280845978,0.567907006866479,0.0741839345677651,20
"Nigeria","ipsl-cm6a-lr ssp126",1,0.74832125905484,0.256759458687807,20
"Nigeria","ipsl-cm6a-lr ssp585",1,0.464046877384215,0.047284831332659,20
"Niue","gfdl-esm4 ssp126",0.4375,0,0,20
"Niue","gfdl-esm4 ssp585",0,0,0,20
"Niue","ipsl-cm6a-lr ssp126",0.912810530241851,0.0816131943749998,0,20
"Niue","ipsl-cm6a-lr ssp585",1,0,0,20
"Norfolk Island","gfdl-esm4 ssp126",0.25,0,0,20
"Norfolk Island","gfdl-esm4 ssp585",0.859375,0,0,20
"Norfolk Island","ipsl-cm6a-lr ssp126",0.97457529638675,0,0,20
"Norfolk Island","ipsl-cm6a-lr ssp585",0.973959375195311,0.197909375,0,20
"North Korea","gfdl-esm4 ssp126",0.962159634894974,0.154884930413142,0,20
"North Korea","gfdl-esm4 ssp585",1,0.352967105722056,0.0292608004965882,20
"North Korea","ipsl-cm6a-lr ssp126",0.960328407426015,0.161371537489244,0.00150217885799997,20
"North Korea","ipsl-cm6a-lr ssp585",1,0.211766017850625,0.00150217885799997,20
"Northern Mariana Islands","gfdl-esm4 ssp126",0.875,0,0,20
"Northern Mariana Islands","gfdl-esm4 ssp585",0.4375,0,0,20
"Northern Mariana Islands","ipsl-cm6a-lr ssp126",0.73960416625,0,0,20
"Northern Mariana Islands","ipsl-cm6a-lr ssp585",1,0.2014277775,0,20
"Norway","gfdl-esm4 ssp126",1,0,0,20
"Norway","gfdl-esm4 ssp585",0.786587735370925,0,0,20
"Norway","ipsl-cm6a-lr ssp126",0.94663838817244,0.0375336773932499,0,20
"Norway","ipsl-cm6a-lr ssp585",1,0.24244697,0.0151530299999999,20
"Oecusse","gfdl-esm4 ssp126",0.995507679066609,0.646622710580625,0.173864758660312,20
"Oecusse","gfdl-esm4 ssp585",0.978704047158495,0.228804204975786,0.022725,20
"Oecusse","ipsl-cm6a-lr ssp126",0.731252186772626,0,0,20
"Oecusse","ipsl-cm6a-lr ssp585",0.845118794174301,0.0327109981251801,0,20
"Oman","gfdl-esm4 ssp126",1,0.144884375,0,20
"Oman","gfdl-esm4 ssp585",1,0,0,20
"Oman","ipsl-cm6a-lr ssp126",1,0.2727,0,20
"Oman","ipsl-cm6a-lr ssp585",1,0.125021866118203,0,20
"Overlapping claim Liancourt Rocks: Japan / South Korea","gfdl-esm4 ssp126",0.25,0,0,20
"Overlapping claim Liancourt Rocks: Japan / South Korea","gfdl-esm4 ssp585",0.578125,0,0,20
"Overlapping claim Liancourt Rocks: Japan / South Korea","ipsl-cm6a-lr ssp126",0.598202797068158,0,0,20
"Overlapping claim Liancourt Rocks: Japan / South Korea","ipsl-cm6a-lr ssp585",0.30561111,0,0,20
"Overlapping claim Qatar / Saudi Arabia / United Arab Emirates","gfdl-esm4 ssp126",0.875,0,0,20
"Overlapping claim Qatar / Saudi Arabia / United Arab Emirates","gfdl-esm4 ssp585",0,0,0,20
"Overlapping claim Qatar / Saudi Arabia / United Arab Emirates","ipsl-cm6a-lr ssp126",0.8125,0,0,20
"Overlapping claim Qatar / Saudi Arabia / United Arab Emirates","ipsl-cm6a-lr ssp585",1,0,0,20
"Overlapping claim South China Sea","gfdl-esm4 ssp126",0.4375,0,0,20
"Overlapping claim South China Sea","gfdl-esm4 ssp585",0,0,0,20
"Overlapping claim South China Sea","ipsl-cm6a-lr ssp126",0.1667,0,0,20
"Overlapping claim South China Sea","ipsl-cm6a-lr ssp585",0,0,0,20
"Overlapping claim: Canada / USA","gfdl-esm4 ssp126",0.89453125,0,0,20
"Overlapping claim: Canada / USA","gfdl-esm4 ssp585",1,0,0,20
"Overlapping claim: Canada / USA","ipsl-cm6a-lr ssp126",0.1667,0,0,20
"Overlapping claim: Canada / USA","ipsl-cm6a-lr ssp585",0.996609734409586,0.08335,0,20
"Overlapping claim: Kenya / Somalia","gfdl-esm4 ssp126",0.72056374940546,0.022725,0,20
"Overlapping claim: Kenya / Somalia","gfdl-esm4 ssp585",0.604825911893496,0,0,20
"Overlapping claim: Kenya / Somalia","ipsl-cm6a-lr ssp126",1,0.118442975427,0,20
"Overlapping claim: Kenya / Somalia","ipsl-cm6a-lr ssp585",1,0,0,20
"Overlapping claim: Puerto Rico / Dominican Republic","gfdl-esm4 ssp126",0.625,0,0,20
"Overlapping claim: Puerto Rico / Dominican Republic","gfdl-esm4 ssp585",0.98681640625,0,0,20
"Overlapping claim: Puerto Rico / Dominican Republic","ipsl-cm6a-lr ssp126",0.30561111,0,0,20
"Overlapping claim: Puerto Rico / Dominican Republic","ipsl-cm6a-lr ssp585",0.614224537499932,0,0,20
"Overlapping claim: Trinidad and Tobago / Venezuela / Guyana","gfdl-esm4 ssp126",0.4375,0,0,20
"Overlapping claim: Trinidad and Tobago / Venezuela / Guyana","gfdl-esm4 ssp585",0,0,0,20
"Overlapping claim: Trinidad and Tobago / Venezuela / Guyana","ipsl-cm6a-lr ssp126",0.678533307098693,0,0,20
"Overlapping claim: Trinidad and Tobago / Venezuela / Guyana","ipsl-cm6a-lr ssp585",0.1667,0,0,20
"Overlapping claim: Venezuela / Aruba / Dominican Republic","gfdl-esm4 ssp126",0.25,0,0,20
"Overlapping claim: Venezuela / Aruba / Dominican Republic","gfdl-esm4 ssp585",0,0,0,20
"Overlapping claim: Venezuela / Aruba / Dominican Republic","ipsl-cm6a-lr ssp126",0.517824069444568,0,0,20
"Overlapping claim: Venezuela / Aruba / Dominican Republic","ipsl-cm6a-lr ssp585",0.86606090240267,0,0,20
"Overlapping claim: Venezuela / Colombia / Dominican Republic","gfdl-esm4 ssp126",0.25,0,0,20
"Overlapping claim: Venezuela / Colombia / Dominican Republic","gfdl-esm4 ssp585",0,0,0,20
"Overlapping claim: Venezuela / Colombia / Dominican Republic","ipsl-cm6a-lr ssp126",0.758912034722284,0,0,20
"Overlapping claim: Venezuela / Colombia / Dominican Republic","ipsl-cm6a-lr ssp585",0.919645381172937,0,0,20
"Pakistan","gfdl-esm4 ssp126",0.994622246080721,0.265476090304073,0.0104804299119174,20
"Pakistan","gfdl-esm4 ssp585",1,0.701411990550325,0.147364531648905,20
"Pakistan","ipsl-cm6a-lr ssp126",1,0.563615264299867,0.069312754029426,20
"Pakistan","ipsl-cm6a-lr ssp585",0.997952319417536,0.41787556234339,0.022359617042199,20
"Palau","gfdl-esm4 ssp126",0.75,0,0,20
"Palau","gfdl-esm4 ssp585",0.625,0,0,20
"Palau","ipsl-cm6a-lr ssp126",0.1667,0,0,20
"Palau","ipsl-cm6a-lr ssp585",1,0,0,20
"Palestine","gfdl-esm4 ssp126",0.836019582032506,0.0706414458422207,-2.22044604925031e-16,20
"Palestine","gfdl-esm4 ssp585",0.990368423358683,0.321274131693189,0,20
"Palestine","ipsl-cm6a-lr ssp126",0.971197247840451,0.221230222296217,0.00826446256199997,20
"Palestine","ipsl-cm6a-lr ssp585",0.993512457786567,0.241927965304687,-4.44089209850063e-16,20
"Palmyra Atoll","gfdl-esm4 ssp126",1,0,0,20
"Palmyra Atoll","gfdl-esm4 ssp585",0.96484375,0,0,20
"Palmyra Atoll","ipsl-cm6a-lr ssp126",0.629607407963,0,0,20
"Palmyra Atoll","ipsl-cm6a-lr ssp585",0.30561111,0,0,20
"Panama","gfdl-esm4 ssp126",1,0.327716319094374,0.0185571854854516,20
"Panama","gfdl-esm4 ssp585",1,0.360484099492722,0.02478843,20
"Panama","ipsl-cm6a-lr ssp126",1,0.133737582180188,0,20
"Panama","ipsl-cm6a-lr ssp585",1,0.781554965378146,0.210441113043914,20
"Papua New Guinea","gfdl-esm4 ssp126",0.904510518419955,0.2096966425,0.0113624999999999,20
"Papua New Guinea","gfdl-esm4 ssp585",1,0,0,20
"Papua New Guinea","ipsl-cm6a-lr ssp126",0.870889720067157,0.022725,0,20
"Papua New Guinea","ipsl-cm6a-lr ssp585",1,0.25617438,0,20
"Paraguay","gfdl-esm4 ssp126",0.998172414834223,0.712298505516905,0.218235045115573,20
"Paraguay","gfdl-esm4 ssp585",1,0.837262227757707,0.31252293813152,20
"Paraguay","ipsl-cm6a-lr ssp126",0.989947680058266,0.264922301967271,0.0157875053694897,20
"Paraguay","ipsl-cm6a-lr ssp585",0.999988701096943,0.895254628783549,0.308486725958805,20
"Perejil Island","gfdl-esm4 ssp126",0.892221207145052,0.04545,0,20
"Perejil Island","gfdl-esm4 ssp585",0.970065950810349,0.340875,0,20
"Perejil Island","ipsl-cm6a-lr ssp126",1,0.0909,0,20
"Perejil Island","ipsl-cm6a-lr ssp585",1,0.204573485,0,20
"Peru","gfdl-esm4 ssp126",0.93778704003213,0.0620171682143955,0.00150217885799997,20
"Peru","gfdl-esm4 ssp585",0.999589958968613,0.736804262553683,0.104759803154092,20
"Peru","ipsl-cm6a-lr ssp126",0.880775653748449,0.0724094614432529,-2.22044604925031e-16,20
"Peru","ipsl-cm6a-lr ssp585",0.914155060887826,0.110667073348029,0.00525424119101792,20
"Peñón de Vélez de la Gomera","gfdl-esm4 ssp126",0.902203460335115,0,0,20
"Peñón de Vélez de la Gomera","gfdl-esm4 ssp585",1,0,0,20
"Peñón de Vélez de la Gomera","ipsl-cm6a-lr ssp126",0.946652802621321,0,0,20
"Peñón de Vélez de la Gomera","ipsl-cm6a-lr ssp585",1,0.0909,0,20
"Philippines","gfdl-esm4 ssp126",1,0.404249495469562,0.022725,20
"Philippines","gfdl-esm4 ssp585",1,0.42011960719971,0.0205887509709037,20
"Philippines","ipsl-cm6a-lr ssp126",0.78102790392717,0.0691206605296714,0,20
"Philippines","ipsl-cm6a-lr ssp585",1,0.402153599299558,0.00206570249999993,20
"Phoenix Group","gfdl-esm4 ssp126",1,0.75,0,20
"Phoenix Group","gfdl-esm4 ssp585",0.9921875,0.375,0,20
"Phoenix Group","ipsl-cm6a-lr ssp126",0.833325,0,0,20
"Phoenix Group","ipsl-cm6a-lr ssp585",0.98915017359375,0.125025,0,20
"Pitcairn","gfdl-esm4 ssp126",0.9912109375,0,0,20
"Pitcairn","gfdl-esm4 ssp585",0.9296875,0,0,20
"Pitcairn","ipsl-cm6a-lr ssp126",0.9678504373939,0.249975,0,20
"Pitcairn","ipsl-cm6a-lr ssp585",0.939728008680571,0,0,20
"Poland","gfdl-esm4 ssp126",1,0.314318789988608,0.0217691002933063,20
"Poland","gfdl-esm4 ssp585",0.989092804525051,0.280892249217222,0.0104881735101429,20
"Poland","ipsl-cm6a-lr ssp126",1,0.1115592975,0,20
"Poland","ipsl-cm6a-lr ssp585",1,0.504178212645824,0.066024365036175,20
"Portugal","gfdl-esm4 ssp126",1,0.360439703494121,0.02478843,20
"Portugal","gfdl-esm4 ssp585",0.996048528681874,0.502617503633006,0.0724115314787983,20
"Portugal","ipsl-cm6a-lr ssp126",0.844113499784666,0,0,20
"Portugal","ipsl-cm6a-lr ssp585",0.999915560094133,0.903540922332764,0.480882345139,20
"Prince Edward Islands","gfdl-esm4 ssp126",0.25,0,0,20
"Prince Edward Islands","gfdl-esm4 ssp585",0.9375,0,0,20
"Prince Edward Islands","ipsl-cm6a-lr ssp126",0.53126875,0,0,20
"Prince Edward Islands","ipsl-cm6a-lr ssp585",0.991318055494793,0.0416749999999999,0,20
"Protected Zone established under the Torres Strait Treaty","gfdl-esm4 ssp126",1,0,0,20
"Protected Zone established under the Torres Strait Treaty","gfdl-esm4 ssp585",1,0.5,0,20
"Protected Zone established under the Torres Strait Treaty","ipsl-cm6a-lr ssp126",0.875,0,0,20
"Protected Zone established under the Torres Strait Treaty","ipsl-cm6a-lr ssp585",0,0,0,20
"Puerto Rico","gfdl-esm4 ssp126",1,0,0,20
"Puerto Rico","gfdl-esm4 ssp585",1,0,0,20
"Puerto Rico","ipsl-cm6a-lr ssp126",0.962329628800751,0.0833249999999999,0,20
"Puerto Rico","ipsl-cm6a-lr ssp585",1,0,0,20
"Qatar","gfdl-esm4 ssp126",1,0,0,20
"Qatar","gfdl-esm4 ssp585",1,0,0,20
"Qatar","ipsl-cm6a-lr ssp126",0.9349010415625,0.08335,0,20
"Qatar","ipsl-cm6a-lr ssp585",1,0.3333,0,20
"Republic of Mauritius","gfdl-esm4 ssp126",0.9375,0,0,20
"Republic of Mauritius","gfdl-esm4 ssp585",1,0,0,20
"Republic of Mauritius","ipsl-cm6a-lr ssp126",0.44443889,0,0,20
"Republic of Mauritius","ipsl-cm6a-lr ssp585",0.8125,0,0,20
"Republic of the Congo","gfdl-esm4 ssp126",0.98739986452021,0.400870687161398,0.04131405,20
"Republic of the Congo","gfdl-esm4 ssp585",0.944597598412321,0.0894641058428808,0.00450653657400002,20
"Republic of the Congo","ipsl-cm6a-lr ssp126",1,0.296089925815197,0.0181668629754062,20
"Republic of the Congo","ipsl-cm6a-lr ssp585",0.99555820448583,0.220570741108339,0.00694354234706651,20
"Romania","gfdl-esm4 ssp126",0.995376949540919,0.606890821280517,0.0434644624382904,20
"Romania","gfdl-esm4 ssp585",0.99755980481926,0.498542052352123,0.0544387296367708,20
"Romania","ipsl-cm6a-lr ssp126",1,0.371231189280004,0.0298187933238057,20
"Romania","ipsl-cm6a-lr ssp585",0.997429377895646,0.48645466294186,0.0525359822089139,20
"Russia","gfdl-esm4 ssp126",0.994648223522485,0.4534958010384,0.0404787810224639,20
"Russia","gfdl-esm4 ssp585",1,0.37281086504432,0.0377024793749998,20
"Russia","ipsl-cm6a-lr ssp126",0.989461787146322,0.22883444315038,0.0203975305674629,20
"Russia","ipsl-cm6a-lr ssp585",1,0.55702836314907,0.0395541122482619,20
"Rwanda","gfdl-esm4 ssp126",0.945773771297353,0.172577902703189,0.00712335049751001,20
"Rwanda","gfdl-esm4 ssp585",1,0.218249526179216,0.00899672085030911,20
"Rwanda","ipsl-cm6a-lr ssp126",1,0.445056394088363,0.0374088299521238,20
"Rwanda","ipsl-cm6a-lr ssp585",1,0.335977357257191,0.0171637234908433,20
"Réunion","gfdl-esm4 ssp126",0.7890625,0,0,20
"Réunion","gfdl-esm4 ssp585",1,0,0,20
"Réunion","ipsl-cm6a-lr ssp126",0.30561111,0,0,20
