"regions","climates","spans","at_least_one_shock","at_least_two_shocks","at_least_three_shocks","time_window"
"Greece","gfdl-esm4 ssp585","shock_0.25",1,0.808230391274297,0.0976855195896926,30
"Greece","ipsl-cm6a-lr ssp126","shock_0.25",0.999892919411605,0.518022800521867,0.0178607607275206,30
"Greece","ipsl-cm6a-lr ssp585","shock_0.25",0.999999221599542,0.843569915030361,0.043101251070727,30
"Grenada","gfdl-esm4 ssp126","shock_0.25",0.9765625,0,NA,30
"Grenada","gfdl-esm4 ssp585","shock_0.25",1,0,NA,30
"Grenada","ipsl-cm6a-lr ssp126","shock_0.25",0.989828694612631,0.25,NA,30
"Grenada","ipsl-cm6a-lr ssp585","shock_0.25",0.4792083325,0,NA,30
"Guatemala","gfdl-esm4 ssp126","shock_0.25",0.999759784125173,0.588451798836899,0.0611491699197854,30
"Guatemala","gfdl-esm4 ssp585","shock_0.25",0.999993408547237,0.930275589835753,0.435660444942204,30
"Guatemala","ipsl-cm6a-lr ssp126","shock_0.25",0.999906606685287,0.846589816744004,0.283806537189768,30
"Guatemala","ipsl-cm6a-lr ssp585","shock_0.25",0.999999997644478,0.992949841508577,0.639898099899241,30
"Guinea","gfdl-esm4 ssp126","shock_0.25",0.999795938308093,0.750223805257208,0.2175699992,30
"Guinea","gfdl-esm4 ssp585","shock_0.25",0.999735573018067,0.379404607391577,0.00906869308019564,30
"Guinea","ipsl-cm6a-lr ssp126","shock_0.25",1,0.92064537427797,0.242828195449706,30
"Guinea","ipsl-cm6a-lr ssp585","shock_0.25",1,0.779673324963882,0.195078952706772,30
"Guinea-Bissau","gfdl-esm4 ssp126","shock_0.25",0.998526348205967,0.378434838875879,0.0404015149999998,30
"Guinea-Bissau","gfdl-esm4 ssp585","shock_0.25",1,0.0299920311948801,0,30
"Guinea-Bissau","ipsl-cm6a-lr ssp126","shock_0.25",1,0.786976895670274,0.118044317120557,30
"Guinea-Bissau","ipsl-cm6a-lr ssp585","shock_0.25",1,0.268851810750013,0,30
"Guyana","gfdl-esm4 ssp126","shock_0.25",1,0.568434003241296,0.0452414758019598,30
"Guyana","gfdl-esm4 ssp585","shock_0.25",1,0.372959798915393,0.0201979800000001,30
"Guyana","ipsl-cm6a-lr ssp126","shock_0.25",0.999977809862833,0.406480905329374,0.00201979800000007,30
"Guyana","ipsl-cm6a-lr ssp585","shock_0.25",0.993710587533196,0.277486308324741,-4.44089209850063e-16,30
"Haiti","gfdl-esm4 ssp126","shock_0.25",1,0.0819419427135,0,30
"Haiti","gfdl-esm4 ssp585","shock_0.25",1,0.228015580802477,1.11022302462516e-16,30
"Haiti","ipsl-cm6a-lr ssp126","shock_0.25",0.999787339256614,0.132564862404794,0.00336700326599992,30
"Haiti","ipsl-cm6a-lr ssp585","shock_0.25",1,0.322661544040164,0.0100989899999999,30
"Honduras","gfdl-esm4 ssp126","shock_0.25",1,0.76972103983241,0.261015440124272,30
"Honduras","gfdl-esm4 ssp585","shock_0.25",1,0.971911479112328,0.462639778223895,30
"Honduras","ipsl-cm6a-lr ssp126","shock_0.25",1,0.986207426349205,0.577728847983662,30
"Honduras","ipsl-cm6a-lr ssp585","shock_0.25",1,0.987443302559561,0.609263606249006,30
"Hungary","gfdl-esm4 ssp126","shock_0.25",0.998762330776166,0.694195260341973,0.151380708861342,30
"Hungary","gfdl-esm4 ssp585","shock_0.25",0.999976295487447,0.68739161002513,0.104642594039747,30
"Hungary","ipsl-cm6a-lr ssp126","shock_0.25",0.997346278756429,0.442226102732748,0.0383262714766004,30
"Hungary","ipsl-cm6a-lr ssp585","shock_0.25",0.999979497266896,0.797494162727559,0.14449781603789,30
"Iceland","gfdl-esm4 ssp126","shock_0.25",0.7626953125,0,NA,30
"Iceland","gfdl-esm4 ssp585","shock_0.25",0.68359375,0,NA,30
"Iceland","ipsl-cm6a-lr ssp126","shock_0.25",1,0,NA,30
"Iceland","ipsl-cm6a-lr ssp585","shock_0.25",1,0.0333399999999998,NA,30
"India","gfdl-esm4 ssp126","shock_0.25",1,0.470875230529283,0.00924192632980025,30
"India","gfdl-esm4 ssp585","shock_0.25",1,0.460030357236468,0.00330512399999994,30
"India","ipsl-cm6a-lr ssp126","shock_0.25",1,0.67431017702317,0.0401257137205994,30
"India","ipsl-cm6a-lr ssp585","shock_0.25",1,0.698706998344243,0.117231293447756,30
"Indonesia","gfdl-esm4 ssp126","shock_0.25",1,0.70180940214135,0.0807979799999998,30
"Indonesia","gfdl-esm4 ssp585","shock_0.25",1,0.503215291436565,0.0203361064454918,30
"Indonesia","ipsl-cm6a-lr ssp126","shock_0.25",0.999003584533637,0.603922541106691,0.0887571631735905,30
"Indonesia","ipsl-cm6a-lr ssp585","shock_0.25",0.998572421260559,0.437049632239116,0.018067272728607,30
"Iran","gfdl-esm4 ssp126","shock_0.25",0.999957660309017,0.733705664604124,0.107674807822685,30
"Iran","gfdl-esm4 ssp585","shock_0.25",0.999824572166002,0.745279283368904,0.146271861509705,30
"Iran","ipsl-cm6a-lr ssp126","shock_0.25",1,0.716858030241505,0.106873507250743,30
"Iran","ipsl-cm6a-lr ssp585","shock_0.25",1,0.862520067664023,0.236794627621503,30
"Iraq","gfdl-esm4 ssp126","shock_0.25",1,0.289927679721625,0.00998657010674997,30
"Iraq","gfdl-esm4 ssp585","shock_0.25",0.999937432634496,0.728764193288063,0.167157190480349,30
"Iraq","ipsl-cm6a-lr ssp126","shock_0.25",0.999771867515601,0.628280482618106,0.0812134178061321,30
"Iraq","ipsl-cm6a-lr ssp585","shock_0.25",0.999982433359406,0.710409342271966,0.0495791679529964,30
"Ireland","gfdl-esm4 ssp126","shock_0.25",0.9440128,0,0,30
"Ireland","gfdl-esm4 ssp585","shock_0.25",0.999487559849009,0.274483,0.0149999999999999,30
"Ireland","ipsl-cm6a-lr ssp126","shock_0.25",0.986441774432184,0.174042343891825,0,30
"Ireland","ipsl-cm6a-lr ssp585","shock_0.25",1,0.264,0,30
"Israel","gfdl-esm4 ssp126","shock_0.25",1,0.418975994446107,0.00330512399999983,30
"Israel","gfdl-esm4 ssp585","shock_0.25",0.99985260819854,0.585377839967527,0.0308319209345336,30
"Israel","ipsl-cm6a-lr ssp126","shock_0.25",0.975113982109956,0.141884899973949,0,30
"Israel","ipsl-cm6a-lr ssp585","shock_0.25",0.999336387537334,0.260002880326348,0.00550205267006221,30
"Italy","gfdl-esm4 ssp126","shock_0.25",1,0.922597264861444,0.278025880224142,30
"Italy","gfdl-esm4 ssp585","shock_0.25",0.99999186668076,0.850244613950059,0.216889369175429,30
"Italy","ipsl-cm6a-lr ssp126","shock_0.25",0.999995191263098,0.870445377957305,0.286125231266776,30
"Italy","ipsl-cm6a-lr ssp585","shock_0.25",1,0.999670279168158,0.870117642338498,30
"Ivory Coast","gfdl-esm4 ssp126","shock_0.25",0.971992479801686,0.132244799736507,0,30
"Ivory Coast","gfdl-esm4 ssp585","shock_0.25",0.983395433009147,0.0855115826531999,0,30
"Ivory Coast","ipsl-cm6a-lr ssp126","shock_0.25",1,0.746087747342528,0.0681720847670182,30
"Ivory Coast","ipsl-cm6a-lr ssp585","shock_0.25",1,0.549553575625219,0.0399880016039195,30
"Jamaica","gfdl-esm4 ssp126","shock_0.25",0.69382,0,0,30
"Jamaica","gfdl-esm4 ssp585","shock_0.25",1,0.325,0.0249999999999999,30
"Jamaica","ipsl-cm6a-lr ssp126","shock_0.25",1,0.240764486315317,0,30
"Jamaica","ipsl-cm6a-lr ssp585","shock_0.25",1,0.397483717618195,-2.22044604925031e-16,30
"Japan","gfdl-esm4 ssp126","shock_0.25",1,0.654359596763998,0.0664209732626877,30
"Japan","gfdl-esm4 ssp585","shock_0.25",1,0.931798920343416,0.446123849810172,30
"Japan","ipsl-cm6a-lr ssp126","shock_0.25",0.999007403422802,0.562884523246398,0.1071516053219,30
"Japan","ipsl-cm6a-lr ssp585","shock_0.25",1,0.881193127651661,0.194550917772045,30
"Jordan","gfdl-esm4 ssp126","shock_0.25",1,0.695053782578704,0.0759261152856787,30
"Jordan","gfdl-esm4 ssp585","shock_0.25",0.999957974581005,0.717939010490123,0.0437031265496364,30
"Jordan","ipsl-cm6a-lr ssp126","shock_0.25",0.998874070211838,0.511408820668949,0.0688177163886095,30
"Jordan","ipsl-cm6a-lr ssp585","shock_0.25",0.997042978439753,0.384132074480495,0.00989079334952525,30
"Kazakhstan","gfdl-esm4 ssp126","shock_0.25",0.999965299241633,0.882370104699463,0.450064199012597,30
"Kazakhstan","gfdl-esm4 ssp585","shock_0.25",0.999009714081526,0.617890595413016,0.10350587957556,30
"Kazakhstan","ipsl-cm6a-lr ssp126","shock_0.25",0.999843771164653,0.723750657363094,0.133070871419346,30
"Kazakhstan","ipsl-cm6a-lr ssp585","shock_0.25",0.999928970487855,0.694541449533924,0.105090848783931,30
"Kenya","gfdl-esm4 ssp126","shock_0.25",0.99997414377714,0.715700801872164,0.151200651448324,30
"Kenya","gfdl-esm4 ssp585","shock_0.25",1,0.832077006627312,0.175657115560311,30
"Kenya","ipsl-cm6a-lr ssp126","shock_0.25",0.999995060384824,0.600209109855161,0.0552593796327865,30
"Kenya","ipsl-cm6a-lr ssp585","shock_0.25",1,0.89683387548092,0.393780565538355,30
"Kiribati","gfdl-esm4 ssp126","shock_0.25",1,1,NA,30
"Kiribati","gfdl-esm4 ssp585","shock_0.25",0.997528076171875,0.5625,NA,30
"Kiribati","ipsl-cm6a-lr ssp126","shock_0.25",1,0.125,NA,30
"Kiribati","ipsl-cm6a-lr ssp585","shock_0.25",1,0.598965625,NA,30
"Kuwait","gfdl-esm4 ssp126","shock_0.25",1,0.55716163142166,0.008656854228,30
"Kuwait","gfdl-esm4 ssp585","shock_0.25",0.99988451227008,0.515324566930212,0.0279821415641777,30
"Kuwait","ipsl-cm6a-lr ssp126","shock_0.25",0.999031206562555,0.590886311280911,0.0884938001831564,30
"Kuwait","ipsl-cm6a-lr ssp585","shock_0.25",0.999998037534308,0.779880837702494,0.0728378152184178,30
"Kyrgyzstan","gfdl-esm4 ssp126","shock_0.25",1,0.787817710318386,0.188319819991996,30
"Kyrgyzstan","gfdl-esm4 ssp585","shock_0.25",0.993136263199057,0.270120528539401,0.0146431971232712,30
"Kyrgyzstan","ipsl-cm6a-lr ssp126","shock_0.25",1,0.669828159140827,0.0641050855319493,30
"Kyrgyzstan","ipsl-cm6a-lr ssp585","shock_0.25",1,0.418244148845208,0.00632425064096898,30
"Laos","gfdl-esm4 ssp126","shock_0.25",1,0.951084658000224,0.444711815775456,30
"Laos","gfdl-esm4 ssp585","shock_0.25",1,0.699954738912787,0.127413284958481,30
"Laos","ipsl-cm6a-lr ssp126","shock_0.25",0.96726488458456,0.122670510413824,1.11022302462516e-16,30
"Laos","ipsl-cm6a-lr ssp585","shock_0.25",1,0.960901992770626,0.398089402402673,30
"Latvia","gfdl-esm4 ssp126","shock_0.25",1,0.61651245420757,0.0802013883950338,30
"Latvia","gfdl-esm4 ssp585","shock_0.25",1,0.3450148046875,0.0174374999999998,30
"Latvia","ipsl-cm6a-lr ssp126","shock_0.25",0.999772671920192,0.818875367637188,0.293608093172096,30
"Latvia","ipsl-cm6a-lr ssp585","shock_0.25",0.999111650356932,0.324942177238618,0.0138348856243697,30
"Lebanon","gfdl-esm4 ssp126","shock_0.25",1,0.48827290410655,0.0494275501573933,30
"Lebanon","gfdl-esm4 ssp585","shock_0.25",0.999870246451136,0.510857377433076,0.00413140499999998,30
"Lebanon","ipsl-cm6a-lr ssp126","shock_0.25",0.997537039147274,0.33086992005641,0.0181800000000001,30
"Lebanon","ipsl-cm6a-lr ssp585","shock_0.25",0.999779872767444,0.485972477926682,0.0524157960329255,30
"Lesotho","gfdl-esm4 ssp126","shock_0.25",0.999456107603509,0.766922788509369,0.164982513024043,30
"Lesotho","gfdl-esm4 ssp585","shock_0.25",0.999937863241345,0.855864767464477,0.263565430753803,30
"Lesotho","ipsl-cm6a-lr ssp126","shock_0.25",0.990501547187654,0.380635740992016,0.0420407050745113,30
"Lesotho","ipsl-cm6a-lr ssp585","shock_0.25",0.999876733309557,0.774639433823787,0.227469234688275,30
"Liberia","gfdl-esm4 ssp126","shock_0.25",0.991417910337379,0.151006733564622,0.00605939399999977,30
"Liberia","gfdl-esm4 ssp585","shock_0.25",0.999771096601761,0.585053020098306,0.0723975575270877,30
"Liberia","ipsl-cm6a-lr ssp126","shock_0.25",0.999961757399748,0.708857477387052,0.105958680318236,30
"Liberia","ipsl-cm6a-lr ssp585","shock_0.25",1,0.787722216621482,0.148982059483081,30
"Libya","gfdl-esm4 ssp126","shock_0.25",1,0.509389402761294,0,30
"Libya","gfdl-esm4 ssp585","shock_0.25",1,0.652309016499512,0.0581790952577159,30
"Libya","ipsl-cm6a-lr ssp126","shock_0.25",0.999535108778525,0.426247252788476,0.0193145859216157,30
"Libya","ipsl-cm6a-lr ssp585","shock_0.25",1,0.736651772931943,0.0664637403769348,30
"Liechtenstein","gfdl-esm4 ssp126","shock_0.25",0.995443143556981,0.385373455086295,0.0252520199999999,30
"Liechtenstein","gfdl-esm4 ssp585","shock_0.25",1,0.723756785490002,0.128274481745901,30
"Liechtenstein","ipsl-cm6a-lr ssp126","shock_0.25",1,0.3859298431768,0.0104799999999998,30
"Liechtenstein","ipsl-cm6a-lr ssp585","shock_0.25",0.998497115643491,0.166703081787109,0.00249999999999961,30
"Lithuania","gfdl-esm4 ssp126","shock_0.25",0.999924160269354,0.420604564950201,0.0147325180781249,30
"Lithuania","gfdl-esm4 ssp585","shock_0.25",1,0.347938637223077,0.00113624999999973,30
"Lithuania","ipsl-cm6a-lr ssp126","shock_0.25",0.999998392121067,0.938928885873369,0.497735083671817,30
"Lithuania","ipsl-cm6a-lr ssp585","shock_0.25",0.999848807566497,0.450018420031415,0.0393448847290956,30
"Macedonia","gfdl-esm4 ssp126","shock_0.25",0.999966422145091,0.867576230814675,0.172743027672824,30
"Macedonia","gfdl-esm4 ssp585","shock_0.25",0.999996775049236,0.93502065416968,0.409493739482515,30
"Macedonia","ipsl-cm6a-lr ssp126","shock_0.25",0.996880289209,0.437837508753076,0.0111692464753749,30
"Macedonia","ipsl-cm6a-lr ssp585","shock_0.25",0.999987574371686,0.900972521155442,0.331567483176898,30
"Madagascar","gfdl-esm4 ssp126","shock_0.25",1,0.714727473029168,0.0452414758019597,30
"Madagascar","gfdl-esm4 ssp585","shock_0.25",1,0.546538562789013,0.0420169475641041,30
"Madagascar","ipsl-cm6a-lr ssp126","shock_0.25",1,0.430587048604728,0.0251185334885338,30
"Madagascar","ipsl-cm6a-lr ssp585","shock_0.25",1,0.316452423048784,0,30
"Malawi","gfdl-esm4 ssp126","shock_0.25",0.999834916919952,0.663469946123897,0.0660659815089195,30
"Malawi","gfdl-esm4 ssp585","shock_0.25",0.999982957046399,0.765367016485675,0.13652334661192,30
"Malawi","ipsl-cm6a-lr ssp126","shock_0.25",1,0.806293948613917,0.30288724409081,30
"Malawi","ipsl-cm6a-lr ssp585","shock_0.25",1,0.426248017404248,0.0181169361939323,30
"Malaysia","gfdl-esm4 ssp126","shock_0.25",1,0.547798549050368,0.0360299972831356,30
"Malaysia","gfdl-esm4 ssp585","shock_0.25",1,0.584643568309982,0.00112199778899946,30
"Malaysia","ipsl-cm6a-lr ssp126","shock_0.25",0.999964447692234,0.49361104414126,0.00897598231199992,30
"Malaysia","ipsl-cm6a-lr ssp585","shock_0.25",0.993814955939812,0.248654718646656,-2.22044604925031e-16,30
"Maldives","gfdl-esm4 ssp126","shock_0.25",0.81251875,0,NA,30
"Maldives","gfdl-esm4 ssp585","shock_0.25",0,0,NA,30
"Maldives","ipsl-cm6a-lr ssp126","shock_0.25",0.7685254635185,0,NA,30
"Maldives","ipsl-cm6a-lr ssp585","shock_0.25",1,0.1667,NA,30
"Mali","gfdl-esm4 ssp126","shock_0.25",0.999472651526852,0.54983213185572,0.0925229184027277,30
"Mali","gfdl-esm4 ssp585","shock_0.25",0.99501990522533,0.20108244519012,0.00459081723599997,30
"Mali","ipsl-cm6a-lr ssp126","shock_0.25",1,0.491996801968337,0.00879670103480823,30
"Mali","ipsl-cm6a-lr ssp585","shock_0.25",1,0.74912568735408,0.138284734050078,30
"Malta","gfdl-esm4 ssp126","shock_0.25",1,0,NA,30
"Malta","gfdl-esm4 ssp585","shock_0.25",0.8125,0,NA,30
"Malta","ipsl-cm6a-lr ssp126","shock_0.25",0.973213787813999,0,NA,30
"Malta","ipsl-cm6a-lr ssp585","shock_0.25",0.96986099066538,0.0833249999999999,NA,30
"Marshall Islands","gfdl-esm4 ssp126","shock_0.25",1,0,NA,30
"Marshall Islands","gfdl-esm4 ssp585","shock_0.25",1,0,NA,30
"Marshall Islands","ipsl-cm6a-lr ssp126","shock_0.25",0.914276406267096,0,NA,30
"Marshall Islands","ipsl-cm6a-lr ssp585","shock_0.25",1,0,NA,30
"Mauritania","gfdl-esm4 ssp126","shock_0.25",1,0.754678176393069,0.155471955060452,30
"Mauritania","gfdl-esm4 ssp585","shock_0.25",0.997417879555196,0.27296036053278,-2.22044604925031e-16,30
"Mauritania","ipsl-cm6a-lr ssp126","shock_0.25",0.991084428682372,0.312457455073736,-2.22044604925031e-16,30
"Mauritania","ipsl-cm6a-lr ssp585","shock_0.25",1,0.575761971787552,0.0606121199999999,30
"Mauritius","gfdl-esm4 ssp126","shock_0.25",1,0.5,NA,30
"Mauritius","gfdl-esm4 ssp585","shock_0.25",1,0,NA,30
"Mauritius","ipsl-cm6a-lr ssp126","shock_0.25",0.965707476334017,0.33335,NA,30
"Mauritius","ipsl-cm6a-lr ssp585","shock_0.25",1,0,NA,30
"Mexico","gfdl-esm4 ssp126","shock_0.25",0.996076390605913,0.615740447748484,0.0947630321888698,30
"Mexico","gfdl-esm4 ssp585","shock_0.25",0.99962064137728,0.783438008489567,0.305280699315513,30
"Mexico","ipsl-cm6a-lr ssp126","shock_0.25",0.999893488440156,0.903015593316215,0.44259910798167,30
"Mexico","ipsl-cm6a-lr ssp585","shock_0.25",1,0.818015868431175,0.130995885845542,30
"Micronesia","gfdl-esm4 ssp126","shock_0.25",1,0.25,NA,30
"Micronesia","gfdl-esm4 ssp585","shock_0.25",1,0,NA,30
"Micronesia","ipsl-cm6a-lr ssp126","shock_0.25",1,0,NA,30
"Micronesia","ipsl-cm6a-lr ssp585","shock_0.25",0.996321731019911,0.196434504748265,NA,30
"Moldova","gfdl-esm4 ssp126","shock_0.25",0.999939668026255,0.787462601200284,0.133434316343513,30
"Moldova","gfdl-esm4 ssp585","shock_0.25",1,0.444898876142694,0.0141742045665252,30
"Moldova","ipsl-cm6a-lr ssp126","shock_0.25",0.918696874848261,0.2819442,0.0327299999999999,30
"Moldova","ipsl-cm6a-lr ssp585","shock_0.25",1,0.637275037233406,0.0923820191659197,30
"Monaco","gfdl-esm4 ssp126","shock_0.25",1,0.2661545670226,0.00908999999999971,30
"Monaco","gfdl-esm4 ssp585","shock_0.25",0.989087326277795,0.274203708936562,0.00909000000000004,30
"Monaco","ipsl-cm6a-lr ssp126","shock_0.25",0.99710853264247,0.3967349432357,0,30
"Monaco","ipsl-cm6a-lr ssp585","shock_0.25",1,0.799586013449439,0.1412209597101,30
"Mongolia","gfdl-esm4 ssp126","shock_0.25",0.998120737346496,0.39901175884363,0.029559952835308,30
"Mongolia","gfdl-esm4 ssp585","shock_0.25",1,0.356421787333106,0.00978753285668033,30
"Mongolia","ipsl-cm6a-lr ssp126","shock_0.25",0.99021211837337,0.209756259922164,0.00454500000000002,30
"Mongolia","ipsl-cm6a-lr ssp585","shock_0.25",0.999442848107815,0.421447041619314,0.0327229092,30
"Montenegro","gfdl-esm4 ssp126","shock_0.25",0.999415700491303,0.518129667872584,0.039327082470021,30
"Montenegro","gfdl-esm4 ssp585","shock_0.25",0.999951661047325,0.566962376431632,0.0216897818011454,30
"Montenegro","ipsl-cm6a-lr ssp126","shock_0.25",0.998545086083644,0.456273714130929,0,30
"Montenegro","ipsl-cm6a-lr ssp585","shock_0.25",0.99988061562851,0.598780900833108,0.035518316048709,30
"Morocco","gfdl-esm4 ssp126","shock_0.25",0.999987805001096,0.793782871746308,0.136905771829303,30
"Morocco","gfdl-esm4 ssp585","shock_0.25",1,0.841251684911058,0.184035309042573,30
"Morocco","ipsl-cm6a-lr ssp126","shock_0.25",0.999648322632445,0.517601386489664,0.0614179542595148,30
"Morocco","ipsl-cm6a-lr ssp585","shock_0.25",0.99999894194472,0.758841912002667,0.0607640691485138,30
"Mozambique","gfdl-esm4 ssp126","shock_0.25",0.999986965858472,0.789759272948855,0.179002369725071,30
"Mozambique","gfdl-esm4 ssp585","shock_0.25",1,0.935498142925986,0.301273862740819,30
"Mozambique","ipsl-cm6a-lr ssp126","shock_0.25",0.999994713401166,0.813434840118812,0.141026806367147,30
"Mozambique","ipsl-cm6a-lr ssp585","shock_0.25",1,0.917280102580975,0.344052326847226,30
"Myanmar","gfdl-esm4 ssp126","shock_0.25",1,0.994607438044852,0.89309570356344,30
"Myanmar","gfdl-esm4 ssp585","shock_0.25",1,0.242505282907815,0.0063783017356398,30
"Myanmar","ipsl-cm6a-lr ssp126","shock_0.25",1,0.719715071786074,0.0953697530942885,30
"Myanmar","ipsl-cm6a-lr ssp585","shock_0.25",1,0.864996304869687,0.197368481565017,30
"Namibia","gfdl-esm4 ssp126","shock_0.25",0.993694218498827,0.28738351321112,0,30
"Namibia","gfdl-esm4 ssp585","shock_0.25",1,0.330247514285057,2.22044604925031e-16,30
"Namibia","ipsl-cm6a-lr ssp126","shock_0.25",0.782625236198929,0,0,30
"Namibia","ipsl-cm6a-lr ssp585","shock_0.25",1,0.615982239310086,0.0363563639999998,30
"Nauru","gfdl-esm4 ssp126","shock_0.25",1,0,NA,30
"Nauru","gfdl-esm4 ssp585","shock_0.25",1,0.16665,NA,30
"Nauru","ipsl-cm6a-lr ssp126","shock_0.25",0.938274074537034,0.33335,NA,30
"Nauru","ipsl-cm6a-lr ssp585","shock_0.25",1,0.55551111,NA,30
"Nepal","gfdl-esm4 ssp126","shock_0.25",1,0.690526097608706,0.0754754259511972,30
"Nepal","gfdl-esm4 ssp585","shock_0.25",1,0.870493859409097,0.215198248943168,30
"Nepal","ipsl-cm6a-lr ssp126","shock_0.25",1,0.700534911509079,0.0895607650141375,30
"Nepal","ipsl-cm6a-lr ssp585","shock_0.25",1,0.970541174139096,0.428672202675188,30
"Netherlands","gfdl-esm4 ssp126","shock_0.25",1,0.269116627872144,0,30
"Netherlands","gfdl-esm4 ssp585","shock_0.25",0.998844008687252,0.234755008316155,-2.22044604925031e-16,30
"Netherlands","ipsl-cm6a-lr ssp126","shock_0.25",1,0.01818,0,30
"Netherlands","ipsl-cm6a-lr ssp585","shock_0.25",1,0.523286489288519,0.0200039999999997,30
"New Zealand","gfdl-esm4 ssp126","shock_0.25",0.99870739874389,0.606861495125559,0.0867731400000002,30
"New Zealand","gfdl-esm4 ssp585","shock_0.25",1,0.265332616404303,1.11022302462516e-16,30
"New Zealand","ipsl-cm6a-lr ssp126","shock_0.25",1,0.457096811955176,0.0613382325304724,30
"New Zealand","ipsl-cm6a-lr ssp585","shock_0.25",1,0.160671777725047,0.00275399457299996,30
"Nicaragua","gfdl-esm4 ssp126","shock_0.25",1,0.467553390366946,0.01560450505,30
"Nicaragua","gfdl-esm4 ssp585","shock_0.25",0.999953827173626,0.715627426663695,0.0727127279999997,30
"Nicaragua","ipsl-cm6a-lr ssp126","shock_0.25",0.999999958982895,0.984542648428063,0.574882621291601,30
"Nicaragua","ipsl-cm6a-lr ssp585","shock_0.25",0.999877475641245,0.476724470349411,0,30
"Niger","gfdl-esm4 ssp126","shock_0.25",0.99431552887172,0.358843579612232,0.0320762169835073,30
"Niger","gfdl-esm4 ssp585","shock_0.25",1,0.752749178349007,0.132763540492254,30
"Niger","ipsl-cm6a-lr ssp126","shock_0.25",1,0.960705259549963,0.540337575445647,30
"Niger","ipsl-cm6a-lr ssp585","shock_0.25",1,0.668610696779447,0.0453060306577878,30
"Nigeria","gfdl-esm4 ssp126","shock_0.25",0.999176761959549,0.534672278194558,0.0615865429238389,30
