"regions","climates","spans","at_least_two_shocks_down","at_least_three_shocks_down","time_window","at_least_one_shock_up_down","at_least_one_shock_up","at_least_one_shock_down","at_least_two_shocks_up","at_least_three_shocks_up"
"Bahrain","gfdl-esm4 ssp585","0.25",0,NA,30,0,1,1,0,NA
"Bahrain","ipsl-cm6a-lr ssp126","0.25",0,NA,30,0.10002,0.1667,0.91999920016,0,NA
"Bahrain","ipsl-cm6a-lr ssp585","0.25",0,NA,30,0.26664,0.732121804805341,0.999285751004803,0,NA
"Bangladesh","gfdl-esm4 ssp126","0.25",0.852612954344728,0.297599063387009,30,0.678413954893925,0.993639545704448,1,0.241981415274995,0.00275399457300007
"Bangladesh","gfdl-esm4 ssp585","0.25",0.208428680282797,0.00568548231715504,30,0.403892320815098,0.974032902224212,0.993450233267925,0.166251193834525,0.0034404279773621
"Bangladesh","ipsl-cm6a-lr ssp126","0.25",0.34635885709075,0.00991718999999991,30,0.75797181809482,0.953828783727233,1,0.123251799722482,0.00367199276399977
"Bangladesh","ipsl-cm6a-lr ssp585","0.25",0.435114206355004,0.0284073845372402,30,0.928140577061533,0.995722241752667,1,0.584970681198852,0.135380584519974
"Barbados","gfdl-esm4 ssp126","0.25",0.5,NA,30,0,0.859375,1,0,NA
"Barbados","gfdl-esm4 ssp585","0.25",0,NA,30,0,0,0.875,0,NA
"Barbados","ipsl-cm6a-lr ssp126","0.25",0,NA,30,0.264804686493062,0.732121804805341,0.980709490815973,0,NA
"Barbados","ipsl-cm6a-lr ssp585","0.25",0,NA,30,0,0.517824069444568,0.652805555,0,NA
"Belarus","gfdl-esm4 ssp126","0.25",0.756231258859042,0.161391744660614,30,0.0624543720126399,0.7108041335248,1,0.0436339999999998,0.00181799999999988
"Belarus","gfdl-esm4 ssp585","0.25",0.12956062,0.00454499999999991,30,0.0844148441575001,0.780391888895395,0.995571868147821,0.13047268476925,0.00681749999999992
"Belarus","ipsl-cm6a-lr ssp126","0.25",0.719927284437712,0.105502387245087,30,0.196989432167296,0.69152440909312,0.999566923623131,0,0
"Belarus","ipsl-cm6a-lr ssp585","0.25",0.140385575,0.00749999999999995,30,0.169241402530489,0.920475161984765,0.959154288479326,0.0214763749999999,0
"Belgium","gfdl-esm4 ssp126","0.25",0.0535559532120808,0,30,0.0607387796452445,0.964514523261352,0.998306774609728,0.13334,0
"Belgium","gfdl-esm4 ssp585","0.25",0.283586308309436,0.0254511515999998,30,0.0883628,0.726709906180936,0.99848248383263,0.01818,0
"Belgium","ipsl-cm6a-lr ssp126","0.25",0.14544,0,30,0.0677518720000001,0.829623147224801,1,0,0
"Belgium","ipsl-cm6a-lr ssp585","0.25",0.103532032,-4.44089209850063e-16,30,0.2366007956344,0.964829824356803,1,0.0983999999999998,0
"Belize","gfdl-esm4 ssp126","0.25",0.585649793791618,0.0513652339454542,30,0.45376944427525,0.57998274985,1,0,0
"Belize","gfdl-esm4 ssp585","0.25",0.18536919423585,0.003029697,30,0.0950060141738153,0.817941901795548,0.947046964392418,0.0626120092562499,0
"Belize","ipsl-cm6a-lr ssp126","0.25",0.889169555810973,0.373931393978368,30,0.278814002837521,0.891642212856636,1,0.0720502690202,0
"Belize","ipsl-cm6a-lr ssp585","0.25",0.646542800508554,0.122591576403515,30,0.861261957631468,0.99490260138133,1,0.521314053021801,0.0566738373130331
"Benin","gfdl-esm4 ssp126","0.25",0.308465487621483,0,30,0.0605545,0.8661096775847,0.994787840398784,0.01111,0
"Benin","gfdl-esm4 ssp585","0.25",0.44190659451296,0.0282791919999998,30,0.0727384153738052,0.973826939939244,1,0.385352371480952,0.00201979799999985
"Benin","ipsl-cm6a-lr ssp126","0.25",0.136970883703604,0,30,0.214201313579943,0.929892456591936,1,0.0369147679437141,0
"Benin","ipsl-cm6a-lr ssp585","0.25",0.3612624924755,0.0116836832319995,30,0.544502512970897,0.956676387823248,1,0.197473005355634,0.00807919199999985
"Bhutan","gfdl-esm4 ssp126","0.25",0.987113225704539,0.771782944700877,30,0.377777492435936,0.945074643031891,1,0.140264416032302,0.00192697010554477
"Bhutan","gfdl-esm4 ssp585","0.25",0.814522612977762,0.137873115683053,30,0.406806312794124,0.97734906965293,1,0.145414935616251,0.0010098989999997
"Bhutan","ipsl-cm6a-lr ssp126","0.25",0.0200990100999999,0,30,0.0262916906250943,0.942412517012205,1,0.171490813725116,0.00659826124567275
"Bhutan","ipsl-cm6a-lr ssp585","0.25",0.471050698314647,0.0180973718999998,30,0.846489738649658,0.98236796165186,1,0.330023073935568,0.0255367914277178
"Bolivia","gfdl-esm4 ssp126","0.25",0.921458928280313,0.454968996956491,30,0.31200061692597,0.788804632812187,1,0.0570686143715581,0.00165256199999986
"Bolivia","gfdl-esm4 ssp585","0.25",0.995352420726378,0.895170648694356,30,0.847624700810612,0.999853842938489,0.999999828527279,0.917313070216462,0.491057564650597
"Bolivia","ipsl-cm6a-lr ssp126","0.25",0.663953552697129,0.09105529534508,30,0.497438709400816,0.986219614416303,1,0.409552141439046,0.0551795407122986
"Bolivia","ipsl-cm6a-lr ssp585","0.25",0.91817059678325,0.391051603414218,30,0.457292109684259,0.998674238115432,0.999980965339138,0.742019534781848,0.175238499297159
"Bosnia and Herzegovina","gfdl-esm4 ssp126","0.25",0.0451194876,1.11022302462516e-16,30,0.176801952163528,0.976810491585356,0.956277957630451,0.1854455758,0
"Bosnia and Herzegovina","gfdl-esm4 ssp585","0.25",0.33757210165857,-2.22044604925031e-16,30,0.039502,0.953425504762519,0.984975077926932,0.30490219,0.0271047438000001
"Bosnia and Herzegovina","ipsl-cm6a-lr ssp126","0.25",0.108007438637449,0,30,0.148512817326944,0.945251560493217,0.91850828349813,0.0358672289303128,0
"Bosnia and Herzegovina","ipsl-cm6a-lr ssp585","0.25",0.2936528649757,0,30,0.276328185007452,0.999407447316168,0.994122134122712,0.730274323470601,0.0262569967508776
"Botswana","gfdl-esm4 ssp126","0.25",0.307314924486735,0.0156665674660338,30,0.31651043404844,0.98554666474045,0.99313217968416,0.430665507126141,0.0140031086998743
"Botswana","gfdl-esm4 ssp585","0.25",0.179052248747386,0.0148730579999998,30,0.357918384087209,0.989444311760862,0.955566124813723,0.537725179278306,0.0843005532422407
"Botswana","ipsl-cm6a-lr ssp126","0.25",0,0,30,0.285289657314003,0.919329610423704,0.819357504212383,0.142139164047555,0.00330239303883584
"Botswana","ipsl-cm6a-lr ssp585","0.25",0.1960163968,0.0274343471999998,30,0.21381408,0.782322917889952,0.969900481423999,0.0262925921141999,0
"Brazil","gfdl-esm4 ssp126","0.25",0.122569927236,0,30,0.225440550456596,0.864195703085712,1,0.0838820492001028,0.000826280999999929
"Brazil","gfdl-esm4 ssp585","0.25",0.61591882765824,0.0850569454641622,30,0.22308698164343,0.992132314996481,0.999832975979323,0.498221163521533,0.0744904634163104
"Brazil","ipsl-cm6a-lr ssp126","0.25",0.320919310138743,0.00555499999999998,30,0.547144651111191,0.995734900236019,1,0.346590706480824,0.0274133751105499
"Brazil","ipsl-cm6a-lr ssp585","0.25",0.890660615100434,0.13429944599367,30,0.927310955900455,0.999536779080116,1,0.45566006739217,0.049588065487201
"Brunei","gfdl-esm4 ssp126","0.25",0.1111,0,30,0.01234321,0.622299549855091,1,0,0
"Brunei","gfdl-esm4 ssp585","0.25",0.05555,0,30,0.01234321,0.58376166091752,0.956152665522938,0,0
"Brunei","ipsl-cm6a-lr ssp126","0.25",0.0185203700000001,0,30,0.0397890958950631,0.593591423759056,1,0,0
"Brunei","ipsl-cm6a-lr ssp585","0.25",0,0,30,0,0.297641700631,1,0,0
"Bulgaria","gfdl-esm4 ssp126","0.25",0.452281384916424,0.00249999999999995,30,0.131150933372197,0.999879007763247,0.995540971374275,0.877673532067913,0.284480185648842
"Bulgaria","gfdl-esm4 ssp585","0.25",0.322222618927359,0.0227199975981488,30,0.322529075209632,0.997664259947594,0.99305263976858,0.672762381444671,0.0468144999999998
"Bulgaria","ipsl-cm6a-lr ssp126","0.25",0.248885071533433,0.0146311290271348,30,0.15753939940598,0.971960916338999,0.95546428963598,0.107054614440819,0
"Bulgaria","ipsl-cm6a-lr ssp585","0.25",0.214408836957909,0.00856623603617979,30,0.337220000937637,0.998404842764719,0.989070996558292,0.606282043679928,0.12902931073865
"Burkina Faso","gfdl-esm4 ssp126","0.25",0.0100989899999999,0,30,0.00826280999999995,0.914143929850195,1,0.0403959599999999,0
"Burkina Faso","gfdl-esm4 ssp585","0.25",0.0694690548117587,0,30,0,0.338813406382,1,0,0
"Burkina Faso","ipsl-cm6a-lr ssp126","0.25",0.220340876541926,0,30,0.198242539346082,0.69639453011874,1,0,0
"Burkina Faso","ipsl-cm6a-lr ssp585","0.25",0.494999752143359,0.00807919200000007,30,0.01009899,0.708111848157645,1,0.0498830124058793,0
"Burundi","gfdl-esm4 ssp126","0.25",0.671893893717753,0.1473312552036,30,0.113963457357978,0.858029685331629,0.998898877572822,0.0965727646795671,0.00312855400442191
"Burundi","gfdl-esm4 ssp585","0.25",0.627519031014159,0.147887690813856,30,0.0751516078884917,0.817527937925696,0.997894671901807,0.15299164,0.0133319999999999
"Burundi","ipsl-cm6a-lr ssp126","0.25",0.0861550525199997,0.00444399999999978,30,0.0933587450284108,0.917396221537383,0.891893695323726,0.0961243371999996,0.00444399999999978
"Burundi","ipsl-cm6a-lr ssp585","0.25",0.516218275909221,0.051992888809877,30,0.399132525609925,0.983883230412344,1,0.288302544991618,0.0156713679308706
"Cambodia","gfdl-esm4 ssp126","0.25",0.520708500518559,0.028277172,30,0.607204063506837,0.93525105975682,1,0.0682402329823119,0
"Cambodia","gfdl-esm4 ssp585","0.25",0.449752754993898,0.0121187879999997,30,0.574332622987421,0.962300668969377,1,0.317479572725067,0.00605021493608804
"Cambodia","ipsl-cm6a-lr ssp126","0.25",0.1256855670752,0,30,0.139703569468093,0.954513146903662,0.97729499542442,0.0744861712824411,0
"Cambodia","ipsl-cm6a-lr ssp585","0.25",0.657546025587749,0.108260205789075,30,0.334092462182757,0.920394958780738,1,0.125574664834848,0.00605939399999977
"Cameroon","gfdl-esm4 ssp126","0.25",0.262542534423314,0.0228253334,30,0.148426427625015,0.898566912569069,0.991824340351537,0.03029697,0
"Cameroon","gfdl-esm4 ssp585","0.25",0.254895415115756,0.00201979799999996,30,0.506347089170287,0.977300513841837,0.974659254364939,0.25859423037183,0.0121187879999997
"Cameroon","ipsl-cm6a-lr ssp126","0.25",0.129404438409476,0,30,0.296194021662561,0.93538613498567,1,0.117784949178464,0.00403959599999992
"Cameroon","ipsl-cm6a-lr ssp585","0.25",0.340973745469312,0.0121187879999999,30,0.110184264612232,0.94135237038373,1,0.194837250932837,0.006059394
"Canada","gfdl-esm4 ssp126","0.25",0.544988065046502,0.0581759999999998,30,0.0454525,0.678085504892026,0.996122088599892,0.0451194875999998,0
"Canada","gfdl-esm4 ssp585","0.25",0.827626507684715,0.0734885179064266,30,0.1446224464,0.702993146540892,1,0.00908999999999993,0
"Canada","ipsl-cm6a-lr ssp126","0.25",0.655507831289256,0.0416229248985117,30,0.254492775602927,0.986827431675706,0.999924492738654,0.16362,0
"Canada","ipsl-cm6a-lr ssp585","0.25",0.164257798120738,0.00908909099999988,30,0.142263369165705,0.875002671421075,0.960669289309291,0.0780666293045267,0.00151530299999991
"Cape Verde","gfdl-esm4 ssp126","0.25",0,NA,30,0,0.25,0.75,0,NA
"Cape Verde","gfdl-esm4 ssp585","0.25",0,NA,30,0,0,0.875,0,NA
"Cape Verde","ipsl-cm6a-lr ssp126","0.25",0.08335,NA,30,0,0.30561111,0.998191876429398,0,NA
"Cape Verde","ipsl-cm6a-lr ssp585","0.25",0,NA,30,0,0,1,0,NA
"Central African Republic","gfdl-esm4 ssp126","0.25",0.0600839920048994,0,30,0,0.480535565890296,0.809667704276843,0.0100989899999999,0
"Central African Republic","gfdl-esm4 ssp585","0.25",0.0403959599999999,0,30,0.0611066306675836,0.59866884113522,0.880576786467026,0,0
"Central African Republic","ipsl-cm6a-lr ssp126","0.25",0.0100989899999999,0,30,0.0666599999999999,0.838366087796581,0.871026977760975,0.06059394,0
"Central African Republic","ipsl-cm6a-lr ssp585","0.25",0.381125371305986,0.00807919200000007,30,0.18834104491957,0.935299603172645,1,0.107645963439891,0
"Chad","gfdl-esm4 ssp126","0.25",0.0486984809497607,0,30,0.233387412573958,0.881533527221873,0.95495692364695,0.0198999999999998,0
"Chad","gfdl-esm4 ssp585","0.25",0.350375169852311,0.0250741836111182,30,0.370799266344293,0.993354936537602,0.999155963183786,0.249062488651809,0.00302969699999989
"Chad","ipsl-cm6a-lr ssp126","0.25",0.441611125482958,0.0346481767026514,30,0.761659294423687,0.982096338250697,1,0.300227842370604,0.0213464003894654
"Chad","ipsl-cm6a-lr ssp585","0.25",0.315123811487538,0.0110823881841255,30,0.717574490376671,0.986489573365358,1,0.293642458408464,0.018178182
"Chile","gfdl-esm4 ssp126","0.25",0.362748428424704,0,30,0.356199217140257,0.950705757241496,1,0.074850175931887,0
"Chile","gfdl-esm4 ssp585","0.25",0.262164933344997,0,30,0.476274952226001,0.979316265466628,1,0.107788297353438,-2.22044604925031e-16
"Chile","ipsl-cm6a-lr ssp126","0.25",0.228025863642482,0,30,0.00826280999999995,0.647206538416002,0.914848375315429,0.0303060599999999,0
"Chile","ipsl-cm6a-lr ssp585","0.25",0.179552278492766,-2.22044604925031e-16,30,0.02019798,0.74806285209656,1,0.0151530299999999,0
"China","gfdl-esm4 ssp126","0.25",0.781416817551998,0.180576300057244,30,0.470437666571429,0.95408329406839,1,0.104671875918322,0.00442547200904497
"China","gfdl-esm4 ssp585","0.25",0.556540786773617,0.0496646361343521,30,0.410649779841735,0.998784146883649,1,0.670083927070944,0.0961503140294828
"China","ipsl-cm6a-lr ssp126","0.25",0.805208100125383,0.213035181829471,30,0.182439825661218,0.961504060574797,0.999966015751077,0.346780257407516,0.00366902215857734
"China","ipsl-cm6a-lr ssp585","0.25",0.484308195922463,0.0294250952599653,30,0.347694224705591,0.985820535834374,0.999964129794208,0.459924644161373,0.0722664179337996
"Colombia","gfdl-esm4 ssp126","0.25",0.46558957986317,0.05153071991814,30,0.542001014723487,0.955401937638734,1,0.423875374197623,0.0994275500534517
"Colombia","gfdl-esm4 ssp585","0.25",0.880085316656163,0.304685129840022,30,0.927278123587541,0.999351818622927,1,0.244714621615331,0.00705705424811731
"Colombia","ipsl-cm6a-lr ssp126","0.25",0.430861216680848,0.0135373509242923,30,0.461949017850539,0.966829747426911,1,0.154645944198368,0.00550798914599993
"Colombia","ipsl-cm6a-lr ssp585","0.25",0.793210953578534,0.226928605841995,30,0.739011140769702,0.997859418408536,1,0.45499215548849,0.0137724517079998
"Comores","gfdl-esm4 ssp126","0.25",0,NA,30,0.5,1,0.625,0,NA
"Comores","gfdl-esm4 ssp585","0.25",0,NA,30,0,0,1,0,NA
"Comores","ipsl-cm6a-lr ssp126","0.25",0,NA,30,0,0.925903702037,0.84375625,0,NA
"Comores","ipsl-cm6a-lr ssp585","0.25",0,NA,30,0,0.3333,1,0,NA
"Costa Rica","gfdl-esm4 ssp126","0.25",0.0138874999999999,0,30,0.376719598789809,0.896291869643014,1,0.125704338716582,0.00568124999999997
"Costa Rica","gfdl-esm4 ssp585","0.25",0.48725132339532,0.0362909259342656,30,0.151994911071168,0.963364373366351,1,0.0977388643059063,0
"Costa Rica","ipsl-cm6a-lr ssp126","0.25",0.443479524738738,0.0126237375,30,0.597587357462593,0.967560370073946,1,0.154988024036654,0.00757651500000001
"Costa Rica","ipsl-cm6a-lr ssp585","0.25",0.553755761245464,0.00926018499999981,30,0.436221912809625,0.948580356942076,1,0.0920457060537617,0.0037882575
"Croatia","gfdl-esm4 ssp126","0.25",0.10998017,0,30,0.0545439999999999,0.8915515500718,0.9679342829824,0.0545400000000001,1.11022302462516e-16
"Croatia","gfdl-esm4 ssp585","0.25",0.240011528663398,0.000908999999999827,30,0.121206994961339,1,0.968309606855002,0.51310273859462,0.00545399999999996
"Croatia","ipsl-cm6a-lr ssp126","0.25",0.607283405195533,0.0922795589266937,30,0.220797836,0.876490201047807,1,0.0279163981809998,0
"Croatia","ipsl-cm6a-lr ssp585","0.25",0.263644342038532,-4.44089209850063e-16,30,0.596627797759933,0.999090913092832,0.999374214541996,0.675987910418377,0.03357516033
"Cuba","gfdl-esm4 ssp126","0.25",0,0,30,0.604950707323228,0.943139174857002,0.95298685787328,0.027775,0
"Cuba","gfdl-esm4 ssp585","0.25",0.236762404294271,0.0161583839999999,30,0.116804821174938,0.916041138043399,0.971614288042809,0.0500869916039194,0
"Cuba","ipsl-cm6a-lr ssp126","0.25",0,0,30,0.169052894031622,0.788826518658528,1,0.0200959904009798,0
"Cuba","ipsl-cm6a-lr ssp585","0.25",0.0986592121151185,0.00336599336699983,30,0.515875214074418,0.960996310043619,1,0.12821218848901,0
"Cyprus","gfdl-esm4 ssp126","0.25",0.2646289399596,0.013635,30,0.0863338665076275,0.936925268100549,0.971771654150938,0.337566242508161,0.0505040399999999
"Cyprus","gfdl-esm4 ssp585","0.25",0.598557950573358,0.108641139623518,30,0.298465018444117,0.988113258201006,0.997992720302871,0.221714601899039,0.00504949499999996
"Cyprus","ipsl-cm6a-lr ssp126","0.25",0.03636,0,30,0.245923963523104,0.735006754815098,1,0.0398880719887805,0
"Cyprus","ipsl-cm6a-lr ssp585","0.25",0.237693320441972,0.0171722556734,30,0.101073184391844,0.938513444700858,0.988933545265377,0.0689765542683787,0
"Czech Republic","gfdl-esm4 ssp126","0.25",0.636300881854022,0.084857576,30,0.258252375727312,0.802565750415601,0.999808360854548,0.0200959904009798,0
"Czech Republic","gfdl-esm4 ssp585","0.25",0.243863147225983,0.0120820717443523,30,0.425347375709546,0.899245192425439,0.99875002006712,0.0592674408264088,0
"Czech Republic","ipsl-cm6a-lr ssp126","0.25",0.2252056834372,0,30,0.499126281796527,0.852538127072386,1,0.0985421496235175,0
"Czech Republic","ipsl-cm6a-lr ssp585","0.25",0.639620942980346,0.14545212,30,0.0929860518937784,0.976720141324341,0.999302199172482,0.24896733888584,0.00403959599999992
"Democratic Republic of the Congo","gfdl-esm4 ssp126","0.25",0.562491170394685,0.0211233435421485,30,0.485108672256648,1,1,0.151667042559016,0
"Democratic Republic of the Congo","gfdl-esm4 ssp585","0.25",0.260464661996179,0.0237024214393532,30,0.126123290880053,0.966847207321871,0.969868186139757,0.193476289437367,0.00846259794465853
"Democratic Republic of the Congo","ipsl-cm6a-lr ssp126","0.25",0.0662888033792145,0,30,0.17001705130048,0.996807041861934,1,0.613932025499657,0.16251532035376
"Democratic Republic of the Congo","ipsl-cm6a-lr ssp585","0.25",0.63948002434354,0.0443452760454546,30,0.260266174969853,0.963803328057293,1,0.185195090262823,0.00816908929030125
"Denmark","gfdl-esm4 ssp126","0.25",0.51857272109624,0,30,0.198858116622821,0.876978684629017,0.999736505883838,0.0558182190062498,0
"Denmark","gfdl-esm4 ssp585","0.25",0.477240731841554,0.0199999999999998,30,0.241649646125652,0.87992779773703,0.999631178759889,0.07954,0.00454499999999991
"Denmark","ipsl-cm6a-lr ssp126","0.25",0.123061942508315,0,30,0.0980357352832,0.774092840344262,0.999217826003674,0.0151530299999999,0
"Denmark","ipsl-cm6a-lr ssp585","0.25",0.281296613842733,-8.88178419700125e-16,30,0.284023912407336,0.858039322765621,1,0.0638060177817271,0
"Djibouti","gfdl-esm4 ssp126","0.25",0,0,30,0.125120141804071,0.86125735543023,0.8595283401262,0,0
"Djibouti","gfdl-esm4 ssp585","0.25",0,0,30,0.415581586559368,0.876065048041381,1,0,0
"Djibouti","ipsl-cm6a-lr ssp126","0.25",0.263520064837284,-2.22044604925031e-16,30,0.0966151440971199,0.772386486050917,0.999803566676749,0,0
"Djibouti","ipsl-cm6a-lr ssp585","0.25",0.0666599999999998,-2.22044604925031e-16,30,0,0.521984818239584,1,0,0
"Dominica","gfdl-esm4 ssp126","0.25",0,NA,30,0,0,1,0,NA
"Dominica","gfdl-esm4 ssp585","0.25",0,NA,30,0,0,1,0,NA
"Dominica","ipsl-cm6a-lr ssp126","0.25",0,NA,30,0,0.839290762345874,0.942131365879625,0,NA
"Dominica","ipsl-cm6a-lr ssp585","0.25",0,NA,30,0,0.598202797068158,0.935707304700322,0,NA
"Dominican Republic","gfdl-esm4 ssp126","0.25",0.19190101,0,30,0.160786024946274,0.836991315956575,1,0.022725,0
"Dominican Republic","gfdl-esm4 ssp585","0.25",0.390503444754621,0.0100989899999999,30,0.186147924250895,0.98706316888224,1,0.044933574375,0
"Dominican Republic","ipsl-cm6a-lr ssp126","0.25",0.105000455175116,0,30,0.123958212100088,0.985943348198002,1,0.0100989899999999,0
"Dominican Republic","ipsl-cm6a-lr ssp585","0.25",0.309224237106087,0.0100989899999999,30,0.36547815541151,0.94324975873613,1,0.0201979800000001,0
"East Timor","gfdl-esm4 ssp126","0.25",0.510673370113062,0,30,0.85702161742316,0.995771023013693,1,0.3321669903125,0
"East Timor","gfdl-esm4 ssp585","0.25",0.37019512625,0.0333299999999999,30,0.65867284340867,0.979422881441825,0.9789628961687,0.058706313125,0
"East Timor","ipsl-cm6a-lr ssp126","0.25",0.097225,0,30,0.425642938036226,0.99732054292383,0.946215600559209,0.221798192538631,0
"East Timor","ipsl-cm6a-lr ssp585","0.25",0.142722999844736,1.11022302462516e-16,30,0.305876563242529,0.876539316993722,0.990638291985872,0.0672004358385659,-2.22044604925031e-16
"Ecuador","gfdl-esm4 ssp126","0.25",0.874451260754878,0.432258866566488,30,0.357219139553234,0.980145120630117,1,0.198805572630384,0.00833249999999985
"Ecuador","gfdl-esm4 ssp585","0.25",0.928152058671896,0.566086566009959,30,0.212243904588851,0.995438970093544,0.999933925282464,0.669280228314894,0.181596921647934
"Ecuador","ipsl-cm6a-lr ssp126","0.25",0.693689267726466,0.0825525605311269,30,0.193645352148678,0.967643594758138,1,0.180094720354084,0.006731986734
"Ecuador","ipsl-cm6a-lr ssp585","0.25",0.998942781467572,0.926230069171082,30,0.537446291394962,0.985174052155521,1,0.422285024629634,0.0947473286831999
"Egypt","gfdl-esm4 ssp126","0.25",0.658346078396606,0.0636687807849171,30,0.131085106345238,1,0.998998739972205,0.466845932610854,0.0121187879999999
"Egypt","gfdl-esm4 ssp585","0.25",0.494319995193946,0.0667704793155585,30,0.506115519903278,0.998104766031207,0.99924078076101,0.662312651428304,0.2000000755
"Egypt","ipsl-cm6a-lr ssp126","0.25",0.890506133841629,0.432492187565007,30,0.13804511633,0.940630865623003,0.999963986268577,0.201666925483816,0.00201979799999996
"Egypt","ipsl-cm6a-lr ssp585","0.25",0.330894577235493,0.0203272259265934,30,0.310981634745045,0.966701317154722,0.996772979050215,0.0712868312141213,-2.22044604925031e-16
"El Salvador","gfdl-esm4 ssp126","0.25",0.545258794359414,0.0663902560923474,30,0.241641971179245,0.906154879134897,1,0.168720075528038,0.0083170709874999
"El Salvador","gfdl-esm4 ssp585","0.25",0.894563960420369,0.376072307226535,30,0.069050177758017,0.985339898131338,0.999874877494707,0.522415282871736,0.0881554040816651
"El Salvador","ipsl-cm6a-lr ssp126","0.25",0.686742790021552,0.121378878150887,30,0.059677818291197,0.985389207513378,1,0.597734117052204,0.164993517566906
"El Salvador","ipsl-cm6a-lr ssp585","0.25",0.778214482378305,0.195535415432913,30,0.87613773895554,0.999102379904264,1,0.666258454526199,0.161171016644481
"Equatorial Guinea","gfdl-esm4 ssp126","0.25",0,0,30,0.82954375,0.951096350819941,1,0.0909,0
"Equatorial Guinea","gfdl-esm4 ssp585","0.25",0,0,30,0.32380879042825,0.580852027615469,1,0.022725,0
"Equatorial Guinea","ipsl-cm6a-lr ssp126","0.25",0,0,30,0.0164573459709038,0.379047630253764,1,0,0
"Equatorial Guinea","ipsl-cm6a-lr ssp585","0.25",0,0,30,0,0.311308540427,1,0,0
"Eritrea","gfdl-esm4 ssp126","0.25",0.3471562,0,30,0,0.602568625757032,1,0.082013633738135,0
"Eritrea","gfdl-esm4 ssp585","0.25",0.139375385534462,0,30,0.836076225705922,0.944377719009088,1,0.318269536746308,0
"Eritrea","ipsl-cm6a-lr ssp126","0.25",0.38185,0,30,0,0.686240056033697,1,0.037882424,0.00151530299999991
"Eritrea","ipsl-cm6a-lr ssp585","0.25",0.0727199999999999,0,30,0.02,0.502969457017,1,0.00908999999999993,0
"Estonia","gfdl-esm4 ssp126","0.25",0.344191903996364,0.0271103214862564,30,0.230367272418662,0.875100502189541,1,0.03759349055275,0
"Estonia","gfdl-esm4 ssp585","0.25",0.0666601009999999,0,30,0.240899092159477,0.878825766610361,0.97198705670676,0.03125,0
"Estonia","ipsl-cm6a-lr ssp126","0.25",0.6236681510549,0.0929659297499996,30,0.1185733,0.5748472,1,0,0
"Estonia","ipsl-cm6a-lr ssp585","0.25",0.277279720191893,0.00975545624999996,30,0.391487983280634,0.961686767757185,1,0.00908999999999993,0
"Ethiopia","gfdl-esm4 ssp126","0.25",0.22079974407748,0.0132212232,30,0.182147670690409,0.822624916225306,0.97640671592285,0.0927280080899999,0.0045899909549999
"Ethiopia","gfdl-esm4 ssp585","0.25",0.416957607106666,0.0111812382008981,30,0.474545081106019,0.912520690167638,1,0.123584521714496,0.00614173347044078
"Ethiopia","ipsl-cm6a-lr ssp126","0.25",0.17353719,0.00826280999999995,30,0.535132119423543,0.911158100293193,1,0.0929696313852004,0
"Ethiopia","ipsl-cm6a-lr ssp585","0.25",0.765615372786203,0.163652180706987,30,0.673679740236599,0.95495562896678,1,0.0222199999999999,0
"Federal Republic of Somalia","gfdl-esm4 ssp126","0.25",0.157583787682602,0.00642699723599982,30,0.379866462244962,0.905084216972021,0.979159932786401,0.0831733104841315,0.00367199276399999
"Federal Republic of Somalia","gfdl-esm4 ssp585","0.25",0.281152077129333,0.00183599638199983,30,0.183373113867875,0.971657748310075,1,0.173295679258363,0.00458662007228516
"Federal Republic of Somalia","ipsl-cm6a-lr ssp126","0.25",0.484099547947434,0.0516097173966408,30,0.549455730617336,0.912095492355932,1,0.0927625124951115,0
"Federal Republic of Somalia","ipsl-cm6a-lr ssp585","0.25",0.315106181435024,0.0132204960000001,30,0.306692796216151,0.868927041046197,1,0.0100989899999999,0
"Fiji","gfdl-esm4 ssp126","0.25",0,NA,30,0,0.25,0.2,0,NA
"Fiji","gfdl-esm4 ssp585","0.25",0,NA,30,0,0,1,0,NA
"Fiji","ipsl-cm6a-lr ssp126","0.25",0,NA,30,0.113911111,0.807112268749966,1,0,NA
"Fiji","ipsl-cm6a-lr ssp585","0.25",0,NA,30,0,0.517824069444568,0.95733504,0,NA
"Finland","gfdl-esm4 ssp126","0.25",0.0597931748670686,0,30,0.0742352992552762,0.910899776523887,0.900878754078558,0.0528251067873184,0
"Finland","gfdl-esm4 ssp585","0.25",0.112363728124132,1.11022302462516e-16,30,0.126632842073134,0.791777532715667,0.959038861893474,0,0
"Finland","ipsl-cm6a-lr ssp126","0.25",0.147252059096319,0.00275399457299996,30,0.0632440960111892,0.650101193315327,0.98810504081029,0,0
"Finland","ipsl-cm6a-lr ssp585","0.25",0.0262925921141999,0,30,0.0781565395514967,0.853956535099236,0.956925387331472,0,0
"France","gfdl-esm4 ssp126","0.25",0.900799000128548,0.337355367065889,30,0.252153315802678,0.990842333147147,1,0.10051533531288,0.00201979799999996
"France","gfdl-esm4 ssp585","0.25",0.460402290238731,0.057987331636793,30,0.700028721576042,0.989164691565673,1,0.188473321259959,0.00100989899999993
"France","ipsl-cm6a-lr ssp126","0.25",0.0222199999999999,0,30,0.25167278070515,0.992610393035963,0.91380097688652,0.390684824034254,0
"France","ipsl-cm6a-lr ssp585","0.25",0.689227672534068,0.0908695156484861,30,0.381586662829915,0.999701989139752,1,0.79551392115214,0.305827180273428
