"regions","climates","at_least_one_shock","at_least_two_shocks","at_least_three_shocks","time_window"
"Jamaica","gfdl-esm4 ssp585",1,0.25,NA,30
"Jamaica","ipsl-cm6a-lr ssp126",1,0.0333399999999998,NA,30
"Jamaica","ipsl-cm6a-lr ssp585",1,0,NA,30
"Japan","gfdl-esm4 ssp126",1,0.242502561066943,0.0198307439999997,30
"Japan","gfdl-esm4 ssp585",1,0.775527172347806,0.1657138884797,30
"Japan","ipsl-cm6a-lr ssp126",0.975912861865861,0.128158705537808,0,30
"Japan","ipsl-cm6a-lr ssp585",1,0.493189978487643,-4.44089209850063e-16,30
"Jordan","gfdl-esm4 ssp126",0.998238164369513,0.426174354274026,0.0328764584855141,30
"Jordan","gfdl-esm4 ssp585",0.999894072545951,0.614290678104465,0.0396614879999997,30
"Jordan","ipsl-cm6a-lr ssp126",0.999592136524582,0.606525284805778,0.111063354641355,30
"Jordan","ipsl-cm6a-lr ssp585",0.997986697475651,0.366130681587543,0.00495768599999968,30
"Kazakhstan","gfdl-esm4 ssp126",0.997477318733072,0.457203230965402,0.05950314,30
"Kazakhstan","gfdl-esm4 ssp585",0.98909854538555,0.112361194996367,0.00330512399999972,30
"Kazakhstan","ipsl-cm6a-lr ssp126",0.99858466084959,0.339427536120994,3.33066907387547e-16,30
"Kazakhstan","ipsl-cm6a-lr ssp585",0.986731601211537,0.222176186256749,0,30
"Kenya","gfdl-esm4 ssp126",0.979591713503976,0,0,30
"Kenya","gfdl-esm4 ssp585",1,0.17233531470864,0,30
"Kenya","ipsl-cm6a-lr ssp126",0.999885357948185,0.463079396891387,-2.22044604925031e-16,30
"Kenya","ipsl-cm6a-lr ssp585",1,0.456158016,0,30
"Kiribati","gfdl-esm4 ssp126",1,NA,NA,30
"Kiribati","gfdl-esm4 ssp585",0.875,NA,NA,30
"Kiribati","ipsl-cm6a-lr ssp126",0.1667,NA,NA,30
"Kiribati","ipsl-cm6a-lr ssp585",0.948329582677549,NA,NA,30
"Kuwait","gfdl-esm4 ssp126",1,0.0499999999999998,-2.22044604925031e-16,30
"Kuwait","gfdl-esm4 ssp585",0.99403844149762,0.1414738512,1.11022302462516e-16,30
"Kuwait","ipsl-cm6a-lr ssp126",0.944272623713077,0.1576707768,NA,30
"Kuwait","ipsl-cm6a-lr ssp585",1,0.451945707038176,NA,30
"Kyrgyzstan","gfdl-esm4 ssp126",0.996010978332061,0.190819369577137,0,30
"Kyrgyzstan","gfdl-esm4 ssp585",0.996483737575304,0.124477313076654,0.00165256200000019,30
"Kyrgyzstan","ipsl-cm6a-lr ssp126",0.996510775136362,0.378269581236937,0.019830744,30
"Kyrgyzstan","ipsl-cm6a-lr ssp585",1,0.091050477712866,0,30
"Laos","gfdl-esm4 ssp126",1,0.34766816197343,0.0165256199999999,30
"Laos","gfdl-esm4 ssp585",1,0.250894755072723,0.00826281000000006,30
"Laos","ipsl-cm6a-lr ssp126",0.901023414670253,0,0,30
"Laos","ipsl-cm6a-lr ssp585",1,0.324404794045707,0.00330512399999983,30
"Latvia","gfdl-esm4 ssp126",0.992517127904171,0.15597644625,0,30
"Latvia","gfdl-esm4 ssp585",1,0.0499999999999998,-2.22044604925031e-16,30
"Latvia","ipsl-cm6a-lr ssp126",0.969538691002942,0.210158074654924,0,30
"Latvia","ipsl-cm6a-lr ssp585",0.761560913655105,0.0684877575999998,-2.22044604925031e-16,30
"Lebanon","gfdl-esm4 ssp126",1,0.429918805804406,0.00495768599999991,30
"Lebanon","gfdl-esm4 ssp585",0.99980888708674,0.472183754606509,-4.44089209850063e-16,30
"Lebanon","ipsl-cm6a-lr ssp126",0.998537086992033,0.415778398658439,0.0181799999999999,30
"Lebanon","ipsl-cm6a-lr ssp585",0.999913112370785,0.553528279237934,0.0698765647880154,30
"Lesotho","gfdl-esm4 ssp126",0.995979675167096,0.482402897799636,0.0528892559999999,30
"Lesotho","gfdl-esm4 ssp585",0.995922097132992,0.431241904535412,0.00330512399999983,30
"Lesotho","ipsl-cm6a-lr ssp126",0.950171654849123,0.112358661084132,0,30
"Lesotho","ipsl-cm6a-lr ssp585",0.98988809811611,0.26411434052178,0.00661024799999999,30
"Liberia","gfdl-esm4 ssp126",0.891774003715949,0,0,30
"Liberia","gfdl-esm4 ssp585",0.941369977066316,0.0363600000000001,1.11022302462516e-16,30
"Liberia","ipsl-cm6a-lr ssp126",1,0.4401469816278,0,30
"Liberia","ipsl-cm6a-lr ssp585",1,0.2967426293148,1.11022302462516e-16,30
"Libya","gfdl-esm4 ssp126",1,0.481895066681886,0,30
"Libya","gfdl-esm4 ssp585",1,0.38388809121525,0,30
"Libya","ipsl-cm6a-lr ssp126",0.995413476421606,0.188444416890495,0.00303060599999994,30
"Libya","ipsl-cm6a-lr ssp585",1,0.809865783214894,0,30
"Liechtenstein","gfdl-esm4 ssp126",1,0.03636,NA,30
"Liechtenstein","gfdl-esm4 ssp585",1,0.2727,NA,30
"Liechtenstein","ipsl-cm6a-lr ssp126",1,NA,NA,30
"Liechtenstein","ipsl-cm6a-lr ssp585",0.9136,NA,NA,30
"Lithuania","gfdl-esm4 ssp126",0.987406303900097,0.0360294875999999,0,30
"Lithuania","gfdl-esm4 ssp585",1,0,0,30
"Lithuania","ipsl-cm6a-lr ssp126",0.999606581194466,0.554853399288936,0.071990798374655,30
"Lithuania","ipsl-cm6a-lr ssp585",0.960983388637405,0.164276727400992,1.11022302462516e-16,30
"Macedonia","gfdl-esm4 ssp126",0.973926279875744,0,NA,30
"Macedonia","gfdl-esm4 ssp585",0.974142117700637,0.03636,NA,30
"Macedonia","ipsl-cm6a-lr ssp126",0.698746934524925,0,NA,30
"Macedonia","ipsl-cm6a-lr ssp585",0.914318355957161,0,NA,30
"Madagascar","gfdl-esm4 ssp126",1,0,0,30
"Madagascar","gfdl-esm4 ssp585",1,0.07272,0,30
"Madagascar","ipsl-cm6a-lr ssp126",1,0.0151530299999999,0,30
"Madagascar","ipsl-cm6a-lr ssp585",1,0,0,30
"Malawi","gfdl-esm4 ssp126",0.980056354179708,0.27927688792869,0,30
"Malawi","gfdl-esm4 ssp585",0.998375451253326,0.236738728855672,1.11022302462516e-16,30
"Malawi","ipsl-cm6a-lr ssp126",1,0.210031059171038,0,30
"Malawi","ipsl-cm6a-lr ssp585",1,0.113435161713,0,30
"Malaysia","gfdl-esm4 ssp126",1,0.119084,-2.22044604925031e-16,30
"Malaysia","gfdl-esm4 ssp585",0.927439198971768,0.03636,0,30
"Malaysia","ipsl-cm6a-lr ssp126",0.991949747036534,0.10908,0,30
"Malaysia","ipsl-cm6a-lr ssp585",0.707343955669617,0,0,30
"Maldives","gfdl-esm4 ssp126",0.25,NA,NA,30
"Maldives","gfdl-esm4 ssp585",0,NA,NA,30
"Maldives","ipsl-cm6a-lr ssp126",0.807112268749966,NA,NA,30
"Maldives","ipsl-cm6a-lr ssp585",0.861130555,NA,NA,30
"Mali","gfdl-esm4 ssp126",0.996897442490502,0.234369129897885,0,30
"Mali","gfdl-esm4 ssp585",0.988813175608349,0.155701911520614,0.00330512399999994,30
"Mali","ipsl-cm6a-lr ssp126",1,0.314765745240666,0.00826280999999995,30
"Mali","ipsl-cm6a-lr ssp585",1,0.47214586275779,0.00661024799999987,30
"Malta","gfdl-esm4 ssp126",0.9208984375,NA,NA,30
"Malta","gfdl-esm4 ssp585",0.5,NA,NA,30
"Malta","ipsl-cm6a-lr ssp126",0.89955069926704,NA,NA,30
"Malta","ipsl-cm6a-lr ssp585",0.851177292532859,NA,NA,30
"Marshall Islands","gfdl-esm4 ssp126",0.75,NA,NA,30
"Marshall Islands","gfdl-esm4 ssp585",0,NA,NA,30
"Marshall Islands","ipsl-cm6a-lr ssp126",0.614224537499932,NA,NA,30
"Marshall Islands","ipsl-cm6a-lr ssp585",0,NA,NA,30
"Mauritania","gfdl-esm4 ssp126",0.969094319946564,0.2514415663287,0,30
"Mauritania","gfdl-esm4 ssp585",1,0.022725,0,30
"Mauritania","ipsl-cm6a-lr ssp126",0.971022531077232,0.211549752,1.11022302462516e-16,30
"Mauritania","ipsl-cm6a-lr ssp585",1,0.845059572865,0.294790082135,30
"Mauritius","gfdl-esm4 ssp126",0.875,NA,NA,30
"Mauritius","gfdl-esm4 ssp585",0,NA,NA,30
"Mauritius","ipsl-cm6a-lr ssp126",0.44443889,NA,NA,30
"Mauritius","ipsl-cm6a-lr ssp585",0,NA,NA,30
"Mexico","gfdl-esm4 ssp126",0.957479358799161,0.15024474106875,0,30
"Mexico","gfdl-esm4 ssp585",0.955285031298233,0.1652562,0,30
"Mexico","ipsl-cm6a-lr ssp126",0.997880483750878,0.447427455500016,0.046279008,30
"Mexico","ipsl-cm6a-lr ssp585",1,0.0744872262277373,0,30
"Micronesia","gfdl-esm4 ssp126",0.75,NA,NA,30
"Micronesia","gfdl-esm4 ssp585",0,NA,NA,30
"Micronesia","ipsl-cm6a-lr ssp126",0.3333,NA,NA,30
"Micronesia","ipsl-cm6a-lr ssp585",0.1667,NA,NA,30
"Moldova","gfdl-esm4 ssp126",0.959590761200825,0,NA,30
"Moldova","gfdl-esm4 ssp585",1,0.01818,NA,30
"Moldova","ipsl-cm6a-lr ssp126",0.655727012164185,0.0727199999999999,NA,30
"Moldova","ipsl-cm6a-lr ssp585",1,0.0363600000000001,NA,30
"Monaco","gfdl-esm4 ssp126",0.999614161193046,0.022725,0,30
"Monaco","gfdl-esm4 ssp585",0.932096161188162,0.0628037189999999,0,30
"Monaco","ipsl-cm6a-lr ssp126",0.986610841004301,0.01818,0,30
"Monaco","ipsl-cm6a-lr ssp585",1,0.511615019371198,0.03029697,30
"Mongolia","gfdl-esm4 ssp126",0.976598903110498,0.1705308490278,0.00495768599999991,30
"Mongolia","gfdl-esm4 ssp585",1,0.01818,0,30
"Mongolia","ipsl-cm6a-lr ssp126",0.946376954881984,0.101899201395762,0,30
"Mongolia","ipsl-cm6a-lr ssp585",0.962161716008397,0.134206400823985,0.00661024799999999,30
"Montenegro","gfdl-esm4 ssp126",0.987755028102386,0.275706404875,0.0272699999999999,30
"Montenegro","gfdl-esm4 ssp585",0.902768790275935,0.04545,0,30
"Montenegro","ipsl-cm6a-lr ssp126",0.971710214616379,0.06668,0,30
"Montenegro","ipsl-cm6a-lr ssp585",0.986581659157488,0.0739421528651599,0,30
"Morocco","gfdl-esm4 ssp126",0.999285089792042,0.655451790429583,0.0594057233374768,30
"Morocco","gfdl-esm4 ssp585",1,0.662056624286604,0.0426388966603384,30
"Morocco","ipsl-cm6a-lr ssp126",0.998761635188694,0.188551606950231,0.00275399457299996,30
"Morocco","ipsl-cm6a-lr ssp585",0.999902261096729,0.416502582986265,0.00413140499999998,30
"Mozambique","gfdl-esm4 ssp126",0.998575059287034,0.230447790585946,0,30
"Mozambique","gfdl-esm4 ssp585",1,0.424903222715355,0.0330512399999996,30
"Mozambique","ipsl-cm6a-lr ssp126",0.991744110708832,0.285756154858931,0.00743027365039073,30
"Mozambique","ipsl-cm6a-lr ssp585",1,0.406153223843343,0.0358140491459997,30
"Myanmar","gfdl-esm4 ssp126",1,0.897580065351658,0.279590412366802,30
"Myanmar","gfdl-esm4 ssp585",0.943578571166137,0.0407035233627613,0,30
"Myanmar","ipsl-cm6a-lr ssp126",1,0.283972434087091,-2.22044604925031e-16,30
"Myanmar","ipsl-cm6a-lr ssp585",1,0.294858175948216,0.0247884299999996,30
"Namibia","gfdl-esm4 ssp126",0.985775297701906,0.300815372,0,30
"Namibia","gfdl-esm4 ssp585",0.995825536017955,0.322895331103249,1.11022302462516e-16,30
"Namibia","ipsl-cm6a-lr ssp126",0.71826759363573,0.0727199999999999,0,30
"Namibia","ipsl-cm6a-lr ssp585",1,0.567986619281606,0.0363563639999998,30
"Nauru","gfdl-esm4 ssp126",0.96484375,NA,NA,30
"Nauru","gfdl-esm4 ssp585",0.578125,NA,NA,30
"Nauru","ipsl-cm6a-lr ssp126",0.785678155842699,NA,NA,30
"Nauru","ipsl-cm6a-lr ssp585",0.844996498207735,NA,NA,30
"Nepal","gfdl-esm4 ssp126",1,0.226883643015472,0.00826280999999995,30
"Nepal","gfdl-esm4 ssp585",1,0.17353719,0,30
"Nepal","ipsl-cm6a-lr ssp126",1,0.328200262054923,0.00826280999999995,30
"Nepal","ipsl-cm6a-lr ssp585",1,0.541506882145662,0.00826280999999995,30
"Netherlands","gfdl-esm4 ssp126",0.991938674146338,0,0,30
"Netherlands","gfdl-esm4 ssp585",0.98951183467013,0.0681749999999999,0,30
"Netherlands","ipsl-cm6a-lr ssp126",1,0,0,30
"Netherlands","ipsl-cm6a-lr ssp585",1,0.06668,0,30
"New Zealand","gfdl-esm4 ssp126",0.997827781772107,0.582504488109029,0.0867731400000002,30
"New Zealand","gfdl-esm4 ssp585",1,0.222952442625074,0,30
"New Zealand","ipsl-cm6a-lr ssp126",1,0.661536837118297,0.115690248,30
"New Zealand","ipsl-cm6a-lr ssp585",1,0.264143496392594,0.0013774104269999,30
"Nicaragua","gfdl-esm4 ssp126",1,0,0,30
"Nicaragua","gfdl-esm4 ssp585",0.8140663225,0,0,30
"Nicaragua","ipsl-cm6a-lr ssp126",0.999400607069363,0,0,30
"Nicaragua","ipsl-cm6a-lr ssp585",0.920299905103759,0.0151530299999999,0,30
"Niger","gfdl-esm4 ssp126",0.960020797657571,0.133255797953997,0,30
"Niger","gfdl-esm4 ssp585",1,0.0574390407164804,0,30
"Niger","ipsl-cm6a-lr ssp126",1,0.671517205225754,0.044624628,30
"Niger","ipsl-cm6a-lr ssp585",1,0.358616918452414,1.11022302462516e-16,30
"Nigeria","gfdl-esm4 ssp126",0.90800288920488,0.0363600000000001,1.11022302462516e-16,30
"Nigeria","gfdl-esm4 ssp585",1,0.39341282418893,0.0185926859999996,30
"Nigeria","ipsl-cm6a-lr ssp126",1,0.704822398196233,0.0651928489694947,30
"Nigeria","ipsl-cm6a-lr ssp585",1,0.202551340040814,0,30
"North Korea","gfdl-esm4 ssp126",1,0.18101469454514,0.00991537199999992,30
"North Korea","gfdl-esm4 ssp585",1,0.276274864459519,0.013220496,30
"North Korea","ipsl-cm6a-lr ssp126",0.97700308634177,0.155312026092847,0,30
"North Korea","ipsl-cm6a-lr ssp585",1,0.226883643015472,0,30
"Norway","gfdl-esm4 ssp126",1,0,NA,30
"Norway","gfdl-esm4 ssp585",0.4,0,NA,30
"Norway","ipsl-cm6a-lr ssp126",0.845675926527784,0,NA,30
"Norway","ipsl-cm6a-lr ssp585",1,0.1667,NA,30
"Oman","gfdl-esm4 ssp126",1,0.1,NA,30
"Oman","gfdl-esm4 ssp585",1,0,NA,30
"Oman","ipsl-cm6a-lr ssp126",1,0,NA,30
"Oman","ipsl-cm6a-lr ssp585",1,0,NA,30
"Pakistan","gfdl-esm4 ssp126",0.999227166586708,0.238242177142496,0.00495768600000013,30
"Pakistan","gfdl-esm4 ssp585",1,0.334962949279981,0.0165256199999999,30
"Pakistan","ipsl-cm6a-lr ssp126",1,0.402408234045448,0.0247884299999998,30
"Pakistan","ipsl-cm6a-lr ssp585",1,0.403036361973258,-2.22044604925031e-16,30
"Palau","gfdl-esm4 ssp126",0,NA,NA,30
"Palau","gfdl-esm4 ssp585",0,NA,NA,30
"Palau","ipsl-cm6a-lr ssp126",0.1667,NA,NA,30
"Palau","ipsl-cm6a-lr ssp585",0,NA,NA,30
"Panama","gfdl-esm4 ssp126",1,0.200393595,0,30
"Panama","gfdl-esm4 ssp585",1,0.0909,0,30
"Panama","ipsl-cm6a-lr ssp126",1,0.03029697,0,30
"Panama","ipsl-cm6a-lr ssp585",1,0.48563778367159,0.0606121199999999,30
"Papua New Guinea","gfdl-esm4 ssp126",1,0.1,NA,30
"Papua New Guinea","gfdl-esm4 ssp585",1,0,NA,30
"Papua New Guinea","ipsl-cm6a-lr ssp126",0.64447288832,0,NA,30
"Papua New Guinea","ipsl-cm6a-lr ssp585",1,0,NA,30
"Paraguay","gfdl-esm4 ssp126",1,0.0363600000000001,NA,30
"Paraguay","gfdl-esm4 ssp585",1,0.25617438,NA,30
"Paraguay","ipsl-cm6a-lr ssp126",0.958289436770999,0,NA,30
"Paraguay","ipsl-cm6a-lr ssp585",0.909678752106192,0,NA,30
"Peru","gfdl-esm4 ssp126",1,0.397543835627692,0,30
"Peru","gfdl-esm4 ssp585",1,0.297553207750569,0.00826280999999984,30
"Peru","ipsl-cm6a-lr ssp126",1,0.125735309062672,0,30
"Peru","ipsl-cm6a-lr ssp585",1,0.682396886114016,0.0876597372558644,30
"Philippines","gfdl-esm4 ssp126",1,0.25,0,30
"Philippines","gfdl-esm4 ssp585",1,0.123954876,1.11022302462516e-16,30
"Philippines","ipsl-cm6a-lr ssp126",0.86062999343567,0,0,30
"Philippines","ipsl-cm6a-lr ssp585",1,0,0,30
"Poland","gfdl-esm4 ssp126",1,0.1431460496,0,30
"Poland","gfdl-esm4 ssp585",0.968967127658943,0,0,30
"Poland","ipsl-cm6a-lr ssp126",1,0.12124091,0,30
"Poland","ipsl-cm6a-lr ssp585",1,0.120952616809163,0,30
"Portugal","gfdl-esm4 ssp126",0.982224389928359,0.0810745611398075,-2.22044604925031e-16,30
"Portugal","gfdl-esm4 ssp585",1,0.535583573754723,0.03128874158565,30
"Portugal","ipsl-cm6a-lr ssp126",0.978676722327429,0.131180849563558,0,30
"Portugal","ipsl-cm6a-lr ssp585",0.999976564894186,0.84803699400416,-2.22044604925031e-16,30
"Qatar","gfdl-esm4 ssp126",1,0,NA,30
"Qatar","gfdl-esm4 ssp585",0.996625,0.28,NA,30
"Qatar","ipsl-cm6a-lr ssp126",0.91111822208,0.10002,NA,30
"Qatar","ipsl-cm6a-lr ssp585",0.99904753467221,0.2910902224,NA,30
"Republic of the Congo","gfdl-esm4 ssp126",0.998816487285924,0.17560766525,-2.22044604925031e-16,30
"Republic of the Congo","gfdl-esm4 ssp585",0.822896819528908,0,0,30
"Republic of the Congo","ipsl-cm6a-lr ssp126",1,0.1460022037438,0.00303060599999982,30
"Republic of the Congo","ipsl-cm6a-lr ssp585",1,0,0,30
"Romania","gfdl-esm4 ssp126",0.999436657410913,0.295166189503048,1.11022302462516e-16,30
"Romania","gfdl-esm4 ssp585",1,0.04545,0,30
"Romania","ipsl-cm6a-lr ssp126",0.917515927055899,0.03029697,0,30
"Romania","ipsl-cm6a-lr ssp585",0.992425949025822,0.141494769939641,0,30
"Russia","gfdl-esm4 ssp126",0.994824738224677,0.0706414458422207,-2.22044604925031e-16,30
"Russia","gfdl-esm4 ssp585",1,0.895212537983683,0.150155505451677,30
"Russia","ipsl-cm6a-lr ssp126",1,0.440757217761547,0.016730292872967,30
"Russia","ipsl-cm6a-lr ssp585",0.999583850272616,0.161924404446537,-2.22044604925031e-16,30
"Rwanda","gfdl-esm4 ssp126",0.953536348097865,0,NA,30
"Rwanda","gfdl-esm4 ssp585",1,0,NA,30
"Rwanda","ipsl-cm6a-lr ssp126",0.791406246911277,0,NA,30
"Rwanda","ipsl-cm6a-lr ssp585",1,0.0909,NA,30
"Saint Kitts and Nevis","gfdl-esm4 ssp126",0.71875,NA,NA,30
"Saint Kitts and Nevis","gfdl-esm4 ssp585",0.25,NA,NA,30
"Saint Kitts and Nevis","ipsl-cm6a-lr ssp126",0.892855151255994,NA,NA,30
"Saint Kitts and Nevis","ipsl-cm6a-lr ssp585",0.990472774945714,NA,NA,30
"Saint Lucia","gfdl-esm4 ssp126",1,NA,NA,30
"Saint Lucia","gfdl-esm4 ssp585",0.25,NA,NA,30
"Saint Lucia","ipsl-cm6a-lr ssp126",0.928566529342371,NA,NA,30
"Saint Lucia","ipsl-cm6a-lr ssp585",0.892839077921349,NA,NA,30
"Saint Vincent and the Grenadines","gfdl-esm4 ssp126",1,NA,NA,30
"Saint Vincent and the Grenadines","gfdl-esm4 ssp585",0.4375,NA,NA,30
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp126",0.928566529342371,NA,NA,30
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp585",0.720996486251054,NA,NA,30
"Samoa","gfdl-esm4 ssp126",1,0.25,NA,30
"Samoa","gfdl-esm4 ssp585",0.7696,0,NA,30
"Samoa","ipsl-cm6a-lr ssp126",1,0.3333,NA,30
"Samoa","ipsl-cm6a-lr ssp585",1,0.06668,NA,30
"San Marino","gfdl-esm4 ssp126",0.890713475789905,0,NA,30
"San Marino","gfdl-esm4 ssp585",0.960595368061981,0.14546,NA,30
"San Marino","ipsl-cm6a-lr ssp126",0.955294571546165,0,NA,30
"San Marino","ipsl-cm6a-lr ssp585",0.857747326659896,0,NA,30
"Sao Tome and Principe","gfdl-esm4 ssp126",0.68359375,NA,NA,30
"Sao Tome and Principe","gfdl-esm4 ssp585",0.25,NA,NA,30
"Sao Tome and Principe","ipsl-cm6a-lr ssp126",0.30561111,NA,NA,30
"Sao Tome and Principe","ipsl-cm6a-lr ssp585",0,NA,NA,30
"Saudi Arabia","gfdl-esm4 ssp126",0.953440272800021,0.0889169256000001,1.11022302462516e-16,30
"Saudi Arabia","gfdl-esm4 ssp585",0.995133805979907,0.21393934021728,1.11022302462516e-16,30
"Saudi Arabia","ipsl-cm6a-lr ssp126",1,0.296948182,-2.22044604925031e-16,30
"Saudi Arabia","ipsl-cm6a-lr ssp585",0.99976505474723,0.451517843764912,0,30
"Senegal","gfdl-esm4 ssp126",0.960713069504575,0.0893507231249999,0,30
"Senegal","gfdl-esm4 ssp585",0.920963008942949,0,0,30
"Senegal","ipsl-cm6a-lr ssp126",1,0.4091,0,30
"Senegal","ipsl-cm6a-lr ssp585",1,0.5455,0,30
"Serbia","gfdl-esm4 ssp126",0.9398996244568,0,NA,30
"Serbia","gfdl-esm4 ssp585",0.994323842808082,0.312366942,NA,30
"Serbia","ipsl-cm6a-lr ssp126",0.743913889269806,0,NA,30
"Serbia","ipsl-cm6a-lr ssp585",0.721710904350892,0,NA,30
"Seychelles","gfdl-esm4 ssp126",0.75,NA,NA,30
"Seychelles","gfdl-esm4 ssp585",0,NA,NA,30
"Seychelles","ipsl-cm6a-lr ssp126",0.7106828689815,NA,NA,30
"Seychelles","ipsl-cm6a-lr ssp585",0,NA,NA,30
"Sierra Leone","gfdl-esm4 ssp126",1,0.663366489444,0,30
"Sierra Leone","gfdl-esm4 ssp585",1,0.0909,0,30
"Sierra Leone","ipsl-cm6a-lr ssp126",1,0.383722249213307,0.0302987879999999,30
"Sierra Leone","ipsl-cm6a-lr ssp585",1,0.675531806430951,0,30
"Singapore","gfdl-esm4 ssp126",NA,NA,NA,30
"Singapore","gfdl-esm4 ssp585",NA,NA,NA,30
"Singapore","ipsl-cm6a-lr ssp126",NA,NA,NA,30
"Singapore","ipsl-cm6a-lr ssp585",NA,NA,NA,30
"Slovakia","gfdl-esm4 ssp126",0.964236640719477,0,NA,30
"Slovakia","gfdl-esm4 ssp585",1,0,NA,30
"Slovakia","ipsl-cm6a-lr ssp126",1,0,NA,30
"Slovakia","ipsl-cm6a-lr ssp585",0.991887272938033,0.14544,NA,30
"Slovenia","gfdl-esm4 ssp126",1,0.2681120992,NA,30
"Slovenia","gfdl-esm4 ssp585",0.841956561497006,0,NA,30
"Slovenia","ipsl-cm6a-lr ssp126",0.995928893622262,0,NA,30
"Slovenia","ipsl-cm6a-lr ssp585",1,0,NA,30
"Solomon Islands","gfdl-esm4 ssp126",1,0,NA,30
"Solomon Islands","gfdl-esm4 ssp585",0.8976,0,NA,30
"Solomon Islands","ipsl-cm6a-lr ssp126",0.82,0.2,NA,30
"Solomon Islands","ipsl-cm6a-lr ssp585",1,0,NA,30
"South Africa","gfdl-esm4 ssp126",1,0.252041688651625,0,30
"South Africa","gfdl-esm4 ssp585",0.989114014859092,0.148213002163589,-8.88178419700125e-16,30
"South Africa","ipsl-cm6a-lr ssp126",0.995456165912682,0.119477526305153,0.0013774104269999,30
"South Africa","ipsl-cm6a-lr ssp585",0.872759970698284,0.112827989677948,0.00550798914599993,30
"South Korea","gfdl-esm4 ssp126",0.979046714312417,0,0,30
"South Korea","gfdl-esm4 ssp585",0.968430668815016,0.2727,0,30
"South Korea","ipsl-cm6a-lr ssp126",0.989649367973074,0.308507078703035,0,30
"South Korea","ipsl-cm6a-lr ssp585",0.977097182910352,0.0606118179999999,0.00303060599999982,30
"South Sudan","gfdl-esm4 ssp126",0.995603030461848,0.46285372,0,30
"South Sudan","gfdl-esm4 ssp585",0.889402223687777,0.0423837107281055,0,30
"South Sudan","ipsl-cm6a-lr ssp126",1,0.850958076592,0.17354628,30
"South Sudan","ipsl-cm6a-lr ssp585",1,0.280120708049404,1.11022302462516e-16,30
"Spain","gfdl-esm4 ssp126",0.997101288138778,0,0,30
"Spain","gfdl-esm4 ssp585",0.999905399377331,0.425265153298291,0.0371894624999999,30
"Spain","ipsl-cm6a-lr ssp126",0.987412320711852,0.232299261485641,0,30
"Spain","ipsl-cm6a-lr ssp585",0.999601971205921,0.290294902277732,0.00824763647663662,30
"Sri Lanka","gfdl-esm4 ssp126",0.908547501065327,0.13635,0,30
"Sri Lanka","gfdl-esm4 ssp585",0.86587264883695,0,0,30
"Sri Lanka","ipsl-cm6a-lr ssp126",1,0.25620289427,0,30
"Sri Lanka","ipsl-cm6a-lr ssp585",1,0.261959256,0,30
"Sudan","gfdl-esm4 ssp126",0.944800215585779,0.271901536329717,0.0238802201650845,30
"Sudan","gfdl-esm4 ssp585",1,0.722517874379834,0.045834782213785,30
"Sudan","ipsl-cm6a-lr ssp126",1,0.63140605409186,0.111828707429199,30
"Sudan","ipsl-cm6a-lr ssp585",1,0.796863440718246,0.0961767412156286,30
"Suriname","gfdl-esm4 ssp126",1,0.42533122845391,0,30
"Suriname","gfdl-esm4 ssp585",1,0.52890051625,0,30
"Suriname","ipsl-cm6a-lr ssp126",1,0.3333,0,30
"Suriname","ipsl-cm6a-lr ssp585",0.998669679641061,0.237523650986588,0,30
"Swaziland","gfdl-esm4 ssp126",0.99828691222356,0.313194867726078,1.11022302462516e-16,30
"Swaziland","gfdl-esm4 ssp585",0.993678727634389,0.181252469276688,0,30
"Swaziland","ipsl-cm6a-lr ssp126",1,0.143758286130327,0,30
"Swaziland","ipsl-cm6a-lr ssp585",0.978101591630321,0.142986609344706,0,30
"Sweden","gfdl-esm4 ssp126",0.85,0,NA,30
"Sweden","gfdl-esm4 ssp585",0.71875,0,NA,30
"Sweden","ipsl-cm6a-lr ssp126",0.9400024,0,NA,30
"Sweden","ipsl-cm6a-lr ssp585",1,0,NA,30
"Switzerland","gfdl-esm4 ssp126",0.980495035188232,0.191482817046912,NA,30
"Switzerland","gfdl-esm4 ssp585",0.997850135737159,0.1609759008,NA,30
"Switzerland","ipsl-cm6a-lr ssp126",1,0,NA,30
"Switzerland","ipsl-cm6a-lr ssp585",1,0,NA,30
"Syria","gfdl-esm4 ssp126",0.999964164805866,0.63592147866961,0.067940425801754,30
"Syria","gfdl-esm4 ssp585",0.986808814777159,0.21915765986998,0,30
"Syria","ipsl-cm6a-lr ssp126",1,0.402382738975825,0.00909000000000004,30
"Syria","ipsl-cm6a-lr ssp585",0.988893487115552,0.174846910582782,0,30
"Taiwan","gfdl-esm4 ssp126",1,0,NA,30
"Taiwan","gfdl-esm4 ssp585",0.8875,0,NA,30
"Taiwan","ipsl-cm6a-lr ssp126",0.86666,0,NA,30
"Taiwan","ipsl-cm6a-lr ssp585",1,0,NA,30
"Tajikistan","gfdl-esm4 ssp126",1,0.604403982225272,0.049030667767231,30
"Tajikistan","gfdl-esm4 ssp585",0.99764081441501,0.354829289464379,0.0230703249320674,30
"Tajikistan","ipsl-cm6a-lr ssp126",0.996358756009562,0.194605789479214,0.00991537200000003,30
"Tajikistan","ipsl-cm6a-lr ssp585",1,0.504091244658379,0.00826280999999995,30
