"regions","climates","at_least_two_shocks_down","at_least_three_shocks_down","time_window","at_least_one_shock_up_down"
"Overlapping claim: Venezuela / Colombia / Dominican Republic","ipsl-cm6a-lr ssp126",0,0,20,0
"Overlapping claim: Venezuela / Colombia / Dominican Republic","ipsl-cm6a-lr ssp585",0,0,20,0.05556111
"Pakistan","gfdl-esm4 ssp126",0.0909,0.00413140499999998,20,0.135058812632323
"Pakistan","gfdl-esm4 ssp585",0.0568883466752972,-2.22044604925031e-16,20,0.678519201525428
"Pakistan","ipsl-cm6a-lr ssp126",0.11615966193773,0.01153958776927,20,0.40492314
"Pakistan","ipsl-cm6a-lr ssp585",0.234082767787158,0.0135015573914283,20,0.154150596410256
"Palau","gfdl-esm4 ssp126",0,0,20,0
"Palau","gfdl-esm4 ssp585",0,0,20,0
"Palau","ipsl-cm6a-lr ssp126",0,0,20,0
"Palau","ipsl-cm6a-lr ssp585",0,0,20,0
"Palestine","gfdl-esm4 ssp126",0.02478843,0,20,0.0528230878058221
"Palestine","gfdl-esm4 ssp585",0.232958135671249,0,20,0.04545
"Palestine","ipsl-cm6a-lr ssp126",0.107385853548954,0.00413223128100004,20,0.067471611265858
"Palestine","ipsl-cm6a-lr ssp585",0.132710153139945,-4.44089209850063e-16,20,0.147844281470662
"Palmyra Atoll","gfdl-esm4 ssp126",0,0,20,0
"Palmyra Atoll","gfdl-esm4 ssp585",0,0,20,0
"Palmyra Atoll","ipsl-cm6a-lr ssp126",0,0,20,0
"Palmyra Atoll","ipsl-cm6a-lr ssp585",0,0,20,0
"Panama","gfdl-esm4 ssp126",0.105923441142,0,20,0.197440236235572
"Panama","gfdl-esm4 ssp585",0.33881157,0.02478843,20,0.0313002253272645
"Panama","ipsl-cm6a-lr ssp126",0.10667246464125,0,20,0
"Panama","ipsl-cm6a-lr ssp585",0.521208321844107,0.035814049146,20,0.486966689739298
"Papua New Guinea","gfdl-esm4 ssp126",0.0965874999999999,0.00568124999999997,20,0.044416580625
"Papua New Guinea","gfdl-esm4 ssp585",0,0,20,0
"Papua New Guinea","ipsl-cm6a-lr ssp126",0,0,20,0.022725
"Papua New Guinea","ipsl-cm6a-lr ssp585",0,0,20,0.25617438
"Paraguay","gfdl-esm4 ssp126",0.712298505516905,0.218235045115573,20,0
"Paraguay","gfdl-esm4 ssp585",0.578435878486924,0.120015794303202,20,0.596733058677967
"Paraguay","ipsl-cm6a-lr ssp126",0.172010937762661,0.00729345599301023,20,0.109868158948636
"Paraguay","ipsl-cm6a-lr ssp585",0.850712381633586,0.300607127055001,20,0.0752993387814359
"Perejil Island","gfdl-esm4 ssp126",0.04545,0,20,0
"Perejil Island","gfdl-esm4 ssp585",0,0,20,0.340875
"Perejil Island","ipsl-cm6a-lr ssp126",0,0,20,0.0909
"Perejil Island","ipsl-cm6a-lr ssp585",0.204573485,0,20,0
"Peru","gfdl-esm4 ssp126",0.0165256199999999,0,20,0.01652562
"Peru","gfdl-esm4 ssp585",0.590232250043434,0.0538000359670712,20,0.32678199492062
"Peru","ipsl-cm6a-lr ssp126",0,0,20,0.0552355327497318
"Peru","ipsl-cm6a-lr ssp585",0.060703854310302,0.00225214001633933,20,0.0639878106758639
"Peñón de Vélez de la Gomera","gfdl-esm4 ssp126",0,0,20,0.01652562
"Peñón de Vélez de la Gomera","gfdl-esm4 ssp585",0,0,20,0
"Peñón de Vélez de la Gomera","ipsl-cm6a-lr ssp126",0,0,20,0
"Peñón de Vélez de la Gomera","ipsl-cm6a-lr ssp585",0,0,20,0.0909
"Philippines","gfdl-esm4 ssp126",0.105923441142,0,20,0.333669473125
"Philippines","gfdl-esm4 ssp585",0.20392172371048,0,20,0.227441385947992
"Philippines","ipsl-cm6a-lr ssp126",0.02478843,0,20,0
"Philippines","ipsl-cm6a-lr ssp585",0.290629313736277,0,20,0.165855659901715
"Phoenix Group","gfdl-esm4 ssp126",0.75,0,20,0
"Phoenix Group","gfdl-esm4 ssp585",0,0,20,0.375
"Phoenix Group","ipsl-cm6a-lr ssp126",0,0,20,0
"Phoenix Group","ipsl-cm6a-lr ssp585",0.125025,0,20,0
"Pitcairn","gfdl-esm4 ssp126",0,0,20,0
"Pitcairn","gfdl-esm4 ssp585",0,0,20,0
"Pitcairn","ipsl-cm6a-lr ssp126",0,0,20,0.249975
"Pitcairn","ipsl-cm6a-lr ssp585",0,0,20,0
"Poland","gfdl-esm4 ssp126",0.267799309250151,0.00075108942900004,20,0.069866190864
"Poland","gfdl-esm4 ssp585",0.162053131234043,0.00450653657400002,20,0.137692249069977
"Poland","ipsl-cm6a-lr ssp126",0.022725,0,20,0.0909
"Poland","ipsl-cm6a-lr ssp585",0.163129254692532,0.00206570249999993,20,0.399138708085105
"Portugal","gfdl-esm4 ssp126",0,0,20,0.0984117205709999
"Portugal","gfdl-esm4 ssp585",0.365930030692272,0.0533323071449999,20,0.0537128099999999
"Portugal","ipsl-cm6a-lr ssp126",0,0,20,0
"Portugal","ipsl-cm6a-lr ssp585",0.861032756296,0.420780316852,20,0.117656780198714
"Prince Edward Islands","gfdl-esm4 ssp126",0,0,20,0
"Prince Edward Islands","gfdl-esm4 ssp585",0,0,20,0
"Prince Edward Islands","ipsl-cm6a-lr ssp126",0,0,20,0
"Prince Edward Islands","ipsl-cm6a-lr ssp585",0,0,20,0.06830578800925
"Protected Zone established under the Torres Strait Treaty","gfdl-esm4 ssp126",0,0,20,0
"Protected Zone established under the Torres Strait Treaty","gfdl-esm4 ssp585",0,0,20,0.5
"Protected Zone established under the Torres Strait Treaty","ipsl-cm6a-lr ssp126",0,0,20,0
"Protected Zone established under the Torres Strait Treaty","ipsl-cm6a-lr ssp585",0,0,20,0
"Puerto Rico","gfdl-esm4 ssp126",0,0,20,0
"Puerto Rico","gfdl-esm4 ssp585",0,0,20,0
"Puerto Rico","ipsl-cm6a-lr ssp126",0.0833249999999999,0,20,0
"Puerto Rico","ipsl-cm6a-lr ssp585",0,0,20,0
"Qatar","gfdl-esm4 ssp126",0,0,20,0
"Qatar","gfdl-esm4 ssp585",0,0,20,0
"Qatar","ipsl-cm6a-lr ssp126",0,0,20,0.08335
"Qatar","ipsl-cm6a-lr ssp585",0,0,20,0.3333
"Republic of Mauritius","gfdl-esm4 ssp126",0,0,20,0
"Republic of Mauritius","gfdl-esm4 ssp585",0,0,20,0
"Republic of Mauritius","ipsl-cm6a-lr ssp126",0,0,20,0
"Republic of Mauritius","ipsl-cm6a-lr ssp585",0,0,20,0
"Republic of the Congo","gfdl-esm4 ssp126",0.0826281,0,20,0.28873731096457
"Republic of the Congo","gfdl-esm4 ssp585",0.0600937645679999,0.00300435771599983,20,0.0435472628715411
"Republic of the Congo","ipsl-cm6a-lr ssp126",0.0652876615419037,0.00206570249999993,20,0.238703661957644
"Republic of the Congo","ipsl-cm6a-lr ssp585",0.160604590912021,0.00619710750000013,20,0.015774530571
"Romania","gfdl-esm4 ssp126",0.543031075422885,0.0368149508639999,20,0.0512886312927741
"Romania","gfdl-esm4 ssp585",0.203983912641076,0.00600871543199988,20,0.21050192462496
"Romania","ipsl-cm6a-lr ssp126",0.16692776317177,0.0152568386538696,20,0.218163805198898
"Romania","ipsl-cm6a-lr ssp585",0.304778140290034,0.0177366691058569,20,0.228671250540954
"Russia","gfdl-esm4 ssp126",0.0724738514757128,-2.22044604925031e-16,20,0.0784830610707321
"Russia","gfdl-esm4 ssp585",0.250556602231875,0.0170437499999999,20,0.131350499220723
"Russia","ipsl-cm6a-lr ssp126",0.0313566512732013,0.00075108942900004,20,0.0829435709249668
"Russia","ipsl-cm6a-lr ssp585",0.157313117555121,0.0117132313264019,20,0.293928286862885
"Rwanda","gfdl-esm4 ssp126",0.148517170040506,0.00506385410675492,20,0.03455589792825
"Rwanda","gfdl-esm4 ssp585",0.172602024543249,0.00825182928305346,20,0.0479034369028177
"Rwanda","ipsl-cm6a-lr ssp126",0.164140463171708,0.00450653657400002,20,0.336080308400384
"Rwanda","ipsl-cm6a-lr ssp585",0.230592276643201,0.0104898879430051,20,0.109352968434371
"Réunion","gfdl-esm4 ssp126",0,0,20,0
"Réunion","gfdl-esm4 ssp585",0,0,20,0
"Réunion","ipsl-cm6a-lr ssp126",0,0,20,0
"Réunion","ipsl-cm6a-lr ssp585",0,0,20,0.125025
"Saba","gfdl-esm4 ssp126",0,0,20,0
"Saba","gfdl-esm4 ssp585",0,0,20,0
"Saba","ipsl-cm6a-lr ssp126",0,0,20,0
"Saba","ipsl-cm6a-lr ssp585",0,0,20,0
"Saint Helena","gfdl-esm4 ssp126",0,0,20,0
"Saint Helena","gfdl-esm4 ssp585",0,0,20,0
"Saint Helena","ipsl-cm6a-lr ssp126",0,0,20,0
"Saint Helena","ipsl-cm6a-lr ssp585",0,0,20,0
"Saint Kitts and Nevis","gfdl-esm4 ssp126",0,0,20,0
"Saint Kitts and Nevis","gfdl-esm4 ssp585",0,0,20,0
"Saint Kitts and Nevis","ipsl-cm6a-lr ssp126",0,0,20,0
"Saint Kitts and Nevis","ipsl-cm6a-lr ssp585",0,0,20,0
"Saint Lucia","gfdl-esm4 ssp126",0,0,20,0
"Saint Lucia","gfdl-esm4 ssp585",0,0,20,0
"Saint Lucia","ipsl-cm6a-lr ssp126",0,0,20,0
"Saint Lucia","ipsl-cm6a-lr ssp585",0,0,20,0.081806018425932
"Saint Vincent and the Grenadines","gfdl-esm4 ssp126",0,0,20,0
"Saint Vincent and the Grenadines","gfdl-esm4 ssp585",0,0,20,0
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp126",0,0,20,0
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp585",0,0,20,0
"Saint-Barthélemy","gfdl-esm4 ssp126",0,0,20,0
"Saint-Barthélemy","gfdl-esm4 ssp585",0,0,20,0
"Saint-Barthélemy","ipsl-cm6a-lr ssp126",0,0,20,0
"Saint-Barthélemy","ipsl-cm6a-lr ssp585",0,0,20,0
"Saint-Pierre and Miquelon","gfdl-esm4 ssp126",0,0,20,0
"Saint-Pierre and Miquelon","gfdl-esm4 ssp585",0,0,20,0
"Saint-Pierre and Miquelon","ipsl-cm6a-lr ssp126",0,0,20,0
"Saint-Pierre and Miquelon","ipsl-cm6a-lr ssp585",0,0,20,0
"Samoa","gfdl-esm4 ssp126",0,0,20,0.25
"Samoa","gfdl-esm4 ssp585",0,0,20,0
"Samoa","ipsl-cm6a-lr ssp126",0,0,20,0.3333
"Samoa","ipsl-cm6a-lr ssp585",0.08335,0,20,0
"San Marino","gfdl-esm4 ssp126",0.1528778925,0,20,0
"San Marino","gfdl-esm4 ssp585",0.04545,0,20,0.268186403974089
"San Marino","ipsl-cm6a-lr ssp126",0,0,20,0
"San Marino","ipsl-cm6a-lr ssp585",0.0164573459709038,0,20,0.0625777127220783
"Sao Tome and Principe","gfdl-esm4 ssp126",0,0,20,0.0625
"Sao Tome and Principe","gfdl-esm4 ssp585",0,0,20,0
"Sao Tome and Principe","ipsl-cm6a-lr ssp126",0,0,20,0
"Sao Tome and Principe","ipsl-cm6a-lr ssp585",0,0,20,0
"Saudi Arabia","gfdl-esm4 ssp126",0,0,20,0.171994984085242
"Saudi Arabia","gfdl-esm4 ssp585",0.0330512399999998,-2.22044604925031e-16,20,0.275190462803812
"Saudi Arabia","ipsl-cm6a-lr ssp126",0.19231855735725,0.00826280999999995,20,0.280758739084769
"Saudi Arabia","ipsl-cm6a-lr ssp585",0.113801485246654,-2.22044604925031e-16,20,0.398716675613167
"Senegal","gfdl-esm4 ssp126",0.10495866495254,-2.22044604925031e-16,20,0.196587577636131
"Senegal","gfdl-esm4 ssp585",0,0,20,0.04545
"Senegal","ipsl-cm6a-lr ssp126",0.00826280999999995,0,20,0
"Senegal","ipsl-cm6a-lr ssp585",0.0165256199999999,0,20,0.874816987088127
"Senkaku Islands","gfdl-esm4 ssp126",0,0,20,0
"Senkaku Islands","gfdl-esm4 ssp585",0,0,20,0
"Senkaku Islands","ipsl-cm6a-lr ssp126",0,0,20,0
"Senkaku Islands","ipsl-cm6a-lr ssp585",0,0,20,0
"Serbia","gfdl-esm4 ssp126",0.0383096922839999,0.00150217885799997,20,0.0374519570723711
"Serbia","gfdl-esm4 ssp585",0.0900717151526578,0.0022532682869999,20,0.44526825670888
"Serbia","ipsl-cm6a-lr ssp126",0.134862744734576,0.0133832118816934,20,0
"Serbia","ipsl-cm6a-lr ssp585",0.120093025377838,0.00819378479884669,20,0.0803997857675033
"Serrana Bank","gfdl-esm4 ssp126",0,0,20,0
"Serrana Bank","gfdl-esm4 ssp585",0,0,20,0
"Serrana Bank","ipsl-cm6a-lr ssp126",0,0,20,0
"Serrana Bank","ipsl-cm6a-lr ssp585",0,0,20,0
"Serranilla Bank","gfdl-esm4 ssp126",0,0,20,0
"Serranilla Bank","gfdl-esm4 ssp585",0,0,20,0
"Serranilla Bank","ipsl-cm6a-lr ssp126",0,0,20,0
"Serranilla Bank","ipsl-cm6a-lr ssp585",0,0,20,0
"Seychelles","gfdl-esm4 ssp126",0,0,20,0
"Seychelles","gfdl-esm4 ssp585",0,0,20,0
"Seychelles","ipsl-cm6a-lr ssp126",0,0,20,0
"Seychelles","ipsl-cm6a-lr ssp585",0,0,20,0
"Sierra Leone","gfdl-esm4 ssp126",0.00826280999999995,0,20,0.301628925
"Sierra Leone","gfdl-esm4 ssp585",0.0164573459709038,0,20,0.142495111544526
"Sierra Leone","ipsl-cm6a-lr ssp126",0.39252438,0,20,0.319603384106362
"Sierra Leone","ipsl-cm6a-lr ssp585",0.300062337812618,0.00712335049751023,20,0.432384567963216
"Singapore","gfdl-esm4 ssp126",0.0909,0,20,0
"Singapore","gfdl-esm4 ssp585",0,0,20,0
"Singapore","ipsl-cm6a-lr ssp126",0.1528778925,0,20,0.04545
"Singapore","ipsl-cm6a-lr ssp585",0,0,20,0.068175
"Sint-Eustatius","gfdl-esm4 ssp126",0,0,20,0
"Sint-Eustatius","gfdl-esm4 ssp585",0,0,20,0
"Sint-Eustatius","ipsl-cm6a-lr ssp126",0,0,20,0.02778889
"Sint-Eustatius","ipsl-cm6a-lr ssp585",0,0,20,0
"Sint-Maarten","gfdl-esm4 ssp126",0,0,20,0
"Sint-Maarten","gfdl-esm4 ssp585",0,0,20,0
"Sint-Maarten","ipsl-cm6a-lr ssp126",0.0416749999999999,0,20,0.375
"Sint-Maarten","ipsl-cm6a-lr ssp585",0.0416749999999999,0,20,0.08335
"Slovakia","gfdl-esm4 ssp126",0.00826280999999995,0,20,0.00826280999999995
"Slovakia","gfdl-esm4 ssp585",0.152598876688899,0,20,0.19945229612344
"Slovakia","ipsl-cm6a-lr ssp126",0,0,20,0.00826280999999995
"Slovakia","ipsl-cm6a-lr ssp585",0.131558208395763,0,20,0.286726138198996
"Slovenia","gfdl-esm4 ssp126",0.0550251505709998,-2.22044604925031e-16,20,0
"Slovenia","gfdl-esm4 ssp585",0.33201972868133,0.0119903523681427,20,0.0588313431430423
"Slovenia","ipsl-cm6a-lr ssp126",0.068175,0,20,0.0328464179127116
"Slovenia","ipsl-cm6a-lr ssp585",0.0488292304919248,0,20,0.2376828504625
"Solomon Islands","gfdl-esm4 ssp126",0,0,20,0
"Solomon Islands","gfdl-esm4 ssp585",0,0,20,0
"Solomon Islands","ipsl-cm6a-lr ssp126",0,0,20,0
"Solomon Islands","ipsl-cm6a-lr ssp585",0,0,20,0
"South Africa","gfdl-esm4 ssp126",0.295116643436922,0,20,0.281258902135191
"South Africa","gfdl-esm4 ssp585",0,0,20,0.172128742392937
"South Africa","ipsl-cm6a-lr ssp126",0.038309692284,0.00150217885800008,20,0.24791157
"South Africa","ipsl-cm6a-lr ssp585",0.104418945963564,0.00413140499999987,20,0.12057649522758
"South Georgia and the South Sandwich Islands","gfdl-esm4 ssp126",0,0,20,0
"South Georgia and the South Sandwich Islands","gfdl-esm4 ssp585",0,0,20,0
"South Georgia and the South Sandwich Islands","ipsl-cm6a-lr ssp126",0,0,20,0
"South Georgia and the South Sandwich Islands","ipsl-cm6a-lr ssp585",0,0,20,0
"South Korea","gfdl-esm4 ssp126",0.114040763301694,0,20,0.101088355592884
"South Korea","gfdl-esm4 ssp585",0.603865336932492,0.1848465071375,20,0.0871385660287886
"South Korea","ipsl-cm6a-lr ssp126",0.260064511313935,0.0300435771600001,20,0.338130144300179
"South Korea","ipsl-cm6a-lr ssp585",0.0495768599999999,0,20,0.137522213652659
"South Sudan","gfdl-esm4 ssp126",0.802533478419292,0.41065908156766,20,0.0164573459709038
"South Sudan","gfdl-esm4 ssp585",0.0738190977672311,0,20,0.0921436935912429
"South Sudan","ipsl-cm6a-lr ssp126",0.150197747875911,0.00450736285499997,20,0.851777185434951
"South Sudan","ipsl-cm6a-lr ssp585",0.573383662019329,0.0689074885789492,20,0.278262575207674
"Spain","gfdl-esm4 ssp126",0.117872147054682,0.0022532682869999,20,0.0492354898545194
"Spain","gfdl-esm4 ssp585",0.469630723992586,0.00901307314799993,20,0.305463690292549
"Spain","ipsl-cm6a-lr ssp126",0.03029697,0,20,0.0480356146218629
"Spain","ipsl-cm6a-lr ssp585",0.670666726090196,0.181863540377484,20,0.0632930853601101
"Sri Lanka","gfdl-esm4 ssp126",0.0488292304919249,0,20,0.068175
"Sri Lanka","gfdl-esm4 ssp585",0,0,20,0.0947864102267092
"Sri Lanka","ipsl-cm6a-lr ssp126",0,0,20,0.02478843
"Sri Lanka","ipsl-cm6a-lr ssp585",0.139740232667625,0,20,0.291485705787
"Sudan","gfdl-esm4 ssp126",0.1277093727855,0.00826280999999995,20,0.241211026872949
"Sudan","gfdl-esm4 ssp585",0.266289315943568,0,20,0.839115074230737
"Sudan","ipsl-cm6a-lr ssp126",0.0495768599999999,0,20,0.133903285371193
"Sudan","ipsl-cm6a-lr ssp585",0.567227514103439,0.0247884299999998,20,0.607126791223612
"Suriname","gfdl-esm4 ssp126",0.207000590799298,0,20,0.00826280999999995
"Suriname","gfdl-esm4 ssp585",0.40492314,0.0495768599999999,20,0.13635
"Suriname","ipsl-cm6a-lr ssp126",0.07437438,0,20,0
"Suriname","ipsl-cm6a-lr ssp585",0.299208397631453,0.00826597786499972,20,0.315269027983953
"Svalbard","gfdl-esm4 ssp126",0,0,20,0.375
"Svalbard","gfdl-esm4 ssp585",0,0,20,0.25
"Svalbard","ipsl-cm6a-lr ssp126",0.125025,0,20,0
"Svalbard","ipsl-cm6a-lr ssp585",0,0,20,0.375
"Swaziland","gfdl-esm4 ssp126",0.311718675098624,0.0471879996805651,20,0.291167555436701
"Swaziland","gfdl-esm4 ssp585",0.113979258896562,0,20,0.169273731047785
"Swaziland","ipsl-cm6a-lr ssp126",0.0313566512732013,0.00075108942900004,20,0.13034066485725
"Swaziland","ipsl-cm6a-lr ssp585",0.244618355613018,0.0138777755302654,20,0.015774530571
"Sweden","gfdl-esm4 ssp126",0.0165256199999999,0,20,0
"Sweden","gfdl-esm4 ssp585",0,0,20,0.0328464179127116
"Sweden","ipsl-cm6a-lr ssp126",0,0,20,0
"Sweden","ipsl-cm6a-lr ssp585",0.0909,0,20,0.0909
"Switzerland","gfdl-esm4 ssp126",0.483522954799328,0.0164744144781778,20,0.584464525748074
"Switzerland","gfdl-esm4 ssp585",0.47940747385063,0.0305548480301905,20,0.147449925292085
"Switzerland","ipsl-cm6a-lr ssp126",0.00826280999999995,0,20,0.0611362148517082
"Switzerland","ipsl-cm6a-lr ssp585",0.114053860333688,0,20,0.325201328628928
"Syria","gfdl-esm4 ssp126",0.330677338618556,0.0431921867129997,20,0.147239654288579
"Syria","gfdl-esm4 ssp585",0.102347610056906,0.00484798182842339,20,0.0617855602919561
"Syria","ipsl-cm6a-lr ssp126",0.140741392104978,0,20,0.229534651531381
"Syria","ipsl-cm6a-lr ssp585",0.0724738514757128,-2.22044604925031e-16,20,0.0690571141074392
"Taiwan","gfdl-esm4 ssp126",0.02478843,0,20,0.268466559542384
"Taiwan","gfdl-esm4 ssp585",0.13635,0,20,0
"Taiwan","ipsl-cm6a-lr ssp126",0,0,20,0
"Taiwan","ipsl-cm6a-lr ssp585",0,0,20,0.02478843
"Tajikistan","gfdl-esm4 ssp126",0.418780249210753,0.0502907127735309,20,0
"Tajikistan","gfdl-esm4 ssp585",0.0468166679246801,0,20,0.0553576256429728
"Tajikistan","ipsl-cm6a-lr ssp126",0.0468166679246801,0,20,0.0395511872441052
"Tajikistan","ipsl-cm6a-lr ssp585",0.560727057193422,0.00413140499999987,20,0.479847641756419
"Tanzania","gfdl-esm4 ssp126",0.0165256199999999,0,20,0.0533690713730178
"Tanzania","gfdl-esm4 ssp585",0.167833171623664,0.00619710749999991,20,0.666149976351369
"Tanzania","ipsl-cm6a-lr ssp126",0.332243214878876,0.0569732393879103,20,0.0226034357420961
"Tanzania","ipsl-cm6a-lr ssp585",0.770816114365372,0.243509070199996,20,0.493329062980142
"Thailand","gfdl-esm4 ssp126",0.0681749999999999,0,20,0.0413163224999999
"Thailand","gfdl-esm4 ssp585",0.450991938262926,0.0846703113311699,20,0.194781206259098
"Thailand","ipsl-cm6a-lr ssp126",0.0164573459709038,0,20,0.0239069986220526
"Thailand","ipsl-cm6a-lr ssp585",0.914464760438286,0.509881434895924,20,0.274262919420262
"Togo","gfdl-esm4 ssp126",0.0165256199999999,0,20,0.0899057820551922
"Togo","gfdl-esm4 ssp585",0.321444334932305,0.0270441771299995,20,0.0313566512732013
"Togo","ipsl-cm6a-lr ssp126",0.31170731592237,0.00206570249999993,20,0.633693692405799
"Togo","ipsl-cm6a-lr ssp585",0.113311025873297,0,20,0.0313566512732013
"Tokelau","gfdl-esm4 ssp126",0.0625,0,20,0
"Tokelau","gfdl-esm4 ssp585",0,0,20,0
"Tokelau","ipsl-cm6a-lr ssp126",0,0,20,0
"Tokelau","ipsl-cm6a-lr ssp585",0,0,20,0
"Tonga","gfdl-esm4 ssp126",0,0,20,0
"Tonga","gfdl-esm4 ssp585",0,0,20,0
"Tonga","ipsl-cm6a-lr ssp126",0,0,20,0
"Tonga","ipsl-cm6a-lr ssp585",0,0,20,0
"Trinidad and Tobago","gfdl-esm4 ssp126",0.09915372,0,20,0.13428657
"Trinidad and Tobago","gfdl-esm4 ssp585",0.049030667767231,-2.22044604925031e-16,20,0.00826280999999995
"Trinidad and Tobago","ipsl-cm6a-lr ssp126",0.138419549127117,0,20,0
"Trinidad and Tobago","ipsl-cm6a-lr ssp585",0.175174865899377,0.00412843676203101,20,0.142345108892815
"Trinidade","gfdl-esm4 ssp126",0,0,20,0.0625
"Trinidade","gfdl-esm4 ssp585",0,0,20,0
"Trinidade","ipsl-cm6a-lr ssp126",0.0416749999999999,0,20,0
"Trinidade","ipsl-cm6a-lr ssp585",0,0,20,0
"Tristan Da Cunha","gfdl-esm4 ssp126",0,0,20,0
"Tristan Da Cunha","gfdl-esm4 ssp585",0,0,20,0
"Tristan Da Cunha","ipsl-cm6a-lr ssp126",0,0,20,0
"Tristan Da Cunha","ipsl-cm6a-lr ssp585",0,0,20,0.041675
"Tromelin Island","gfdl-esm4 ssp126",0,0,20,0
"Tromelin Island","gfdl-esm4 ssp585",0,0,20,0
"Tromelin Island","ipsl-cm6a-lr ssp126",0,0,20,0
"Tromelin Island","ipsl-cm6a-lr ssp585",0,0,20,0
"Tunisia","gfdl-esm4 ssp126",0,0,20,0.068175
"Tunisia","gfdl-esm4 ssp585",0,0,20,0.068175
"Tunisia","ipsl-cm6a-lr ssp126",0,0,20,0.00826280999999995
"Tunisia","ipsl-cm6a-lr ssp585",0,0,20,0.0731452221494414
"Turkey","gfdl-esm4 ssp126",0.0165256199999999,0,20,0
"Turkey","gfdl-esm4 ssp585",0.131554417943963,0.0022532682869999,20,0.0660226814875513
"Turkey","ipsl-cm6a-lr ssp126",0.222378661728,0.0210338091359999,20,0.332810341188992
"Turkey","ipsl-cm6a-lr ssp585",0.11092894576012,0.00206570249999993,20,0.268210272146841
"Turkmenistan","gfdl-esm4 ssp126",0.28959699395139,0.0107040572145,20,0.490237597630626
"Turkmenistan","gfdl-esm4 ssp585",0.134609754778122,0.00656292991013274,20,0.200659302006382
"Turkmenistan","ipsl-cm6a-lr ssp126",0.0383096922839999,0.00150217885799997,20,0.0604788334170719
"Turkmenistan","ipsl-cm6a-lr ssp585",0.194113966786222,0.012105628421004,20,0.110904165770001
"Turks and Caicos Islands","gfdl-esm4 ssp126",0,0,20,0
"Turks and Caicos Islands","gfdl-esm4 ssp585",0,0,20,0
"Turks and Caicos Islands","ipsl-cm6a-lr ssp126",0,0,20,0
"Turks and Caicos Islands","ipsl-cm6a-lr ssp585",0,0,20,0
"Tuvalu","gfdl-esm4 ssp126",0,0,20,0
"Tuvalu","gfdl-esm4 ssp585",0,0,20,0
"Tuvalu","ipsl-cm6a-lr ssp126",0.08335,0,20,0
"Tuvalu","ipsl-cm6a-lr ssp585",0,0,20,0
"Uganda","gfdl-esm4 ssp126",0.819806120417364,0.337458260041621,20,0
"Uganda","gfdl-esm4 ssp585",0.26318829941032,0,20,0.00826280999999995
"Uganda","ipsl-cm6a-lr ssp126",0.155360685342475,0.00300435771599938,20,0.277102772041935
"Uganda","ipsl-cm6a-lr ssp585",0.644845359731607,0.137668637171538,20,0.305833031888546
"Ukraine","gfdl-esm4 ssp126",0.496229528920793,0.0851033974513391,20,0.0468166679246802
"Ukraine","gfdl-esm4 ssp585",0.300204909281719,0.00075108942900004,20,0.155751941776483
"Ukraine","ipsl-cm6a-lr ssp126",0.0969165524404283,0.0022532682869999,20,0.221003617606862
"Ukraine","ipsl-cm6a-lr ssp585",0.0909,0.00413140499999998,20,0.444982730734387
"United Arab Emirates","gfdl-esm4 ssp126",0,0,20,0.0625
"United Arab Emirates","gfdl-esm4 ssp585",0,0,20,0
"United Arab Emirates","ipsl-cm6a-lr ssp126",0,0,20,0
"United Arab Emirates","ipsl-cm6a-lr ssp585",0,0,20,0
"United Kingdom","gfdl-esm4 ssp126",0.00826280999999995,0,20,0.0546926406927855
"United Kingdom","gfdl-esm4 ssp585",0.0764378099999998,0.00413140499999987,20,0.00826280999999995
"United Kingdom","ipsl-cm6a-lr ssp126",0.3484507575,0,20,0.0232906333921856
"United Kingdom","ipsl-cm6a-lr ssp585",0.106007353200626,-2.22044604925031e-16,20,0.0368575105885274
"United States","gfdl-esm4 ssp126",0.311970397896837,0.0165256199999999,20,0.470328913161969
"United States","gfdl-esm4 ssp585",0.971169839662247,0.79050774685002,20,0.211110255499625
"United States","ipsl-cm6a-lr ssp126",0.483981077481338,0,20,0.0737141881526374
"United States","ipsl-cm6a-lr ssp585",0.551048935291044,0.0567829463411016,20,0.456116524656702
"United States Virgin Islands","gfdl-esm4 ssp126",0,0,20,0
"United States Virgin Islands","gfdl-esm4 ssp585",0,0,20,0
"United States Virgin Islands","ipsl-cm6a-lr ssp126",0.0416749999999999,0,20,0
"United States Virgin Islands","ipsl-cm6a-lr ssp585",0,0,20,0.1667
"Uruguay","gfdl-esm4 ssp126",0.234110821776106,0.0208259072515402,20,0.03080003764275
"Uruguay","gfdl-esm4 ssp585",0.278061712463011,0.0022532682869999,20,0.0442244362975305
