"regions","climates","spans","at_least_half_shocks","at_least_half_bis_shocks","time_window"
"Haiti","ipsl-cm6a-lr ssp585","shock_0.25",0.322661544040164,0.322661544040164,30
"Honduras","gfdl-esm4 ssp126","shock_0.25",0.261015440124272,0.261015440124272,30
"Honduras","gfdl-esm4 ssp585","shock_0.25",0.462639778223895,0.462639778223895,30
"Honduras","ipsl-cm6a-lr ssp126","shock_0.25",0.577728847983662,0.577728847983662,30
"Honduras","ipsl-cm6a-lr ssp585","shock_0.25",0.609263606249006,0.609263606249006,30
"Hungary","gfdl-esm4 ssp126","shock_0.25",0.151380708861342,0.460772901473111,30
"Hungary","gfdl-esm4 ssp585","shock_0.25",0.104642594039747,0.458802925449899,30
"Hungary","ipsl-cm6a-lr ssp126","shock_0.25",0.0383262714766004,0.261567745424532,30
"Hungary","ipsl-cm6a-lr ssp585","shock_0.25",0.14449781603789,0.563044687510253,30
"Iceland","gfdl-esm4 ssp126","shock_0.25",0.7626953125,0.7626953125,30
"Iceland","gfdl-esm4 ssp585","shock_0.25",0.68359375,0.68359375,30
"Iceland","ipsl-cm6a-lr ssp126","shock_0.25",1,1,30
"Iceland","ipsl-cm6a-lr ssp585","shock_0.25",1,1,30
"India","gfdl-esm4 ssp126","shock_0.25",0.00924192632980025,0.00924192632980025,30
"India","gfdl-esm4 ssp585","shock_0.25",0.00330512399999994,0.00330512399999994,30
"India","ipsl-cm6a-lr ssp126","shock_0.25",0.0401257137205994,0.0401257137205994,30
"India","ipsl-cm6a-lr ssp585","shock_0.25",0.117231293447756,0.117231293447756,30
"Indonesia","gfdl-esm4 ssp126","shock_0.25",0.0807979799999998,0.449789227658392,30
"Indonesia","gfdl-esm4 ssp585","shock_0.25",0.0203361064454918,0.294246090839429,30
"Indonesia","ipsl-cm6a-lr ssp126","shock_0.25",0.0887571631735905,0.380106294603039,30
"Indonesia","ipsl-cm6a-lr ssp585","shock_0.25",0.018067272728607,0.252416619445227,30
"Iran","gfdl-esm4 ssp126","shock_0.25",0.107674807822685,0.107674807822685,30
"Iran","gfdl-esm4 ssp585","shock_0.25",0.146271861509705,0.146271861509705,30
"Iran","ipsl-cm6a-lr ssp126","shock_0.25",0.106873507250743,0.106873507250743,30
"Iran","ipsl-cm6a-lr ssp585","shock_0.25",0.236794627621503,0.236794627621503,30
"Iraq","gfdl-esm4 ssp126","shock_0.25",0.00998657010674997,0.00998657010674997,30
"Iraq","gfdl-esm4 ssp585","shock_0.25",0.167157190480349,0.167157190480349,30
"Iraq","ipsl-cm6a-lr ssp126","shock_0.25",0.0812134178061321,0.399566675926014,30
"Iraq","ipsl-cm6a-lr ssp585","shock_0.25",0.0495791679529964,0.460078083393733,30
"Ireland","gfdl-esm4 ssp126","shock_0.25",0,0.72799016640625,30
"Ireland","gfdl-esm4 ssp585","shock_0.25",0.274483,0.961575760144938,30
"Ireland","ipsl-cm6a-lr ssp126","shock_0.25",0.174042343891825,0.870055644997249,30
"Ireland","ipsl-cm6a-lr ssp585","shock_0.25",0.264,0.96874163744239,30
"Israel","gfdl-esm4 ssp126","shock_0.25",0.418975994446107,0.418975994446107,30
"Israel","gfdl-esm4 ssp585","shock_0.25",0.585377839967527,0.585377839967527,30
"Israel","ipsl-cm6a-lr ssp126","shock_0.25",0.141884899973949,0.141884899973949,30
"Israel","ipsl-cm6a-lr ssp585","shock_0.25",0.260002880326348,0.260002880326348,30
"Italy","gfdl-esm4 ssp126","shock_0.25",0.278025880224142,0.278025880224142,30
"Italy","gfdl-esm4 ssp585","shock_0.25",0.216889369175429,0.216889369175429,30
"Italy","ipsl-cm6a-lr ssp126","shock_0.25",0.286125231266776,0.286125231266776,30
"Italy","ipsl-cm6a-lr ssp585","shock_0.25",0.870117642338498,0.870117642338498,30
"Ivory Coast","gfdl-esm4 ssp126","shock_0.25",0.132244799736507,0.132244799736507,30
"Ivory Coast","gfdl-esm4 ssp585","shock_0.25",0.0855115826531999,0.0855115826531999,30
"Ivory Coast","ipsl-cm6a-lr ssp126","shock_0.25",0.746087747342528,0.746087747342528,30
"Ivory Coast","ipsl-cm6a-lr ssp585","shock_0.25",0.549553575625219,0.549553575625219,30
"Jamaica","gfdl-esm4 ssp126","shock_0.25",0,0.426094609375,30
"Jamaica","gfdl-esm4 ssp585","shock_0.25",0.325,0.799664488183105,30
"Jamaica","ipsl-cm6a-lr ssp126","shock_0.25",0.240764486315317,0.986289161672319,30
"Jamaica","ipsl-cm6a-lr ssp585","shock_0.25",0.397483717618195,0.982239880889305,30
"Japan","gfdl-esm4 ssp126","shock_0.25",0.0664209732626877,0.0664209732626877,30
"Japan","gfdl-esm4 ssp585","shock_0.25",0.446123849810172,0.446123849810172,30
"Japan","ipsl-cm6a-lr ssp126","shock_0.25",0.1071516053219,0.1071516053219,30
"Japan","ipsl-cm6a-lr ssp585","shock_0.25",0.194550917772045,0.194550917772045,30
"Jordan","gfdl-esm4 ssp126","shock_0.25",0.695053782578704,0.695053782578704,30
"Jordan","gfdl-esm4 ssp585","shock_0.25",0.717939010490123,0.717939010490123,30
"Jordan","ipsl-cm6a-lr ssp126","shock_0.25",0.511408820668949,0.959896797816207,30
"Jordan","ipsl-cm6a-lr ssp585","shock_0.25",0.384132074480495,0.943706482077895,30
"Kazakhstan","gfdl-esm4 ssp126","shock_0.25",0.450064199012597,0.715989882828847,30
"Kazakhstan","gfdl-esm4 ssp585","shock_0.25",0.10350587957556,0.401029670683049,30
"Kazakhstan","ipsl-cm6a-lr ssp126","shock_0.25",0.133070871419346,0.133070871419346,30
"Kazakhstan","ipsl-cm6a-lr ssp585","shock_0.25",0.105090848783931,0.105090848783931,30
"Kenya","gfdl-esm4 ssp126","shock_0.25",0.151200651448324,0.151200651448324,30
"Kenya","gfdl-esm4 ssp585","shock_0.25",0.175657115560311,0.175657115560311,30
"Kenya","ipsl-cm6a-lr ssp126","shock_0.25",0.0552593796327865,0.0552593796327865,30
"Kenya","ipsl-cm6a-lr ssp585","shock_0.25",0.393780565538355,0.393780565538355,30
"Kiribati","gfdl-esm4 ssp126","shock_0.25",1,1,30
"Kiribati","gfdl-esm4 ssp585","shock_0.25",0.997528076171875,0.997528076171875,30
"Kiribati","ipsl-cm6a-lr ssp126","shock_0.25",1,1,30
"Kiribati","ipsl-cm6a-lr ssp585","shock_0.25",1,1,30
"Kuwait","gfdl-esm4 ssp126","shock_0.25",0.008656854228,0.325212800816061,30
"Kuwait","gfdl-esm4 ssp585","shock_0.25",0.0279821415641777,0.307420971619418,30
"Kuwait","ipsl-cm6a-lr ssp126","shock_0.25",0.590886311280911,0.590886311280911,30
"Kuwait","ipsl-cm6a-lr ssp585","shock_0.25",0.779880837702494,0.779880837702494,30
"Kyrgyzstan","gfdl-esm4 ssp126","shock_0.25",0.188319819991996,0.563167315903128,30
"Kyrgyzstan","gfdl-esm4 ssp585","shock_0.25",0.0146431971232712,0.150099334461665,30
"Kyrgyzstan","ipsl-cm6a-lr ssp126","shock_0.25",0.0641050855319493,0.426183106560625,30
"Kyrgyzstan","ipsl-cm6a-lr ssp585","shock_0.25",0.00632425064096898,0.235983283723966,30
"Laos","gfdl-esm4 ssp126","shock_0.25",0.444711815775456,0.444711815775456,30
"Laos","gfdl-esm4 ssp585","shock_0.25",0.127413284958481,0.127413284958481,30
"Laos","ipsl-cm6a-lr ssp126","shock_0.25",1.11022302462516e-16,0.0629632183854467,30
"Laos","ipsl-cm6a-lr ssp585","shock_0.25",0.398089402402673,0.821145401485532,30
"Latvia","gfdl-esm4 ssp126","shock_0.25",0.0802013883950338,0.390664155306769,30
"Latvia","gfdl-esm4 ssp585","shock_0.25",0.0174374999999998,0.193149744567871,30
"Latvia","ipsl-cm6a-lr ssp126","shock_0.25",0.293608093172096,0.595925273200463,30
"Latvia","ipsl-cm6a-lr ssp585","shock_0.25",0.0138348856243697,0.181746089864634,30
"Lebanon","gfdl-esm4 ssp126","shock_0.25",0.48827290410655,0.48827290410655,30
"Lebanon","gfdl-esm4 ssp585","shock_0.25",0.510857377433076,0.510857377433076,30
"Lebanon","ipsl-cm6a-lr ssp126","shock_0.25",0.33086992005641,0.33086992005641,30
"Lebanon","ipsl-cm6a-lr ssp585","shock_0.25",0.485972477926682,0.485972477926682,30
"Lesotho","gfdl-esm4 ssp126","shock_0.25",0.766922788509369,0.766922788509369,30
"Lesotho","gfdl-esm4 ssp585","shock_0.25",0.855864767464477,0.855864767464477,30
"Lesotho","ipsl-cm6a-lr ssp126","shock_0.25",0.380635740992016,0.380635740992016,30
"Lesotho","ipsl-cm6a-lr ssp585","shock_0.25",0.774639433823787,0.774639433823787,30
"Liberia","gfdl-esm4 ssp126","shock_0.25",0.00605939399999977,0.0800719013144555,30
"Liberia","gfdl-esm4 ssp585","shock_0.25",0.0723975575270877,0.367853754300017,30
"Liberia","ipsl-cm6a-lr ssp126","shock_0.25",0.105958680318236,0.475256909793078,30
"Liberia","ipsl-cm6a-lr ssp585","shock_0.25",0.148982059483081,0.548361971805104,30
"Libya","gfdl-esm4 ssp126","shock_0.25",0.509389402761294,0.509389402761294,30
"Libya","gfdl-esm4 ssp585","shock_0.25",0.652309016499512,0.652309016499512,30
"Libya","ipsl-cm6a-lr ssp126","shock_0.25",0.426247252788476,0.426247252788476,30
"Libya","ipsl-cm6a-lr ssp585","shock_0.25",0.736651772931943,0.736651772931943,30
"Liechtenstein","gfdl-esm4 ssp126","shock_0.25",0.385373455086295,0.385373455086295,30
"Liechtenstein","gfdl-esm4 ssp585","shock_0.25",0.723756785490002,0.723756785490002,30
"Liechtenstein","ipsl-cm6a-lr ssp126","shock_0.25",0.3859298431768,0.3859298431768,30
"Liechtenstein","ipsl-cm6a-lr ssp585","shock_0.25",0.166703081787109,0.166703081787109,30
"Lithuania","gfdl-esm4 ssp126","shock_0.25",0.0147325180781249,0.237041810877843,30
"Lithuania","gfdl-esm4 ssp585","shock_0.25",0.00113624999999973,0.187057507956071,30
"Lithuania","ipsl-cm6a-lr ssp126","shock_0.25",0.497735083671817,0.789730652098962,30
"Lithuania","ipsl-cm6a-lr ssp585","shock_0.25",0.0393448847290956,0.267408668126262,30
"Macedonia","gfdl-esm4 ssp126","shock_0.25",0.172743027672824,0.631691674611914,30
"Macedonia","gfdl-esm4 ssp585","shock_0.25",0.409493739482515,0.759159832650601,30
"Macedonia","ipsl-cm6a-lr ssp126","shock_0.25",0.0111692464753749,0.246816252159762,30
"Macedonia","ipsl-cm6a-lr ssp585","shock_0.25",0.331567483176898,0.708044117383872,30
"Madagascar","gfdl-esm4 ssp126","shock_0.25",0.714727473029168,0.714727473029168,30
"Madagascar","gfdl-esm4 ssp585","shock_0.25",0.546538562789013,0.546538562789013,30
"Madagascar","ipsl-cm6a-lr ssp126","shock_0.25",0.430587048604728,0.430587048604728,30
"Madagascar","ipsl-cm6a-lr ssp585","shock_0.25",0.316452423048784,0.316452423048784,30
"Malawi","gfdl-esm4 ssp126","shock_0.25",0.0660659815089195,0.425655404922215,30
"Malawi","gfdl-esm4 ssp585","shock_0.25",0.13652334661192,0.53283385830114,30
"Malawi","ipsl-cm6a-lr ssp126","shock_0.25",0.30288724409081,0.598823202402314,30
"Malawi","ipsl-cm6a-lr ssp585","shock_0.25",0.0181169361939323,0.246054255939279,30
"Malaysia","gfdl-esm4 ssp126","shock_0.25",0.0360299972831356,0.325593189935336,30
"Malaysia","gfdl-esm4 ssp585","shock_0.25",0.00112199778899946,0.338482336185894,30
"Malaysia","ipsl-cm6a-lr ssp126","shock_0.25",0.00897598231199992,0.282408914609967,30
"Malaysia","ipsl-cm6a-lr ssp585","shock_0.25",-2.22044604925031e-16,0.130428058498616,30
"Maldives","gfdl-esm4 ssp126","shock_0.25",0.81251875,0.81251875,30
"Maldives","gfdl-esm4 ssp585","shock_0.25",0,0,30
"Maldives","ipsl-cm6a-lr ssp126","shock_0.25",0.7685254635185,0.7685254635185,30
"Maldives","ipsl-cm6a-lr ssp585","shock_0.25",1,1,30
"Mali","gfdl-esm4 ssp126","shock_0.25",0.54983213185572,0.54983213185572,30
"Mali","gfdl-esm4 ssp585","shock_0.25",0.20108244519012,0.20108244519012,30
"Mali","ipsl-cm6a-lr ssp126","shock_0.25",0.491996801968337,0.491996801968337,30
"Mali","ipsl-cm6a-lr ssp585","shock_0.25",0.74912568735408,0.74912568735408,30
"Malta","gfdl-esm4 ssp126","shock_0.25",1,1,30
"Malta","gfdl-esm4 ssp585","shock_0.25",0.8125,0.8125,30
"Malta","ipsl-cm6a-lr ssp126","shock_0.25",0.973213787813999,0.973213787813999,30
"Malta","ipsl-cm6a-lr ssp585","shock_0.25",0.96986099066538,0.96986099066538,30
"Marshall Islands","gfdl-esm4 ssp126","shock_0.25",1,1,30
"Marshall Islands","gfdl-esm4 ssp585","shock_0.25",1,1,30
"Marshall Islands","ipsl-cm6a-lr ssp126","shock_0.25",0.914276406267096,0.914276406267096,30
"Marshall Islands","ipsl-cm6a-lr ssp585","shock_0.25",1,1,30
"Mauritania","gfdl-esm4 ssp126","shock_0.25",0.754678176393069,0.754678176393069,30
"Mauritania","gfdl-esm4 ssp585","shock_0.25",0.27296036053278,0.27296036053278,30
"Mauritania","ipsl-cm6a-lr ssp126","shock_0.25",0.312457455073736,0.312457455073736,30
"Mauritania","ipsl-cm6a-lr ssp585","shock_0.25",0.575761971787552,0.575761971787552,30
"Mauritius","gfdl-esm4 ssp126","shock_0.25",1,1,30
"Mauritius","gfdl-esm4 ssp585","shock_0.25",1,1,30
"Mauritius","ipsl-cm6a-lr ssp126","shock_0.25",0.965707476334017,0.965707476334017,30
"Mauritius","ipsl-cm6a-lr ssp585","shock_0.25",1,1,30
"Mexico","gfdl-esm4 ssp126","shock_0.25",0.0947630321888698,0.0947630321888698,30
"Mexico","gfdl-esm4 ssp585","shock_0.25",0.305280699315513,0.305280699315513,30
"Mexico","ipsl-cm6a-lr ssp126","shock_0.25",0.44259910798167,0.44259910798167,30
"Mexico","ipsl-cm6a-lr ssp585","shock_0.25",0.130995885845542,0.130995885845542,30
"Micronesia","gfdl-esm4 ssp126","shock_0.25",1,1,30
"Micronesia","gfdl-esm4 ssp585","shock_0.25",1,1,30
"Micronesia","ipsl-cm6a-lr ssp126","shock_0.25",1,1,30
"Micronesia","ipsl-cm6a-lr ssp585","shock_0.25",0.996321731019911,0.996321731019911,30
"Moldova","gfdl-esm4 ssp126","shock_0.25",0.133434316343513,0.547860263833822,30
"Moldova","gfdl-esm4 ssp585","shock_0.25",0.0141742045665252,0.256687861322814,30
"Moldova","ipsl-cm6a-lr ssp126","shock_0.25",0.2819442,0.2819442,30
"Moldova","ipsl-cm6a-lr ssp585","shock_0.25",0.637275037233406,0.637275037233406,30
"Monaco","gfdl-esm4 ssp126","shock_0.25",0.2661545670226,0.2661545670226,30
"Monaco","gfdl-esm4 ssp585","shock_0.25",0.274203708936562,0.274203708936562,30
"Monaco","ipsl-cm6a-lr ssp126","shock_0.25",0.3967349432357,0.3967349432357,30
"Monaco","ipsl-cm6a-lr ssp585","shock_0.25",0.799586013449439,0.799586013449439,30
"Mongolia","gfdl-esm4 ssp126","shock_0.25",0.029559952835308,0.231730902190647,30
"Mongolia","gfdl-esm4 ssp585","shock_0.25",0.00978753285668033,0.19905792135516,30
"Mongolia","ipsl-cm6a-lr ssp126","shock_0.25",0.00454500000000002,0.111955242781364,30
"Mongolia","ipsl-cm6a-lr ssp585","shock_0.25",0.0327229092,0.243793918656871,30
"Montenegro","gfdl-esm4 ssp126","shock_0.25",0.039327082470021,0.310419901786635,30
"Montenegro","gfdl-esm4 ssp585","shock_0.25",0.0216897818011454,0.340444935580417,30
"Montenegro","ipsl-cm6a-lr ssp126","shock_0.25",0,0.25270901033869,30
"Montenegro","ipsl-cm6a-lr ssp585","shock_0.25",0.035518316048709,0.369651608242074,30
"Morocco","gfdl-esm4 ssp126","shock_0.25",0.136905771829303,0.552261553275357,30
"Morocco","gfdl-esm4 ssp585","shock_0.25",0.184035309042573,0.613950511312615,30
"Morocco","ipsl-cm6a-lr ssp126","shock_0.25",0.0614179542595148,0.314704683048142,30
"Morocco","ipsl-cm6a-lr ssp585","shock_0.25",0.0607640691485138,0.512821589352696,30
"Mozambique","gfdl-esm4 ssp126","shock_0.25",0.179002369725071,0.179002369725071,30
"Mozambique","gfdl-esm4 ssp585","shock_0.25",0.301273862740819,0.301273862740819,30
"Mozambique","ipsl-cm6a-lr ssp126","shock_0.25",0.141026806367147,0.141026806367147,30
"Mozambique","ipsl-cm6a-lr ssp585","shock_0.25",0.344052326847226,0.344052326847226,30
"Myanmar","gfdl-esm4 ssp126","shock_0.25",0.89309570356344,0.89309570356344,30
"Myanmar","gfdl-esm4 ssp585","shock_0.25",0.0063783017356398,0.0063783017356398,30
"Myanmar","ipsl-cm6a-lr ssp126","shock_0.25",0.0953697530942885,0.0953697530942885,30
"Myanmar","ipsl-cm6a-lr ssp585","shock_0.25",0.197368481565017,0.197368481565017,30
"Namibia","gfdl-esm4 ssp126","shock_0.25",0.28738351321112,0.888592579379959,30
"Namibia","gfdl-esm4 ssp585","shock_0.25",0.330247514285057,0.931406127516468,30
"Namibia","ipsl-cm6a-lr ssp126","shock_0.25",0,0.497578821769553,30
"Namibia","ipsl-cm6a-lr ssp585","shock_0.25",0.615982239310086,0.972572376392622,30
"Nauru","gfdl-esm4 ssp126","shock_0.25",1,1,30
"Nauru","gfdl-esm4 ssp585","shock_0.25",1,1,30
"Nauru","ipsl-cm6a-lr ssp126","shock_0.25",0.938274074537034,0.938274074537034,30
"Nauru","ipsl-cm6a-lr ssp585","shock_0.25",1,1,30
"Nepal","gfdl-esm4 ssp126","shock_0.25",0.0754754259511972,0.438858657481293,30
"Nepal","gfdl-esm4 ssp585","shock_0.25",0.215198248943168,0.64920023961252,30
"Nepal","ipsl-cm6a-lr ssp126","shock_0.25",0.0895607650141375,0.454717921608665,30
"Nepal","ipsl-cm6a-lr ssp585","shock_0.25",0.428672202675188,0.837968265313406,30
"Netherlands","gfdl-esm4 ssp126","shock_0.25",0.269116627872144,0.269116627872144,30
"Netherlands","gfdl-esm4 ssp585","shock_0.25",0.234755008316155,0.234755008316155,30
"Netherlands","ipsl-cm6a-lr ssp126","shock_0.25",0.01818,0.01818,30
"Netherlands","ipsl-cm6a-lr ssp585","shock_0.25",0.523286489288519,0.523286489288519,30
"New Zealand","gfdl-esm4 ssp126","shock_0.25",0.606861495125559,0.606861495125559,30
"New Zealand","gfdl-esm4 ssp585","shock_0.25",0.265332616404303,0.265332616404303,30
"New Zealand","ipsl-cm6a-lr ssp126","shock_0.25",0.457096811955176,0.457096811955176,30
"New Zealand","ipsl-cm6a-lr ssp585","shock_0.25",0.160671777725047,0.160671777725047,30
"Nicaragua","gfdl-esm4 ssp126","shock_0.25",0.01560450505,0.26856388368447,30
"Nicaragua","gfdl-esm4 ssp585","shock_0.25",0.0727127279999997,0.463558740299571,30
"Nicaragua","ipsl-cm6a-lr ssp126","shock_0.25",0.574882621291601,0.883325718138673,30
"Nicaragua","ipsl-cm6a-lr ssp585","shock_0.25",0,0.26976317332563,30
"Niger","gfdl-esm4 ssp126","shock_0.25",0.0320762169835073,0.20691822938899,30
"Niger","gfdl-esm4 ssp585","shock_0.25",0.132763540492254,0.52066105493933,30
"Niger","ipsl-cm6a-lr ssp126","shock_0.25",0.540337575445647,0.825606975848284,30
"Niger","ipsl-cm6a-lr ssp585","shock_0.25",0.0453060306577878,0.428230769512688,30
"Nigeria","gfdl-esm4 ssp126","shock_0.25",0.0615865429238389,0.0615865429238389,30
"Nigeria","gfdl-esm4 ssp585","shock_0.25",0.0945796393476577,0.0945796393476577,30
"Nigeria","ipsl-cm6a-lr ssp126","shock_0.25",0.397148244044184,0.397148244044184,30
"Nigeria","ipsl-cm6a-lr ssp585","shock_0.25",0.0667047743568395,0.0667047743568395,30
"North Korea","gfdl-esm4 ssp126","shock_0.25",0.00422008809314689,0.00422008809314689,30
"North Korea","gfdl-esm4 ssp585","shock_0.25",0.12913165701325,0.12913165701325,30
"North Korea","ipsl-cm6a-lr ssp126","shock_0.25",0.0222629278389876,0.0222629278389876,30
"North Korea","ipsl-cm6a-lr ssp585","shock_0.25",0.0241932700352567,0.0241932700352567,30
"Norway","gfdl-esm4 ssp126","shock_0.25",0,0.648327445200683,30
"Norway","gfdl-esm4 ssp585","shock_0.25",0.0499999999999998,0.903902218173728,30
"Norway","ipsl-cm6a-lr ssp126","shock_0.25",0.196921095709438,0.889014139915687,30
"Norway","ipsl-cm6a-lr ssp585","shock_0.25",0.70501279996,0.991057763199797,30
"Oman","gfdl-esm4 ssp126","shock_0.25",0.2883184786,0.984757333678833,30
"Oman","gfdl-esm4 ssp585","shock_0.25",0,0.969855128912349,30
"Oman","ipsl-cm6a-lr ssp126","shock_0.25",0.455814964898,0.886726731749765,30
"Oman","ipsl-cm6a-lr ssp585","shock_0.25",0.310167297440264,0.956416202436914,30
"Pakistan","gfdl-esm4 ssp126","shock_0.25",0.00165256199999997,0.00165256199999997,30
"Pakistan","gfdl-esm4 ssp585","shock_0.25",0.218771188716455,0.218771188716455,30
"Pakistan","ipsl-cm6a-lr ssp126","shock_0.25",0.199074277737853,0.199074277737853,30
"Pakistan","ipsl-cm6a-lr ssp585","shock_0.25",0.114620791472536,0.114620791472536,30
"Palau","gfdl-esm4 ssp126","shock_0.25",0.4375,0.4375,30
"Palau","gfdl-esm4 ssp585","shock_0.25",0.7890625,0.7890625,30
"Palau","ipsl-cm6a-lr ssp126","shock_0.25",0.9305652775,0.9305652775,30
"Palau","ipsl-cm6a-lr ssp585","shock_0.25",1,1,30
"Panama","gfdl-esm4 ssp126","shock_0.25",0.460784759033171,0.460784759033171,30
"Panama","gfdl-esm4 ssp585","shock_0.25",0.352277628061877,0.352277628061877,30
"Panama","ipsl-cm6a-lr ssp126","shock_0.25",0.76230484514324,0.76230484514324,30
"Panama","ipsl-cm6a-lr ssp585","shock_0.25",0.901402957734896,0.901402957734896,30
"Papua New Guinea","gfdl-esm4 ssp126","shock_0.25",0.2571,0.903353672398984,30
"Papua New Guinea","gfdl-esm4 ssp585","shock_0.25",0.136,0.7525937265625,30
"Papua New Guinea","ipsl-cm6a-lr ssp126","shock_0.25",0,0.556380975790844,30
"Papua New Guinea","ipsl-cm6a-lr ssp585","shock_0.25",0.2,0.964251970663487,30
"Paraguay","gfdl-esm4 ssp126","shock_0.25",0.188412464425912,0.555456147586356,30
"Paraguay","gfdl-esm4 ssp585","shock_0.25",0.33040489736914,0.696937914620851,30
"Paraguay","ipsl-cm6a-lr ssp126","shock_0.25",0.00756792595986411,0.139519568867682,30
"Paraguay","ipsl-cm6a-lr ssp585","shock_0.25",0.378641589827429,0.826987869942606,30
"Peru","gfdl-esm4 ssp126","shock_0.25",0.12118788,0.396125109150626,30
"Peru","gfdl-esm4 ssp585","shock_0.25",0.0829753289460741,0.400693490283933,30
"Peru","ipsl-cm6a-lr ssp126","shock_0.25",0.00661024799999976,0.160175689766202,30
"Peru","ipsl-cm6a-lr ssp585","shock_0.25",0.127601460166603,0.45807712364708,30
"Philippines","gfdl-esm4 ssp126","shock_0.25",0.440039395843282,0.440039395843282,30
"Philippines","gfdl-esm4 ssp585","shock_0.25",0.471304259411896,0.471304259411896,30
"Philippines","ipsl-cm6a-lr ssp126","shock_0.25",0.10192981807257,0.10192981807257,30
"Philippines","ipsl-cm6a-lr ssp585","shock_0.25",0.3226959391319,0.3226959391319,30
"Poland","gfdl-esm4 ssp126","shock_0.25",0.118081346159555,0.536166065899809,30
"Poland","gfdl-esm4 ssp585","shock_0.25",0.00544738975199999,0.175334323818228,30
"Poland","ipsl-cm6a-lr ssp126","shock_0.25",0.0764318360919999,0.337627822197496,30
"Poland","ipsl-cm6a-lr ssp585","shock_0.25",0.0995236894251943,0.429638549484195,30
"Portugal","gfdl-esm4 ssp126","shock_0.25",1.11022302462516e-16,0.124000653919666,30
"Portugal","gfdl-esm4 ssp585","shock_0.25",0.000917998190999691,0.185200222958241,30
